day,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
29,128.8,78.3,91.36,75.38,24.92,26.25,210.99,89.19,45.89,23
29,38.02,20.93,78.62,134.4,26.25,53.71,45.89,210.99,24.92,24
30,32.55,18.7,38.7,83.63,53.71,33.9,24.92,45.89,26.25,1
30,19.81,32.31,59.68,93.56,33.9,18.26,26.25,24.92,53.71,2
30,19.96,53.27,58.21,88.13,18.26,25.92,53.71,26.25,33.9,3
30,26.21,21.22,23.19,62.09,25.92,22.35,33.9,53.71,18.26,4
30,30.64,19.45,17.58,18.3,22.35,52.06,18.26,33.9,25.92,5
30,21.98,30.28,24.52,25.36,52.06,124.52,25.92,18.26,22.35,6
30,49.51,43.01,35.2,25.06,124.52,282.54,22.35,25.92,52.06,7
30,147.38,136.82,67.25,22.88,282.54,120.34,52.06,22.35,124.52,8
30,95.95,127.71,109.58,20.24,120.34,246.97,124.52,52.06,282.54,9
30,88.49,80.13,132.79,64.63,246.97,183.23,282.54,124.52,120.34,10
30,75.86,80.61,58.14,24.86,183.23,126.04,120.34,282.54,246.97,11
30,94.66,137.85,25.75,27.96,126.04,142.77,246.97,120.34,183.23,12
30,113.13,122.49,18.26,38.9,142.77,43.35,183.23,246.97,126.04,13
30,105.88,63.65,30.1,112.59,43.35,41.99,126.04,183.23,142.77,14
30,99.74,31.53,22.09,89.63,41.99,25.44,142.77,126.04,43.35,15
30,92.19,119.77,26.06,86.69,25.44,40.76,43.35,142.77,41.99,16
30,44.88,115.9,23.83,95.22,40.76,97.0,41.99,43.35,25.44,17
30,51.85,96.19,44.77,94.54,97.0,232.75,25.44,41.99,40.76,18
30,62.47,137.92,63.54,38.38,232.75,295.08,40.76,25.44,97.0,19
30,120.59,128.79,76.37,21.33,295.08,184.94,97.0,40.76,232.75,20
30,150.47,67.12,89.19,28.46,184.94,128.8,232.75,97.0,295.08,21
30,125.01,75.58,210.99,68.94,128.8,38.02,295.08,232.75,184.94,22
30,78.3,69.85,45.89,91.36,38.02,32.55,184.94,295.08,128.8,23
30,20.93,33.83,24.92,78.62,32.55,19.81,128.8,184.94,38.02,24
31,18.7,34.3,26.25,38.7,19.81,19.96,38.02,128.8,32.55,1
31,32.31,24.1,53.71,59.68,19.96,26.21,32.55,38.02,19.81,2
31,53.27,22.76,33.9,58.21,26.21,30.64,19.81,32.55,19.96,3
31,21.22,21.36,18.26,23.19,30.64,21.98,19.96,19.81,26.21,4
31,19.45,26.96,25.92,17.58,21.98,49.51,26.21,19.96,30.64,5
31,30.28,19.1,22.35,24.52,49.51,147.38,30.64,26.21,21.98,6
31,43.01,20.29,52.06,35.2,147.38,95.95,21.98,30.64,49.51,7
31,136.82,54.95,124.52,67.25,95.95,88.49,49.51,21.98,147.38,8
31,127.71,35.33,282.54,109.58,88.49,75.86,147.38,49.51,95.95,9
31,80.13,83.25,120.34,132.79,75.86,94.66,95.95,147.38,88.49,10
31,80.61,121.09,246.97,58.14,94.66,113.13,88.49,95.95,75.86,11
31,137.85,109.97,183.23,25.75,113.13,105.88,75.86,88.49,94.66,12
31,122.49,90.66,126.04,18.26,105.88,99.74,94.66,75.86,113.13,13
31,63.65,84.34,142.77,30.1,99.74,92.19,113.13,94.66,105.88,14
31,31.53,96.29,43.35,22.09,92.19,44.88,105.88,113.13,99.74,15
31,119.77,118.88,41.99,26.06,44.88,51.85,99.74,105.88,92.19,16
31,115.9,72.44,25.44,23.83,51.85,62.47,92.19,99.74,44.88,17
31,96.19,68.12,40.76,44.77,62.47,120.59,44.88,92.19,51.85,18
31,137.92,112.72,97.0,63.54,120.59,150.47,51.85,44.88,62.47,19
31,128.79,116.05,232.75,76.37,150.47,125.01,62.47,51.85,120.59,20
31,67.12,131.56,295.08,89.19,125.01,78.3,120.59,62.47,150.47,21
31,75.58,103.26,184.94,210.99,78.3,20.93,150.47,120.59,125.01,22
31,69.85,82.97,128.8,45.89,20.93,18.7,125.01,150.47,78.3,23
31,33.83,25.81,38.02,24.92,18.7,32.31,78.3,125.01,20.93,24
32,34.3,20.66,32.55,26.25,32.31,53.27,20.93,78.3,18.7,1
32,24.1,22.06,19.81,53.71,53.27,21.22,18.7,20.93,32.31,2
32,22.76,21.26,19.96,33.9,21.22,19.45,32.31,18.7,53.27,3
32,21.36,63.87,26.21,18.26,19.45,30.28,53.27,32.31,21.22,4
32,26.96,18.27,30.64,25.92,30.28,43.01,21.22,53.27,19.45,5
32,19.1,21.69,21.98,22.35,43.01,136.82,19.45,21.22,30.28,6
32,20.29,61.54,49.51,52.06,136.82,127.71,30.28,19.45,43.01,7
32,54.95,177.69,147.38,124.52,127.71,80.13,43.01,30.28,136.82,8
32,35.33,119.78,95.95,282.54,80.13,80.61,136.82,43.01,127.71,9
32,83.25,80.23,88.49,120.34,80.61,137.85,127.71,136.82,80.13,10
32,121.09,80.19,75.86,246.97,137.85,122.49,80.13,127.71,80.61,11
32,109.97,81.27,94.66,183.23,122.49,63.65,80.61,80.13,137.85,12
32,90.66,85.28,113.13,126.04,63.65,31.53,137.85,80.61,122.49,13
32,84.34,111.86,105.88,142.77,31.53,119.77,122.49,137.85,63.65,14
32,96.29,81.16,99.74,43.35,119.77,115.9,63.65,122.49,31.53,15
32,118.88,51.92,92.19,41.99,115.9,96.19,31.53,63.65,119.77,16
32,72.44,26.76,44.88,25.44,96.19,137.92,119.77,31.53,115.9,17
32,68.12,42.4,51.85,40.76,137.92,128.79,115.9,119.77,96.19,18
32,112.72,85.96,62.47,97.0,128.79,67.12,96.19,115.9,137.92,19
32,116.05,120.52,120.59,232.75,67.12,75.58,137.92,96.19,128.79,20
32,131.56,135.5,150.47,295.08,75.58,69.85,128.79,137.92,67.12,21
32,103.26,173.51,125.01,184.94,69.85,33.83,67.12,128.79,75.58,22
32,82.97,112.09,78.3,128.8,33.83,34.3,75.58,67.12,69.85,23
32,25.81,30.22,20.93,38.02,34.3,24.1,69.85,75.58,33.83,24
33,20.66,23.4,18.7,32.55,24.1,22.76,33.83,69.85,34.3,1
33,22.06,18.6,32.31,19.81,22.76,21.36,34.3,33.83,24.1,2
33,21.26,18.01,53.27,19.96,21.36,26.96,24.1,34.3,22.76,3
33,63.87,17.22,21.22,26.21,26.96,19.1,22.76,24.1,21.36,4
33,18.27,19.5,19.45,30.64,19.1,20.29,21.36,22.76,26.96,5
33,21.69,24.92,30.28,21.98,20.29,54.95,26.96,21.36,19.1,6
33,61.54,93.31,43.01,49.51,54.95,35.33,19.1,26.96,20.29,7
33,177.69,129.12,136.82,147.38,35.33,83.25,20.29,19.1,54.95,8
33,119.78,116.62,127.71,95.95,83.25,121.09,54.95,20.29,35.33,9
33,80.23,100.63,80.13,88.49,121.09,109.97,35.33,54.95,83.25,10
33,80.19,61.42,80.61,75.86,109.97,90.66,83.25,35.33,121.09,11
33,81.27,85.27,137.85,94.66,90.66,84.34,121.09,83.25,109.97,12
33,85.28,84.02,122.49,113.13,84.34,96.29,109.97,121.09,90.66,13
33,111.86,59.8,63.65,105.88,96.29,118.88,90.66,109.97,84.34,14
33,81.16,34.47,31.53,99.74,118.88,72.44,84.34,90.66,96.29,15
33,51.92,30.99,119.77,92.19,72.44,68.12,96.29,84.34,118.88,16
33,26.76,33.72,115.9,44.88,68.12,112.72,118.88,96.29,72.44,17
33,42.4,139.06,96.19,51.85,112.72,116.05,72.44,118.88,68.12,18
33,85.96,166.01,137.92,62.47,116.05,131.56,68.12,72.44,112.72,19
33,120.52,165.53,128.79,120.59,131.56,103.26,112.72,68.12,116.05,20
33,135.5,204.42,67.12,150.47,103.26,82.97,116.05,112.72,131.56,21
33,173.51,193.1,75.58,125.01,82.97,25.81,131.56,116.05,103.26,22
33,112.09,159.34,69.85,78.3,25.81,20.66,103.26,131.56,82.97,23
33,30.22,78.98,33.83,20.93,20.66,22.06,82.97,103.26,25.81,24
34,23.4,52.55,34.3,18.7,22.06,21.26,25.81,82.97,20.66,1
34,18.6,28.03,24.1,32.31,21.26,63.87,20.66,25.81,22.06,2
34,18.01,17.76,22.76,53.27,63.87,18.27,22.06,20.66,21.26,3
34,17.22,20.61,21.36,21.22,18.27,21.69,21.26,22.06,63.87,4
34,19.5,18.01,26.96,19.45,21.69,61.54,63.87,21.26,18.27,5
34,24.92,23.56,19.1,30.28,61.54,177.69,18.27,63.87,21.69,6
34,93.31,42.33,20.29,43.01,177.69,119.78,21.69,18.27,61.54,7
34,129.12,150.23,54.95,136.82,119.78,80.23,61.54,21.69,177.69,8
34,116.62,160.82,35.33,127.71,80.23,80.19,177.69,61.54,119.78,9
34,100.63,101.86,83.25,80.13,80.19,81.27,119.78,177.69,80.23,10
34,61.42,217.96,121.09,80.61,81.27,85.28,80.23,119.78,80.19,11
34,85.27,224.22,109.97,137.85,85.28,111.86,80.19,80.23,81.27,12
34,84.02,99.3,90.66,122.49,111.86,81.16,81.27,80.19,85.28,13
34,59.8,137.46,84.34,63.65,81.16,51.92,85.28,81.27,111.86,14
34,34.47,134.67,96.29,31.53,51.92,26.76,111.86,85.28,81.16,15
34,30.99,98.63,118.88,119.77,26.76,42.4,81.16,111.86,51.92,16
34,33.72,97.54,72.44,115.9,42.4,85.96,51.92,81.16,26.76,17
34,139.06,82.45,68.12,96.19,85.96,120.52,26.76,51.92,42.4,18
34,166.01,91.18,112.72,137.92,120.52,135.5,42.4,26.76,85.96,19
34,165.53,58.7,116.05,128.79,135.5,173.51,85.96,42.4,120.52,20
34,204.42,24.06,131.56,67.12,173.51,112.09,120.52,85.96,135.5,21
34,193.1,23.49,103.26,75.58,112.09,30.22,135.5,120.52,173.51,22
34,159.34,24.91,82.97,69.85,30.22,23.4,173.51,135.5,112.09,23
34,78.98,81.16,25.81,33.83,23.4,18.6,112.09,173.51,30.22,24
35,52.55,35.74,20.66,34.3,18.6,18.01,30.22,112.09,23.4,1
35,28.03,18.47,22.06,24.1,18.01,17.22,23.4,30.22,18.6,2
35,17.76,21.39,21.26,22.76,17.22,19.5,18.6,23.4,18.01,3
35,20.61,20.7,63.87,21.36,19.5,24.92,18.01,18.6,17.22,4
35,18.01,20.86,18.27,26.96,24.92,93.31,17.22,18.01,19.5,5
35,23.56,21.19,21.69,19.1,93.31,129.12,19.5,17.22,24.92,6
35,42.33,78.88,61.54,20.29,129.12,116.62,24.92,19.5,93.31,7
35,150.23,36.08,177.69,54.95,116.62,100.63,93.31,24.92,129.12,8
35,160.82,46.24,119.78,35.33,100.63,61.42,129.12,93.31,116.62,9
35,101.86,67.85,80.23,83.25,61.42,85.27,116.62,129.12,100.63,10
35,217.96,85.97,80.19,121.09,85.27,84.02,100.63,116.62,61.42,11
35,224.22,176.21,81.27,109.97,84.02,59.8,61.42,100.63,85.27,12
35,99.3,128.57,85.28,90.66,59.8,34.47,85.27,61.42,84.02,13
35,137.46,83.35,111.86,84.34,34.47,30.99,84.02,85.27,59.8,14
35,134.67,100.78,81.16,96.29,30.99,33.72,59.8,84.02,34.47,15
35,98.63,165.06,51.92,118.88,33.72,139.06,34.47,59.8,30.99,16
35,97.54,138.84,26.76,72.44,139.06,166.01,30.99,34.47,33.72,17
35,82.45,145.35,42.4,68.12,166.01,165.53,33.72,30.99,139.06,18
35,91.18,81.39,85.96,112.72,165.53,204.42,139.06,33.72,166.01,19
35,58.7,103.39,120.52,116.05,204.42,193.1,166.01,139.06,165.53,20
35,24.06,114.25,135.5,131.56,193.1,159.34,165.53,166.01,204.42,21
35,23.49,59.6,173.51,103.26,159.34,78.98,204.42,165.53,193.1,22
35,24.91,28.62,112.09,82.97,78.98,52.55,193.1,204.42,159.34,23
35,81.16,15.4,30.22,25.81,52.55,28.03,159.34,193.1,78.98,24
36,35.74,52.96,23.4,20.66,28.03,17.76,78.98,159.34,52.55,1
36,18.47,16.94,18.6,22.06,17.76,20.61,52.55,78.98,28.03,2
36,21.39,22.67,18.01,21.26,20.61,18.01,28.03,52.55,17.76,3
36,20.7,17.63,17.22,63.87,18.01,23.56,17.76,28.03,20.61,4
36,20.86,14.71,19.5,18.27,23.56,42.33,20.61,17.76,18.01,5
36,21.19,17.3,24.92,21.69,42.33,150.23,18.01,20.61,23.56,6
36,78.88,43.27,93.31,61.54,150.23,160.82,23.56,18.01,42.33,7
36,36.08,156.97,129.12,177.69,160.82,101.86,42.33,23.56,150.23,8
36,46.24,151.12,116.62,119.78,101.86,217.96,150.23,42.33,160.82,9
36,67.85,107.14,100.63,80.23,217.96,224.22,160.82,150.23,101.86,10
36,85.97,105.24,61.42,80.19,224.22,99.3,101.86,160.82,217.96,11
36,176.21,80.48,85.27,81.27,99.3,137.46,217.96,101.86,224.22,12
36,128.57,79.18,84.02,85.28,137.46,134.67,224.22,217.96,99.3,13
36,83.35,48.68,59.8,111.86,134.67,98.63,99.3,224.22,137.46,14
36,100.78,73.87,34.47,81.16,98.63,97.54,137.46,99.3,134.67,15
36,165.06,109.64,30.99,51.92,97.54,82.45,134.67,137.46,98.63,16
36,138.84,75.7,33.72,26.76,82.45,91.18,98.63,134.67,97.54,17
36,145.35,161.31,139.06,42.4,91.18,58.7,97.54,98.63,82.45,18
36,81.39,146.66,166.01,85.96,58.7,24.06,82.45,97.54,91.18,19
36,103.39,125.05,165.53,120.52,24.06,23.49,91.18,82.45,58.7,20
36,114.25,100.13,204.42,135.5,23.49,24.91,58.7,91.18,24.06,21
36,59.6,71.53,193.1,173.51,24.91,81.16,24.06,58.7,23.49,22
36,28.62,17.34,159.34,112.09,81.16,35.74,23.49,24.06,24.91,23
36,15.4,40.61,78.98,30.22,35.74,18.47,24.91,23.49,81.16,24
37,52.96,39.91,52.55,23.4,18.47,21.39,81.16,24.91,35.74,1
37,16.94,47.83,28.03,18.6,21.39,20.7,35.74,81.16,18.47,2
37,22.67,20.99,17.76,18.01,20.7,20.86,18.47,35.74,21.39,3
37,17.63,15.48,20.61,17.22,20.86,21.19,21.39,18.47,20.7,4
37,14.71,17.96,18.01,19.5,21.19,78.88,20.7,21.39,20.86,5
37,17.3,23.72,23.56,24.92,78.88,36.08,20.86,20.7,21.19,6
37,43.27,30.15,42.33,93.31,36.08,46.24,21.19,20.86,78.88,7
37,156.97,122.07,150.23,129.12,46.24,67.85,78.88,21.19,36.08,8
37,151.12,96.21,160.82,116.62,67.85,85.97,36.08,78.88,46.24,9
37,107.14,49.37,101.86,100.63,85.97,176.21,46.24,36.08,67.85,10
37,105.24,28.62,217.96,61.42,176.21,128.57,67.85,46.24,85.97,11
37,80.48,59.48,224.22,85.27,128.57,83.35,85.97,67.85,176.21,12
37,79.18,60.33,99.3,84.02,83.35,100.78,176.21,85.97,128.57,13
37,48.68,137.54,137.46,59.8,100.78,165.06,128.57,176.21,83.35,14
37,73.87,128.92,134.67,34.47,165.06,138.84,83.35,128.57,100.78,15
37,109.64,142.01,98.63,30.99,138.84,145.35,100.78,83.35,165.06,16
37,75.7,200.21,97.54,33.72,145.35,81.39,165.06,100.78,138.84,17
37,161.31,157.89,82.45,139.06,81.39,103.39,138.84,165.06,145.35,18
37,146.66,94.9,91.18,166.01,103.39,114.25,145.35,138.84,81.39,19
37,125.05,132.97,58.7,165.53,114.25,59.6,81.39,145.35,103.39,20
37,100.13,105.29,24.06,204.42,59.6,28.62,103.39,81.39,114.25,21
37,71.53,88.31,23.49,193.1,28.62,15.4,114.25,103.39,59.6,22
37,17.34,92.31,24.91,159.34,15.4,52.96,59.6,114.25,28.62,23
37,40.61,96.06,81.16,78.98,52.96,16.94,28.62,59.6,15.4,24
38,39.91,97.53,35.74,52.55,16.94,22.67,15.4,28.62,52.96,1
38,47.83,107.5,18.47,28.03,22.67,17.63,52.96,15.4,16.94,2
38,20.99,57.88,21.39,17.76,17.63,14.71,16.94,52.96,22.67,3
38,15.48,32.52,20.7,20.61,14.71,17.3,22.67,16.94,17.63,4
38,17.96,19.5,20.86,18.01,17.3,43.27,17.63,22.67,14.71,5
38,23.72,19.26,21.19,23.56,43.27,156.97,14.71,17.63,17.3,6
38,30.15,14.77,78.88,42.33,156.97,151.12,17.3,14.71,43.27,7
38,122.07,19.67,36.08,150.23,151.12,107.14,43.27,17.3,156.97,8
38,96.21,33.58,46.24,160.82,107.14,105.24,156.97,43.27,151.12,9
38,49.37,57.37,67.85,101.86,105.24,80.48,151.12,156.97,107.14,10
38,28.62,75.91,85.97,217.96,80.48,79.18,107.14,151.12,105.24,11
38,59.48,55.0,176.21,224.22,79.18,48.68,105.24,107.14,80.48,12
38,60.33,92.65,128.57,99.3,48.68,73.87,80.48,105.24,79.18,13
38,137.54,77.2,83.35,137.46,73.87,109.64,79.18,80.48,48.68,14
38,128.92,88.17,100.78,134.67,109.64,75.7,48.68,79.18,73.87,15
38,142.01,251.85,165.06,98.63,75.7,161.31,73.87,48.68,109.64,16
38,200.21,181.59,138.84,97.54,161.31,146.66,109.64,73.87,75.7,17
38,157.89,135.26,145.35,82.45,146.66,125.05,75.7,109.64,161.31,18
38,94.9,145.49,81.39,91.18,125.05,100.13,161.31,75.7,146.66,19
38,132.97,76.46,103.39,58.7,100.13,71.53,146.66,161.31,125.05,20
38,105.29,156.43,114.25,24.06,71.53,17.34,125.05,146.66,100.13,21
38,88.31,151.87,59.6,23.49,17.34,40.61,100.13,125.05,71.53,22
38,92.31,60.75,28.62,24.91,40.61,39.91,71.53,100.13,17.34,23
38,96.06,22.05,15.4,81.16,39.91,47.83,17.34,71.53,40.61,24
39,97.53,17.16,52.96,35.74,47.83,20.99,40.61,17.34,39.91,1
39,107.5,20.02,16.94,18.47,20.99,15.48,39.91,40.61,47.83,2
39,57.88,19.38,22.67,21.39,15.48,17.96,47.83,39.91,20.99,3
39,32.52,31.84,17.63,20.7,17.96,23.72,20.99,47.83,15.48,4
39,19.5,37.25,14.71,20.86,23.72,30.15,15.48,20.99,17.96,5
39,19.26,19.11,17.3,21.19,30.15,122.07,17.96,15.48,23.72,6
39,14.77,57.16,43.27,78.88,122.07,96.21,23.72,17.96,30.15,7
39,19.67,171.65,156.97,36.08,96.21,49.37,30.15,23.72,122.07,8
39,33.58,96.49,151.12,46.24,49.37,28.62,122.07,30.15,96.21,9
39,57.37,84.76,107.14,67.85,28.62,59.48,96.21,122.07,49.37,10
39,75.91,70.7,105.24,85.97,59.48,60.33,49.37,96.21,28.62,11
39,55.0,73.62,80.48,176.21,60.33,137.54,28.62,49.37,59.48,12
39,92.65,171.74,79.18,128.57,137.54,128.92,59.48,28.62,60.33,13
39,77.2,193.02,48.68,83.35,128.92,142.01,60.33,59.48,137.54,14
39,88.17,23.21,73.87,100.78,142.01,200.21,137.54,60.33,128.92,15
39,251.85,22.02,109.64,165.06,200.21,157.89,128.92,137.54,142.01,16
39,181.59,26.53,75.7,138.84,157.89,94.9,142.01,128.92,200.21,17
39,135.26,47.76,161.31,145.35,94.9,132.97,200.21,142.01,157.89,18
39,145.49,80.63,146.66,81.39,132.97,105.29,157.89,200.21,94.9,19
39,76.46,96.6,125.05,103.39,105.29,88.31,94.9,157.89,132.97,20
39,156.43,192.05,100.13,114.25,88.31,92.31,132.97,94.9,105.29,21
39,151.87,83.27,71.53,59.6,92.31,96.06,105.29,132.97,88.31,22
39,60.75,68.28,17.34,28.62,96.06,97.53,88.31,105.29,92.31,23
39,22.05,34.04,40.61,15.4,97.53,107.5,92.31,88.31,96.06,24
40,17.16,20.91,39.91,52.96,107.5,57.88,96.06,92.31,97.53,1
40,20.02,18.92,47.83,16.94,57.88,32.52,97.53,96.06,107.5,2
40,19.38,62.66,20.99,22.67,32.52,19.5,107.5,97.53,57.88,3
40,31.84,15.56,15.48,17.63,19.5,19.26,57.88,107.5,32.52,4
40,37.25,15.85,17.96,14.71,19.26,14.77,32.52,57.88,19.5,5
40,19.11,18.34,23.72,17.3,14.77,19.67,19.5,32.52,19.26,6
40,57.16,84.3,30.15,43.27,19.67,33.58,19.26,19.5,14.77,7
40,171.65,153.66,122.07,156.97,33.58,57.37,14.77,19.26,19.67,8
40,96.49,102.52,96.21,151.12,57.37,75.91,19.67,14.77,33.58,9
40,84.76,101.2,49.37,107.14,75.91,55.0,33.58,19.67,57.37,10
40,70.7,84.4,28.62,105.24,55.0,92.65,57.37,33.58,75.91,11
40,73.62,49.43,59.48,80.48,92.65,77.2,75.91,57.37,55.0,12
40,171.74,21.09,60.33,79.18,77.2,88.17,55.0,75.91,92.65,13
40,193.02,21.01,137.54,48.68,88.17,251.85,92.65,55.0,77.2,14
40,23.21,18.65,128.92,73.87,251.85,181.59,77.2,92.65,88.17,15
40,22.02,17.62,142.01,109.64,181.59,135.26,88.17,77.2,251.85,16
40,26.53,34.52,200.21,75.7,135.26,145.49,251.85,88.17,181.59,17
40,47.76,85.92,157.89,161.31,145.49,76.46,181.59,251.85,135.26,18
40,80.63,116.74,94.9,146.66,76.46,156.43,135.26,181.59,145.49,19
40,96.6,112.21,132.97,125.05,156.43,151.87,145.49,135.26,76.46,20
40,192.05,129.07,105.29,100.13,151.87,60.75,76.46,145.49,156.43,21
40,83.27,141.82,88.31,71.53,60.75,22.05,156.43,76.46,151.87,22
40,68.28,51.44,92.31,17.34,22.05,17.16,151.87,156.43,60.75,23
40,34.04,34.61,96.06,40.61,17.16,20.02,60.75,151.87,22.05,24
41,20.91,24.51,97.53,39.91,20.02,19.38,22.05,60.75,17.16,1
41,18.92,18.57,107.5,47.83,19.38,31.84,17.16,22.05,20.02,2
41,62.66,21.86,57.88,20.99,31.84,37.25,20.02,17.16,19.38,3
41,15.56,19.87,32.52,15.48,37.25,19.11,19.38,20.02,31.84,4
41,15.85,34.99,19.5,17.96,19.11,57.16,31.84,19.38,37.25,5
41,18.34,43.84,19.26,23.72,57.16,171.65,37.25,31.84,19.11,6
41,84.3,61.29,14.77,30.15,171.65,96.49,19.11,37.25,57.16,7
41,153.66,177.11,19.67,122.07,96.49,84.76,57.16,19.11,171.65,8
41,102.52,86.64,33.58,96.21,84.76,70.7,171.65,57.16,96.49,9
41,101.2,69.24,57.37,49.37,70.7,73.62,96.49,171.65,84.76,10
41,84.4,78.21,75.91,28.62,73.62,171.74,84.76,96.49,70.7,11
41,49.43,91.78,55.0,59.48,171.74,193.02,70.7,84.76,73.62,12
41,21.09,87.44,92.65,60.33,193.02,23.21,73.62,70.7,171.74,13
41,21.01,46.47,77.2,137.54,23.21,22.02,171.74,73.62,193.02,14
41,18.65,18.77,88.17,128.92,22.02,26.53,193.02,171.74,23.21,15
41,17.62,26.97,251.85,142.01,26.53,47.76,23.21,193.02,22.02,16
41,34.52,48.56,181.59,200.21,47.76,80.63,22.02,23.21,26.53,17
41,85.92,70.03,135.26,157.89,80.63,96.6,26.53,22.02,47.76,18
41,116.74,92.07,145.49,94.9,96.6,192.05,47.76,26.53,80.63,19
41,112.21,131.78,76.46,132.97,192.05,83.27,80.63,47.76,96.6,20
41,129.07,120.2,156.43,105.29,83.27,68.28,96.6,80.63,192.05,21
41,141.82,111.76,151.87,88.31,68.28,34.04,192.05,96.6,83.27,22
41,51.44,64.5,60.75,92.31,34.04,20.91,83.27,192.05,68.28,23
41,34.61,34.76,22.05,96.06,20.91,18.92,68.28,83.27,34.04,24
42,24.51,30.41,17.16,97.53,18.92,62.66,34.04,68.28,20.91,1
42,18.57,20.5,20.02,107.5,62.66,15.56,20.91,34.04,18.92,2
42,21.86,28.27,19.38,57.88,15.56,15.85,18.92,20.91,62.66,3
42,19.87,64.7,31.84,32.52,15.85,18.34,62.66,18.92,15.56,4
42,34.99,31.05,37.25,19.5,18.34,84.3,15.56,62.66,15.85,5
42,43.84,23.95,19.11,19.26,84.3,153.66,15.85,15.56,18.34,6
42,61.29,60.19,57.16,14.77,153.66,102.52,18.34,15.85,84.3,7
42,177.11,169.68,171.65,19.67,102.52,101.2,84.3,18.34,153.66,8
42,86.64,94.44,96.49,33.58,101.2,84.4,153.66,84.3,102.52,9
42,69.24,71.2,84.76,57.37,84.4,49.43,102.52,153.66,101.2,10
42,78.21,73.31,70.7,75.91,49.43,21.09,101.2,102.52,84.4,11
42,91.78,82.08,73.62,55.0,21.09,21.01,84.4,101.2,49.43,12
42,87.44,104.06,171.74,92.65,21.01,18.65,49.43,84.4,21.09,13
42,46.47,53.43,193.02,77.2,18.65,17.62,21.09,49.43,21.01,14
42,18.77,24.09,23.21,88.17,17.62,34.52,21.01,21.09,18.65,15
42,26.97,21.78,22.02,251.85,34.52,85.92,18.65,21.01,17.62,16
42,48.56,25.31,26.53,181.59,85.92,116.74,17.62,18.65,34.52,17
42,70.03,32.36,47.76,135.26,116.74,112.21,34.52,17.62,85.92,18
42,92.07,146.26,80.63,145.49,112.21,129.07,85.92,34.52,116.74,19
42,131.78,155.86,96.6,76.46,129.07,141.82,116.74,85.92,112.21,20
42,120.2,124.42,192.05,156.43,141.82,51.44,112.21,116.74,129.07,21
42,111.76,108.33,83.27,151.87,51.44,34.61,129.07,112.21,141.82,22
42,64.5,49.82,68.28,60.75,34.61,24.51,141.82,129.07,51.44,23
42,34.76,28.56,34.04,22.05,24.51,18.57,51.44,141.82,34.61,24
43,30.41,21.38,20.91,17.16,18.57,21.86,34.61,51.44,24.51,1
43,20.5,15.8,18.92,20.02,21.86,19.87,24.51,34.61,18.57,2
43,28.27,54.93,62.66,19.38,19.87,34.99,18.57,24.51,21.86,3
43,64.7,20.69,15.56,31.84,34.99,43.84,21.86,18.57,19.87,4
43,31.05,18.81,15.85,37.25,43.84,61.29,19.87,21.86,34.99,5
43,23.95,15.72,18.34,19.11,61.29,177.11,34.99,19.87,43.84,6
43,60.19,44.79,84.3,57.16,177.11,86.64,43.84,34.99,61.29,7
43,169.68,119.47,153.66,171.65,86.64,69.24,61.29,43.84,177.11,8
43,94.44,78.88,102.52,96.49,69.24,78.21,177.11,61.29,86.64,9
43,71.2,71.54,101.2,84.76,78.21,91.78,86.64,177.11,69.24,10
43,73.31,75.61,84.4,70.7,91.78,87.44,69.24,86.64,78.21,11
43,82.08,94.29,49.43,73.62,87.44,46.47,78.21,69.24,91.78,12
43,104.06,89.59,21.09,171.74,46.47,18.77,91.78,78.21,87.44,13
43,53.43,90.74,21.01,193.02,18.77,26.97,87.44,91.78,46.47,14
43,24.09,98.25,18.65,23.21,26.97,48.56,46.47,87.44,18.77,15
43,21.78,88.67,17.62,22.02,48.56,70.03,18.77,46.47,26.97,16
43,25.31,100.92,34.52,26.53,70.03,92.07,26.97,18.77,48.56,17
43,32.36,46.12,85.92,47.76,92.07,131.78,48.56,26.97,70.03,18
43,146.26,52.64,116.74,80.63,131.78,120.2,70.03,48.56,92.07,19
43,155.86,70.95,112.21,96.6,120.2,111.76,92.07,70.03,131.78,20
43,124.42,103.44,129.07,192.05,111.76,64.5,131.78,92.07,120.2,21
43,108.33,120.68,141.82,83.27,64.5,34.76,120.2,131.78,111.76,22
43,49.82,38.94,51.44,68.28,34.76,30.41,111.76,120.2,64.5,23
43,28.56,22.36,34.61,34.04,30.41,20.5,64.5,111.76,34.76,24
44,21.38,17.76,24.51,20.91,20.5,28.27,34.76,64.5,30.41,1
44,15.8,17.88,18.57,18.92,28.27,64.7,30.41,34.76,20.5,2
44,54.93,24.48,21.86,62.66,64.7,31.05,20.5,30.41,28.27,3
44,20.69,17.23,19.87,15.56,31.05,23.95,28.27,20.5,64.7,4
44,18.81,20.19,34.99,15.85,23.95,60.19,64.7,28.27,31.05,5
44,15.72,53.23,43.84,18.34,60.19,169.68,31.05,64.7,23.95,6
44,44.79,42.93,61.29,84.3,169.68,94.44,23.95,31.05,60.19,7
44,119.47,165.78,177.11,153.66,94.44,71.2,60.19,23.95,169.68,8
44,78.88,114.19,86.64,102.52,71.2,73.31,169.68,60.19,94.44,9
44,71.54,117.37,69.24,101.2,73.31,82.08,94.44,169.68,71.2,10
