day,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
29,83.42,62.57,58.01,51.43,36.04,35.38,126.22,155.31,111.95,23
29,61.22,19.57,30.0,74.14,35.38,31.83,111.95,126.22,36.04,24
30,25.61,17.48,24.02,22.16,31.83,24.31,36.04,111.95,35.38,1
30,28.42,22.71,29.59,43.74,24.31,27.95,35.38,36.04,31.83,2
30,29.18,18.27,61.85,42.29,27.95,24.39,31.83,35.38,24.31,3
30,23.71,22.81,37.5,22.52,24.39,58.23,24.31,31.83,27.95,4
30,24.58,22.41,24.59,21.45,58.23,26.94,27.95,24.31,24.39,5
30,25.24,22.11,28.82,23.83,26.94,39.28,24.39,27.95,58.23,6
30,70.88,29.26,45.89,25.3,39.28,36.86,58.23,24.39,26.94,7
30,35.7,114.57,96.69,93.01,36.86,113.91,26.94,58.23,39.28,8
30,51.11,102.35,119.64,121.9,113.91,74.52,39.28,26.94,36.86,9
30,34.63,86.31,106.33,103.46,74.52,86.24,36.86,39.28,113.91,10
30,72.22,81.13,124.48,104.37,86.24,38.16,113.91,36.86,74.52,11
30,31.77,93.91,179.97,96.47,38.16,77.08,74.52,113.91,86.24,12
30,96.86,50.38,180.25,43.21,77.08,103.54,86.24,74.52,38.16,13
30,32.19,20.48,83.72,23.54,103.54,104.8,38.16,86.24,77.08,14
30,26.4,20.46,94.73,43.6,104.8,105.92,77.08,38.16,103.54,15
30,25.32,19.32,94.22,82.43,105.92,62.79,103.54,77.08,104.8,16
30,60.69,32.1,104.68,33.36,62.79,38.16,104.8,103.54,105.92,17
30,88.41,36.69,80.06,19.08,38.16,45.25,105.92,104.8,62.79,18
30,89.44,32.5,37.37,30.8,45.25,45.64,62.79,105.92,38.16,19
30,79.78,89.45,100.87,55.18,45.64,127.37,38.16,62.79,45.25,20
30,137.72,127.03,155.31,118.24,127.37,83.42,45.25,38.16,45.64,21
30,160.7,96.94,126.22,51.7,83.42,61.22,45.64,45.25,127.37,22
30,62.57,34.35,111.95,58.01,61.22,25.61,127.37,45.64,83.42,23
30,19.57,19.35,36.04,30.0,25.61,28.42,83.42,127.37,61.22,24
31,17.48,20.91,35.38,24.02,28.42,29.18,61.22,83.42,25.61,1
31,22.71,21.88,31.83,29.59,29.18,23.71,25.61,61.22,28.42,2
31,18.27,21.8,24.31,61.85,23.71,24.58,28.42,25.61,29.18,3
31,22.81,19.77,27.95,37.5,24.58,25.24,29.18,28.42,23.71,4
31,22.41,21.61,24.39,24.59,25.24,70.88,23.71,29.18,24.58,5
31,22.11,17.76,58.23,28.82,70.88,35.7,24.58,23.71,25.24,6
31,29.26,44.36,26.94,45.89,35.7,51.11,25.24,24.58,70.88,7
31,114.57,100.02,39.28,96.69,51.11,34.63,70.88,25.24,35.7,8
31,102.35,152.7,36.86,119.64,34.63,72.22,35.7,70.88,51.11,9
31,86.31,156.95,113.91,106.33,72.22,31.77,51.11,35.7,34.63,10
31,81.13,91.31,74.52,124.48,31.77,96.86,34.63,51.11,72.22,11
31,93.91,95.22,86.24,179.97,96.86,32.19,72.22,34.63,31.77,12
31,50.38,48.37,38.16,180.25,32.19,26.4,31.77,72.22,96.86,13
31,20.48,88.8,77.08,83.72,26.4,25.32,96.86,31.77,32.19,14
31,20.46,23.37,103.54,94.73,25.32,60.69,32.19,96.86,26.4,15
31,19.32,24.25,104.8,94.22,60.69,88.41,26.4,32.19,25.32,16
31,32.1,18.88,105.92,104.68,88.41,89.44,25.32,26.4,60.69,17
31,36.69,25.95,62.79,80.06,89.44,79.78,60.69,25.32,88.41,18
31,32.5,30.19,38.16,37.37,79.78,137.72,88.41,60.69,89.44,19
31,89.45,156.25,45.25,100.87,137.72,160.7,89.44,88.41,79.78,20
31,127.03,141.71,45.64,155.31,160.7,62.57,79.78,89.44,137.72,21
31,96.94,39.19,127.37,126.22,62.57,19.57,137.72,79.78,160.7,22
31,34.35,35.68,83.42,111.95,19.57,17.48,160.7,137.72,62.57,23
31,19.35,19.31,61.22,36.04,17.48,22.71,62.57,160.7,19.57,24
32,20.91,16.7,25.61,35.38,22.71,18.27,19.57,62.57,17.48,1
32,21.88,19.03,28.42,31.83,18.27,22.81,17.48,19.57,22.71,2
32,21.8,18.11,29.18,24.31,22.81,22.41,22.71,17.48,18.27,3
32,19.77,39.81,23.71,27.95,22.41,22.11,18.27,22.71,22.81,4
32,21.61,44.81,24.58,24.39,22.11,29.26,22.81,18.27,22.41,5
32,17.76,15.28,25.24,58.23,29.26,114.57,22.41,22.81,22.11,6
32,44.36,31.9,70.88,26.94,114.57,102.35,22.11,22.41,29.26,7
32,100.02,65.36,35.7,39.28,102.35,86.31,29.26,22.11,114.57,8
32,152.7,104.01,51.11,36.86,86.31,81.13,114.57,29.26,102.35,9
32,156.95,105.0,34.63,113.91,81.13,93.91,102.35,114.57,86.31,10
32,91.31,82.71,72.22,74.52,93.91,50.38,86.31,102.35,81.13,11
32,95.22,87.72,31.77,86.24,50.38,20.48,81.13,86.31,93.91,12
32,48.37,85.16,96.86,38.16,20.48,20.46,93.91,81.13,50.38,13
32,88.8,96.28,32.19,77.08,20.46,19.32,50.38,93.91,20.48,14
32,23.37,23.51,26.4,103.54,19.32,32.1,20.48,50.38,20.46,15
32,24.25,38.78,25.32,104.8,32.1,36.69,20.46,20.48,19.32,16
32,18.88,18.9,60.69,105.92,36.69,32.5,19.32,20.46,32.1,17
32,25.95,24.11,88.41,62.79,32.5,89.45,32.1,19.32,36.69,18
32,30.19,32.45,89.44,38.16,89.45,127.03,36.69,32.1,32.5,19
32,156.25,68.77,79.78,45.25,127.03,96.94,32.5,36.69,89.45,20
32,141.71,103.64,137.72,45.64,96.94,34.35,89.45,32.5,127.03,21
32,39.19,78.71,160.7,127.37,34.35,19.35,127.03,89.45,96.94,22
32,35.68,51.52,62.57,83.42,19.35,20.91,96.94,127.03,34.35,23
32,19.31,55.97,19.57,61.22,20.91,21.88,34.35,96.94,19.35,24
33,16.7,38.97,17.48,25.61,21.88,21.8,19.35,34.35,20.91,1
33,19.03,22.56,22.71,28.42,21.8,19.77,20.91,19.35,21.88,2
33,18.11,21.09,18.27,29.18,19.77,21.61,21.88,20.91,21.8,3
33,39.81,17.5,22.81,23.71,21.61,17.76,21.8,21.88,19.77,4
33,44.81,14.89,22.41,24.58,17.76,44.36,19.77,21.8,21.61,5
33,15.28,15.31,22.11,25.24,44.36,100.02,21.61,19.77,17.76,6
33,31.9,66.36,29.26,70.88,100.02,152.7,17.76,21.61,44.36,7
33,65.36,66.79,114.57,35.7,152.7,156.95,44.36,17.76,100.02,8
33,104.01,87.55,102.35,51.11,156.95,91.31,100.02,44.36,152.7,9
33,105.0,98.12,86.31,34.63,91.31,95.22,152.7,100.02,156.95,10
33,82.71,80.44,81.13,72.22,95.22,48.37,156.95,152.7,91.31,11
33,87.72,79.53,93.91,31.77,48.37,88.8,91.31,156.95,95.22,12
33,85.16,53.49,50.38,96.86,88.8,23.37,95.22,91.31,48.37,13
33,96.28,48.02,20.48,32.19,23.37,24.25,48.37,95.22,88.8,14
33,23.51,61.1,20.46,26.4,24.25,18.88,88.8,48.37,23.37,15
33,38.78,76.0,19.32,25.32,18.88,25.95,23.37,88.8,24.25,16
33,18.9,95.26,32.1,60.69,25.95,30.19,24.25,23.37,18.88,17
33,24.11,87.61,36.69,88.41,30.19,156.25,18.88,24.25,25.95,18
33,32.45,54.68,32.5,89.44,156.25,141.71,25.95,18.88,30.19,19
33,68.77,48.58,89.45,79.78,141.71,39.19,30.19,25.95,156.25,20
33,103.64,30.99,127.03,137.72,39.19,35.68,156.25,30.19,141.71,21
33,78.71,49.15,96.94,160.7,35.68,19.31,141.71,156.25,39.19,22
33,51.52,86.9,34.35,62.57,19.31,16.7,39.19,141.71,35.68,23
33,55.97,79.79,19.35,19.57,16.7,19.03,35.68,39.19,19.31,24
34,38.97,33.06,20.91,17.48,19.03,18.11,19.31,35.68,16.7,1
34,22.56,32.83,21.88,22.71,18.11,39.81,16.7,19.31,19.03,2
34,21.09,20.78,21.8,18.27,39.81,44.81,19.03,16.7,18.11,3
34,17.5,16.9,19.77,22.81,44.81,15.28,18.11,19.03,39.81,4
34,14.89,13.64,21.61,22.41,15.28,31.9,39.81,18.11,44.81,5
34,15.31,20.62,17.76,22.11,31.9,65.36,44.81,39.81,15.28,6
34,66.36,38.78,44.36,29.26,65.36,104.01,15.28,44.81,31.9,7
34,66.79,114.56,100.02,114.57,104.01,105.0,31.9,15.28,65.36,8
34,87.55,90.43,152.7,102.35,105.0,82.71,65.36,31.9,104.01,9
34,98.12,78.83,156.95,86.31,82.71,87.72,104.01,65.36,105.0,10
34,80.44,165.46,91.31,81.13,87.72,85.16,105.0,104.01,82.71,11
34,79.53,69.45,95.22,93.91,85.16,96.28,82.71,105.0,87.72,12
34,53.49,126.9,48.37,50.38,96.28,23.51,87.72,82.71,85.16,13
34,48.02,106.59,88.8,20.48,23.51,38.78,85.16,87.72,96.28,14
34,61.1,138.7,23.37,20.46,38.78,18.9,96.28,85.16,23.51,15
34,76.0,66.11,24.25,19.32,18.9,24.11,23.51,96.28,38.78,16
34,95.26,57.97,18.88,32.1,24.11,32.45,38.78,23.51,18.9,17
34,87.61,82.31,25.95,36.69,32.45,68.77,18.9,38.78,24.11,18
34,54.68,209.76,30.19,32.5,68.77,103.64,24.11,18.9,32.45,19
34,48.58,128.62,156.25,89.45,103.64,78.71,32.45,24.11,68.77,20
34,30.99,86.45,141.71,127.03,78.71,51.52,68.77,32.45,103.64,21
34,49.15,123.25,39.19,96.94,51.52,55.97,103.64,68.77,78.71,22
34,86.9,139.98,35.68,34.35,55.97,38.97,78.71,103.64,51.52,23
34,79.79,152.31,19.31,19.35,38.97,22.56,51.52,78.71,55.97,24
35,33.06,59.51,16.7,20.91,22.56,21.09,55.97,51.52,38.97,1
35,32.83,79.14,19.03,21.88,21.09,17.5,38.97,55.97,22.56,2
35,20.78,30.37,18.11,21.8,17.5,14.89,22.56,38.97,21.09,3
35,16.9,29.95,39.81,19.77,14.89,15.31,21.09,22.56,17.5,4
35,13.64,25.32,44.81,21.61,15.31,66.36,17.5,21.09,14.89,5
35,20.62,27.84,15.28,17.76,66.36,66.79,14.89,17.5,15.31,6
35,38.78,29.66,31.9,44.36,66.79,87.55,15.31,14.89,66.36,7
35,114.56,45.54,65.36,100.02,87.55,98.12,66.36,15.31,66.79,8
35,90.43,77.59,104.01,152.7,98.12,80.44,66.79,66.36,87.55,9
35,78.83,43.1,105.0,156.95,80.44,79.53,87.55,66.79,98.12,10
35,165.46,96.1,82.71,91.31,79.53,53.49,98.12,87.55,80.44,11
35,69.45,79.19,87.72,95.22,53.49,48.02,80.44,98.12,79.53,12
35,126.9,42.16,85.16,48.37,48.02,61.1,79.53,80.44,53.49,13
35,106.59,44.2,96.28,88.8,61.1,76.0,53.49,79.53,48.02,14
35,138.7,24.81,23.51,23.37,76.0,95.26,48.02,53.49,61.1,15
35,66.11,104.08,38.78,24.25,95.26,87.61,61.1,48.02,76.0,16
35,57.97,63.33,18.9,18.88,87.61,54.68,76.0,61.1,95.26,17
35,82.31,167.49,24.11,25.95,54.68,48.58,95.26,76.0,87.61,18
35,209.76,118.75,32.45,30.19,48.58,30.99,87.61,95.26,54.68,19
35,128.62,113.57,68.77,156.25,30.99,49.15,54.68,87.61,48.58,20
35,86.45,157.36,103.64,141.71,49.15,86.9,48.58,54.68,30.99,21
35,123.25,120.93,78.71,39.19,86.9,79.79,30.99,48.58,49.15,22
35,139.98,33.37,51.52,35.68,79.79,33.06,49.15,30.99,86.9,23
35,152.31,20.39,55.97,19.31,33.06,32.83,86.9,49.15,79.79,24
36,59.51,19.38,38.97,16.7,32.83,20.78,79.79,86.9,33.06,1
36,79.14,13.66,22.56,19.03,20.78,16.9,33.06,79.79,32.83,2
36,30.37,17.73,21.09,18.11,16.9,13.64,32.83,33.06,20.78,3
36,29.95,13.55,17.5,39.81,13.64,20.62,20.78,32.83,16.9,4
36,25.32,17.1,14.89,44.81,20.62,38.78,16.9,20.78,13.64,5
36,27.84,16.38,15.31,15.28,38.78,114.56,13.64,16.9,20.62,6
36,29.66,71.06,66.36,31.9,114.56,90.43,20.62,13.64,38.78,7
36,45.54,97.9,66.79,65.36,90.43,78.83,38.78,20.62,114.56,8
36,77.59,99.63,87.55,104.01,78.83,165.46,114.56,38.78,90.43,9
36,43.1,81.12,98.12,105.0,165.46,69.45,90.43,114.56,78.83,10
36,96.1,69.21,80.44,82.71,69.45,126.9,78.83,90.43,165.46,11
36,79.19,77.02,79.53,87.72,126.9,106.59,165.46,78.83,69.45,12
36,42.16,57.56,53.49,85.16,106.59,138.7,69.45,165.46,126.9,13
36,44.2,22.13,48.02,96.28,138.7,66.11,126.9,69.45,106.59,14
36,24.81,14.0,61.1,23.51,66.11,57.97,106.59,126.9,138.7,15
36,104.08,32.11,76.0,38.78,57.97,82.31,138.7,106.59,66.11,16
36,63.33,102.11,95.26,18.9,82.31,209.76,66.11,138.7,57.97,17
36,167.49,80.7,87.61,24.11,209.76,128.62,57.97,66.11,82.31,18
36,118.75,92.58,54.68,32.45,128.62,86.45,82.31,57.97,209.76,19
36,113.57,79.88,48.58,68.77,86.45,123.25,209.76,82.31,128.62,20
36,157.36,36.23,30.99,103.64,123.25,139.98,128.62,209.76,86.45,21
36,120.93,70.0,49.15,78.71,139.98,152.31,86.45,128.62,123.25,22
36,33.37,81.56,86.9,51.52,152.31,59.51,123.25,86.45,139.98,23
36,20.39,29.75,79.79,55.97,59.51,79.14,139.98,123.25,152.31,24
37,19.38,16.09,33.06,38.97,79.14,30.37,152.31,139.98,59.51,1
37,13.66,16.45,32.83,22.56,30.37,29.95,59.51,152.31,79.14,2
37,17.73,15.02,20.78,21.09,29.95,25.32,79.14,59.51,30.37,3
37,13.55,17.68,16.9,17.5,25.32,27.84,30.37,79.14,29.95,4
37,17.1,14.6,13.64,14.89,27.84,29.66,29.95,30.37,25.32,5
37,16.38,16.12,20.62,15.31,29.66,45.54,25.32,29.95,27.84,6
37,71.06,40.45,38.78,66.36,45.54,77.59,27.84,25.32,29.66,7
37,97.9,102.23,114.56,66.79,77.59,43.1,29.66,27.84,45.54,8
37,99.63,112.42,90.43,87.55,43.1,96.1,45.54,29.66,77.59,9
37,81.12,125.92,78.83,98.12,96.1,79.19,77.59,45.54,43.1,10
37,69.21,72.57,165.46,80.44,79.19,42.16,43.1,77.59,96.1,11
37,77.02,83.21,69.45,79.53,42.16,44.2,96.1,43.1,79.19,12
37,57.56,92.38,126.9,53.49,44.2,24.81,79.19,96.1,42.16,13
37,22.13,82.33,106.59,48.02,24.81,104.08,42.16,79.19,44.2,14
37,14.0,77.78,138.7,61.1,104.08,63.33,44.2,42.16,24.81,15
37,32.11,88.44,66.11,76.0,63.33,167.49,24.81,44.2,104.08,16
37,102.11,58.46,57.97,95.26,167.49,118.75,104.08,24.81,63.33,17
37,80.7,20.21,82.31,87.61,118.75,113.57,63.33,104.08,167.49,18
37,92.58,22.04,209.76,54.68,113.57,157.36,167.49,63.33,118.75,19
37,79.88,23.92,128.62,48.58,157.36,120.93,118.75,167.49,113.57,20
37,36.23,34.9,86.45,30.99,120.93,33.37,113.57,118.75,157.36,21
37,70.0,31.76,123.25,49.15,33.37,20.39,157.36,113.57,120.93,22
37,81.56,33.43,139.98,86.9,20.39,19.38,120.93,157.36,33.37,23
37,29.75,39.07,152.31,79.79,19.38,13.66,33.37,120.93,20.39,24
38,16.09,30.69,59.51,33.06,13.66,17.73,20.39,33.37,19.38,1
38,16.45,15.08,79.14,32.83,17.73,13.55,19.38,20.39,13.66,2
38,15.02,20.7,30.37,20.78,13.55,17.1,13.66,19.38,17.73,3
38,17.68,53.2,29.95,16.9,17.1,16.38,17.73,13.66,13.55,4
38,14.6,12.85,25.32,13.64,16.38,71.06,13.55,17.73,17.1,5
38,16.12,18.4,27.84,20.62,71.06,97.9,17.1,13.55,16.38,6
38,40.45,62.53,29.66,38.78,97.9,99.63,16.38,17.1,71.06,7
38,102.23,94.74,45.54,114.56,99.63,81.12,71.06,16.38,97.9,8
38,112.42,121.44,77.59,90.43,81.12,69.21,97.9,71.06,99.63,9
38,125.92,98.74,43.1,78.83,69.21,77.02,99.63,97.9,81.12,10
38,72.57,83.16,96.1,165.46,77.02,57.56,81.12,99.63,69.21,11
38,83.21,79.1,79.19,69.45,57.56,22.13,69.21,81.12,77.02,12
38,92.38,125.49,42.16,126.9,22.13,14.0,77.02,69.21,57.56,13
38,82.33,135.64,44.2,106.59,14.0,32.11,57.56,77.02,22.13,14
38,77.78,83.65,24.81,138.7,32.11,102.11,22.13,57.56,14.0,15
38,88.44,92.56,104.08,66.11,102.11,80.7,14.0,22.13,32.11,16
38,58.46,19.11,63.33,57.97,80.7,92.58,32.11,14.0,102.11,17
38,20.21,15.8,167.49,82.31,92.58,79.88,102.11,32.11,80.7,18
38,22.04,25.1,118.75,209.76,79.88,36.23,80.7,102.11,92.58,19
38,23.92,75.74,113.57,128.62,36.23,70.0,92.58,80.7,79.88,20
38,34.9,24.43,157.36,86.45,70.0,81.56,79.88,92.58,36.23,21
38,31.76,34.79,120.93,123.25,81.56,29.75,36.23,79.88,70.0,22
38,33.43,35.98,33.37,139.98,29.75,16.09,70.0,36.23,81.56,23
38,39.07,23.77,20.39,152.31,16.09,16.45,81.56,70.0,29.75,24
39,30.69,16.46,19.38,59.51,16.45,15.02,29.75,81.56,16.09,1
39,15.08,89.5,13.66,79.14,15.02,17.68,16.09,29.75,16.45,2
39,20.7,17.56,17.73,30.37,17.68,14.6,16.45,16.09,15.02,3
39,53.2,15.76,13.55,29.95,14.6,16.12,15.02,16.45,17.68,4
39,12.85,17.4,17.1,25.32,16.12,40.45,17.68,15.02,14.6,5
39,18.4,19.21,16.38,27.84,40.45,102.23,14.6,17.68,16.12,6
39,62.53,68.5,71.06,29.66,102.23,112.42,16.12,14.6,40.45,7
39,94.74,86.0,97.9,45.54,112.42,125.92,40.45,16.12,102.23,8
39,121.44,81.3,99.63,77.59,125.92,72.57,102.23,40.45,112.42,9
39,98.74,117.8,81.12,43.1,72.57,83.21,112.42,102.23,125.92,10
39,83.16,80.86,69.21,96.1,83.21,92.38,125.92,112.42,72.57,11
39,79.1,69.12,77.02,79.19,92.38,82.33,72.57,125.92,83.21,12
39,125.49,32.08,57.56,42.16,82.33,77.78,83.21,72.57,92.38,13
39,135.64,58.06,22.13,44.2,77.78,88.44,92.38,83.21,82.33,14
39,83.65,68.2,14.0,24.81,88.44,58.46,82.33,92.38,77.78,15
39,92.56,86.5,32.11,104.08,58.46,20.21,77.78,82.33,88.44,16
39,19.11,78.54,102.11,63.33,20.21,22.04,88.44,77.78,58.46,17
39,15.8,46.41,80.7,167.49,22.04,23.92,58.46,88.44,20.21,18
39,25.1,31.5,92.58,118.75,23.92,34.9,20.21,58.46,22.04,19
39,75.74,23.54,79.88,113.57,34.9,31.76,22.04,20.21,23.92,20
39,24.43,30.49,36.23,157.36,31.76,33.43,23.92,22.04,34.9,21
39,34.79,110.31,70.0,120.93,33.43,39.07,34.9,23.92,31.76,22
39,35.98,81.83,81.56,33.37,39.07,30.69,31.76,34.9,33.43,23
39,23.77,88.34,29.75,20.39,30.69,15.08,33.43,31.76,39.07,24
40,16.46,125.53,16.09,19.38,15.08,20.7,39.07,33.43,30.69,1
40,89.5,63.43,16.45,13.66,20.7,53.2,30.69,39.07,15.08,2
40,17.56,20.04,15.02,17.73,53.2,12.85,15.08,30.69,20.7,3
40,15.76,16.35,17.68,13.55,12.85,18.4,20.7,15.08,53.2,4
40,17.4,20.79,14.6,17.1,18.4,62.53,53.2,20.7,12.85,5
40,19.21,16.81,16.12,16.38,62.53,94.74,12.85,53.2,18.4,6
40,68.5,43.69,40.45,71.06,94.74,121.44,18.4,12.85,62.53,7
40,86.0,100.23,102.23,97.9,121.44,98.74,62.53,18.4,94.74,8
40,81.3,91.24,112.42,99.63,98.74,83.16,94.74,62.53,121.44,9
40,117.8,85.48,125.92,81.12,83.16,79.1,121.44,94.74,98.74,10
40,80.86,71.71,72.57,69.21,79.1,125.49,98.74,121.44,83.16,11
40,69.12,109.6,83.21,77.02,125.49,135.64,83.16,98.74,79.1,12
40,32.08,146.03,92.38,57.56,135.64,83.65,79.1,83.16,125.49,13
40,58.06,56.11,82.33,22.13,83.65,92.56,125.49,79.1,135.64,14
40,68.2,91.84,77.78,14.0,92.56,19.11,135.64,125.49,83.65,15
40,86.5,64.5,88.44,32.11,19.11,15.8,83.65,135.64,92.56,16
40,78.54,111.55,58.46,102.11,15.8,25.1,92.56,83.65,19.11,17
40,46.41,56.33,20.21,80.7,25.1,75.74,19.11,92.56,15.8,18
40,31.5,110.93,22.04,92.58,75.74,24.43,15.8,19.11,25.1,19
40,23.54,97.61,23.92,79.88,24.43,34.79,25.1,15.8,75.74,20
40,30.49,94.53,34.9,36.23,34.79,35.98,75.74,25.1,24.43,21
40,110.31,36.23,31.76,70.0,35.98,23.77,24.43,75.74,34.79,22
40,81.83,173.49,33.43,81.56,23.77,16.46,34.79,24.43,35.98,23
40,88.34,214.03,39.07,29.75,16.46,89.5,35.98,34.79,23.77,24
41,125.53,178.39,30.69,16.09,89.5,17.56,23.77,35.98,16.46,1
41,63.43,83.72,15.08,16.45,17.56,15.76,16.46,23.77,89.5,2
41,20.04,27.12,20.7,15.02,15.76,17.4,89.5,16.46,17.56,3
41,16.35,28.41,53.2,17.68,17.4,19.21,17.56,89.5,15.76,4
41,20.79,23.08,12.85,14.6,19.21,68.5,15.76,17.56,17.4,5
41,16.81,21.98,18.4,16.12,68.5,86.0,17.4,15.76,19.21,6
41,43.69,18.1,62.53,40.45,86.0,81.3,19.21,17.4,68.5,7
41,100.23,22.9,94.74,102.23,81.3,117.8,68.5,19.21,86.0,8
41,91.24,24.42,121.44,112.42,117.8,80.86,86.0,68.5,81.3,9
41,85.48,69.2,98.74,125.92,80.86,69.12,81.3,86.0,117.8,10
41,71.71,50.64,83.16,72.57,69.12,32.08,117.8,81.3,80.86,11
41,109.6,22.01,79.1,83.21,32.08,58.06,80.86,117.8,69.12,12
41,146.03,161.95,125.49,92.38,58.06,68.2,69.12,80.86,32.08,13
41,56.11,106.28,135.64,82.33,68.2,86.5,32.08,69.12,58.06,14
41,91.84,98.1,83.65,77.78,86.5,78.54,58.06,32.08,68.2,15
41,64.5,74.8,92.56,88.44,78.54,46.41,68.2,58.06,86.5,16
41,111.55,171.29,19.11,58.46,46.41,31.5,86.5,68.2,78.54,17
41,56.33,143.91,15.8,20.21,31.5,23.54,78.54,86.5,46.41,18
41,110.93,27.14,25.1,22.04,23.54,30.49,46.41,78.54,31.5,19
41,97.61,25.41,75.74,23.92,30.49,110.31,31.5,46.41,23.54,20
41,94.53,30.41,24.43,34.9,110.31,81.83,23.54,31.5,30.49,21
41,36.23,113.95,34.79,31.76,81.83,88.34,30.49,23.54,110.31,22
41,173.49,169.35,35.98,33.43,88.34,125.53,110.31,30.49,81.83,23
41,214.03,47.03,23.77,39.07,125.53,63.43,81.83,110.31,88.34,24
42,178.39,36.31,16.46,30.69,63.43,20.04,88.34,81.83,125.53,1
42,83.72,44.71,89.5,15.08,20.04,16.35,125.53,88.34,63.43,2
42,27.12,15.85,17.56,20.7,16.35,20.79,63.43,125.53,20.04,3
42,28.41,17.73,15.76,53.2,20.79,16.81,20.04,63.43,16.35,4
42,23.08,15.99,17.4,12.85,16.81,43.69,16.35,20.04,20.79,5
42,21.98,21.56,19.21,18.4,43.69,100.23,20.79,16.35,16.81,6
42,18.1,25.95,68.5,62.53,100.23,91.24,16.81,20.79,43.69,7
42,22.9,120.31,86.0,94.74,91.24,85.48,43.69,16.81,100.23,8
42,24.42,143.43,81.3,121.44,85.48,71.71,100.23,43.69,91.24,9
42,69.2,108.87,117.8,98.74,71.71,109.6,91.24,100.23,85.48,10
42,50.64,98.75,80.86,83.16,109.6,146.03,85.48,91.24,71.71,11
42,22.01,75.62,69.12,79.1,146.03,56.11,71.71,85.48,109.6,12
42,161.95,77.15,32.08,125.49,56.11,91.84,109.6,71.71,146.03,13
42,106.28,78.5,58.06,135.64,91.84,64.5,146.03,109.6,56.11,14
42,98.1,21.04,68.2,83.65,64.5,111.55,56.11,146.03,91.84,15
42,74.8,24.14,86.5,92.56,111.55,56.33,91.84,56.11,64.5,16
42,171.29,38.39,78.54,19.11,56.33,110.93,64.5,91.84,111.55,17
42,143.91,40.76,46.41,15.8,110.93,97.61,111.55,64.5,56.33,18
42,27.14,41.53,31.5,25.1,97.61,94.53,56.33,111.55,110.93,19
42,25.41,87.01,23.54,75.74,94.53,36.23,110.93,56.33,97.61,20
42,30.41,54.95,30.49,24.43,36.23,173.49,97.61,110.93,94.53,21
42,113.95,75.91,110.31,34.79,173.49,214.03,94.53,97.61,36.23,22
42,169.35,30.7,81.83,35.98,214.03,178.39,36.23,94.53,173.49,23
42,47.03,36.22,88.34,23.77,178.39,83.72,173.49,36.23,214.03,24
43,36.31,22.52,125.53,16.46,83.72,27.12,214.03,173.49,178.39,1
43,44.71,24.96,63.43,89.5,27.12,28.41,178.39,214.03,83.72,2
43,15.85,17.14,20.04,17.56,28.41,23.08,83.72,178.39,27.12,3
43,17.73,25.4,16.35,15.76,23.08,21.98,27.12,83.72,28.41,4
43,15.99,16.71,20.79,17.4,21.98,18.1,28.41,27.12,23.08,5
43,21.56,22.85,16.81,19.21,18.1,22.9,23.08,28.41,21.98,6
43,25.95,55.74,43.69,68.5,22.9,24.42,21.98,23.08,18.1,7
43,120.31,123.56,100.23,86.0,24.42,69.2,18.1,21.98,22.9,8
43,143.43,81.35,91.24,81.3,69.2,50.64,22.9,18.1,24.42,9
43,108.87,84.71,85.48,117.8,50.64,22.01,24.42,22.9,69.2,10
43,98.75,103.87,71.71,80.86,22.01,161.95,69.2,24.42,50.64,11
43,75.62,115.12,109.6,69.12,161.95,106.28,50.64,69.2,22.01,12
43,77.15,35.08,146.03,32.08,106.28,98.1,22.01,50.64,161.95,13
43,78.5,137.37,56.11,58.06,98.1,74.8,161.95,22.01,106.28,14
43,21.04,56.8,91.84,68.2,74.8,171.29,106.28,161.95,98.1,15
43,24.14,54.07,64.5,86.5,171.29,143.91,98.1,106.28,74.8,16
43,38.39,18.72,111.55,78.54,143.91,27.14,74.8,98.1,171.29,17
43,40.76,84.57,56.33,46.41,27.14,25.41,171.29,74.8,143.91,18
43,41.53,106.46,110.93,31.5,25.41,30.41,143.91,171.29,27.14,19
43,87.01,69.27,97.61,23.54,30.41,113.95,27.14,143.91,25.41,20
43,54.95,124.31,94.53,30.49,113.95,169.35,25.41,27.14,30.41,21
43,75.91,100.19,36.23,110.31,169.35,47.03,30.41,25.41,113.95,22
43,30.7,76.25,173.49,81.83,47.03,36.31,113.95,30.41,169.35,23
43,36.22,33.93,214.03,88.34,36.31,44.71,169.35,113.95,47.03,24
44,22.52,23.65,178.39,125.53,44.71,15.85,47.03,169.35,36.31,1
44,24.96,20.73,83.72,63.43,15.85,17.73,36.31,47.03,44.71,2
44,17.14,18.12,27.12,20.04,17.73,15.99,44.71,36.31,15.85,3
44,25.4,18.98,28.41,16.35,15.99,21.56,15.85,44.71,17.73,4
44,16.71,42.75,23.08,20.79,21.56,25.95,17.73,15.85,15.99,5
44,22.85,38.0,21.98,16.81,25.95,120.31,15.99,17.73,21.56,6
44,55.74,33.11,18.1,43.69,120.31,143.43,21.56,15.99,25.95,7
44,123.56,77.32,22.9,100.23,143.43,108.87,25.95,21.56,120.31,8
44,81.35,117.33,24.42,91.24,108.87,98.75,120.31,25.95,143.43,9
44,84.71,85.35,69.2,85.48,98.75,75.62,143.43,120.31,108.87,10
