actual,pred,oracle
8.23,8.92544746399,8.87
0.38,0.317689746618,0.33
0.0,-0.00247576204129,0.0
0.0,-0.00423959875479,0.0
21.77,22.5312633514,23.28
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
1.77,1.80017375946,1.76
0.0,-0.0012977400329,0.0
0.0,0.0149688720703,0.0
8.95,8.92787837982,8.49
0.0,-0.000311068841256,0.0
0.0,-0.00135105161462,0.0
0.0,0.00554122123867,0.0
0.0,0.00419568829238,0.0
0.0,-0.00135105161462,0.0
9.14,11.6245279312,10.3
19.61,19.3322124481,18.21
23.05,22.3059597015,22.51
11.77,11.987364769,13.01
9.44,9.83844566345,9.49
0.0,0.00320901698433,0.0
8.37,8.9540719986,8.84
0.0,-0.00803384184837,0.0
0.0,0.0487093776464,0.0
14.17,14.4891576767,13.47
0.0,-0.00135105161462,0.0
0.0,-0.00704716751352,0.0
0.0,-0.000311068841256,0.0
22.06,22.4094924927,20.81
0.0,-0.00135105161462,0.0
20.03,21.2898960114,19.98
0.0,-0.0101601220667,0.0
0.0,-0.000311068841256,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
3.52,3.7096323967,3.75
0.0,-0.00704716751352,0.0
0.0,-0.00135105161462,0.0
19.48,20.1116275787,21.37
15.94,15.9903345108,16.4
7.51,8.42345046997,7.42
18.31,20.2260074615,19.31
5.67,5.74320936203,5.95
0.0,-0.00036438042298,0.0
13.27,13.9884147644,12.97
0.0,-0.00135105161462,0.0
9.82,10.1337947845,10.75
0.0,-0.00704716751352,0.0
0.0,0.00165892043151,0.0
0.0,-0.0012977400329,0.0
5.61,5.03771686554,4.88
18.88,17.7360515594,17.0
0.0,-0.00135105161462,0.0
0.0,-0.00704716751352,0.0
0.0,0.00165892043151,0.0
0.0,0.00609975680709,0.0
0.0,-0.00423959875479,0.0
0.0,-0.00803384184837,0.0
20.69,19.5257301331,19.2
21.69,22.9584503174,23.68
17.11,18.8342647552,18.76
12.73,13.2588214874,12.9
9.06,9.25361633301,8.54
23.61,22.2657527924,20.59
18.92,20.2320308685,18.52
12.11,10.9499969482,10.43
0.0,-0.0012977400329,0.0
0.0,-0.000311068841256,0.0
0.0,-0.00423959875479,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00135105161462,0.0
15.62,15.771323204,16.66
0.0,-0.000226766016567,0.0
23.81,23.7082214355,22.16
6.3,6.64070558548,6.87
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
25.15,25.7282009125,28.0
21.63,21.1752910614,24.69
0.0,-0.00803384184837,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00325292907655,0.0
0.14,0.158558517694,0.13
21.06,21.3219947815,21.95
15.16,14.5582876205,14.5
16.11,15.7232894897,15.44
0.0,-0.00135105161462,0.0
12.86,11.2988672256,11.2
15.76,15.6834554672,14.49
0.0,0.000842840352561,0.0
0.0,-0.00135105161462,0.0
0.0,-0.0012977400329,0.0
17.34,18.2060260773,16.05
0.0,-0.00704716751352,0.0
23.22,23.8174858093,24.15
0.0,-0.00704716751352,0.0
12.39,11.9569644928,13.32
10.1,9.95201778412,9.68
16.09,16.8456039429,15.96
0.0,-0.00704716751352,0.0
23.42,22.4127864838,22.93
18.77,19.1292648315,19.41
0.0,-0.000311068841256,0.0
0.0,-0.0012977400329,0.0
13.64,13.43516922,12.81
1.42,1.45091176033,1.37
0.0,0.00118449970614,0.0
4.62,5.34217405319,5.09
9.5,10.2242546082,10.43
0.0,-0.00325292907655,0.0
0.0,-0.000311068841256,0.0
0.0,-0.00704716751352,0.0
17.31,17.2856426239,19.04
24.92,24.5035057068,26.28
4.5,5.17050361633,4.95
0.0,0.0150221837685,0.0
21.79,19.2516403198,20.64
0.0,-0.000311068841256,0.0
0.56,0.544002354145,0.53
22.99,24.4083900452,21.67
23.74,24.2421379089,26.38
10.22,9.84214115143,10.04
8.52,8.92869663239,8.45
0.0,-0.00325292907655,0.0
0.0,-0.00704716751352,0.0
7.46,7.90292167664,7.67
20.74,21.0820770264,19.93
0.0,-0.00135105161462,0.0
0.0,-0.0012977400329,0.0
0.0,-0.000311068841256,0.0
14.15,15.5544614792,15.1
20.84,21.500289917,22.04
8.48,8.59358406067,8.41
0.0,-0.00036438042298,0.0
0.0,-0.00803384184837,0.0
23.84,23.4182224274,26.47
0.0,-0.00704716751352,0.0
0.0,-0.0012977400329,0.0
22.11,21.8090267181,21.61
0.0,-0.0012977400329,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
22.79,22.1093559265,24.97
24.4,23.4167842865,20.8
0.0,-0.00135105161462,0.0
0.0,0.0232785809785,0.0
0.0,-0.00135105161462,0.0
18.82,18.2191448212,16.96
13.92,13.2534475327,12.58
0.35,0.296734631062,0.3
17.59,17.6733570099,18.73
0.0,-0.0012977400329,0.0
1.64,1.84749746323,1.62
0.0,-0.00325292907655,0.0
22.25,20.2577953339,21.34
0.0,0.000672249880154,0.0
10.5,10.988781929,10.91
16.04,16.2017860413,17.05
0.0,-0.000311068841256,0.0
4.0,4.45105266571,4.31
18.84,17.968832016,18.14
7.69,7.93798828125,7.81
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
2.55,2.38197755814,2.21
9.01,9.00325012207,8.17
4.37,5.00727319717,4.66
0.0,0.0303124375641,0.0
0.0,0.000672249880154,0.0
18.33,17.7322063446,17.68
22.46,22.1526069641,25.42
12.39,13.4224643707,13.57
19.83,19.8745346069,20.2
20.94,20.1922721863,19.81
0.21,0.19951236248,0.21
0.0,-0.000311068841256,0.0
0.0,-0.00036438042298,0.0
15.95,16.1708812714,15.17
8.46,8.84466648102,7.93
0.0,-0.000311068841256,0.0
0.0,-0.00423959875479,0.0
5.8,5.07251930237,5.0
0.0,0.000197828951059,0.0
19.8,21.2814769745,20.33
6.08,6.60872125626,6.8
0.0,0.00118449970614,0.0
0.0,0.00165892043151,0.0
0.0,0.00106227223296,0.0
18.72,19.1814308167,20.46
0.0,-0.00423959875479,0.0
0.0,-0.0012977400329,0.0
18.58,19.0225200653,18.95
19.09,19.129442215,19.52
23.84,22.5786876678,23.67
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.0,0.00165892043151,0.0
0.0,-0.00036438042298,0.0
3.8,4.43443918228,4.29
24.79,24.5039329529,24.12
0.0,-0.00423959875479,0.0
1.76,1.81313359737,1.72
0.0,-0.00704716751352,0.0
18.4,18.5675506592,19.94
0.0,-0.00135105161462,0.0
0.0,-0.00704716751352,0.0
0.0,0.0473686605692,0.0
0.0,0.030295882374,0.0
0.0,-0.000311068841256,0.0
12.47,11.1840438843,10.85
0.0,-0.00135105161462,0.0
7.74,7.09240913391,6.81
0.69,0.736452400684,0.71
13.18,13.9657068253,13.36
16.92,18.0822887421,18.71
20.72,22.1980609894,21.72
0.0,0.00165892043151,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
24.36,21.7776641846,22.97
0.0,-0.000311068841256,0.0
4.15,4.850502491,4.75
0.0,-0.00803384184837,0.0
0.0,0.00511308573186,0.0
0.0,-0.00135105161462,0.0
0.94,1.00677120686,1.05
15.45,15.3611221313,14.39
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00423959875479,0.0
0.0,0.000197828951059,0.0
9.67,9.06750583649,9.06
0.0,0.00118449970614,0.0
0.0,-0.00135105161462,0.0
21.01,22.3265571594,21.88
0.0,-0.0012977400329,0.0
0.0,-0.00325292907655,0.0
0.0,0.00511308573186,0.0
0.0,0.0413451641798,0.0
18.5,19.9254570007,18.64
15.74,15.129781723,13.97
6.83,6.9299697876,6.81
0.0,-0.00135105161462,0.0
0.0,0.0150221837685,0.0
0.11,0.119000606239,0.11
0.0,0.0149688720703,0.0
0.0,-0.00423959875479,0.0
0.0,-0.0012977400329,0.0
0.0,0.000672249880154,0.0
0.2,0.247344240546,0.19
0.0,0.0437941178679,0.0
6.26,6.4672794342,6.72
0.0,-0.00803384184837,0.0
0.0,-0.00803384184837,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
19.52,21.1613292694,21.27
0.0,0.00118449970614,0.0
0.0,-0.00423959875479,0.0
0.0,-0.0012977400329,0.0
6.1,5.79205465317,6.12
0.0,-0.00036438042298,0.0
24.63,24.4076728821,23.05
21.75,20.9108009338,18.5
0.0,-0.00803384184837,0.0
19.76,20.7148780823,21.4
4.11,4.77648448944,4.57
0.0,0.000842840352561,0.0
0.0,-0.00135105161462,0.0
2.54,2.41445827484,2.29
9.74,10.4533252716,10.99
0.0,-0.00135105161462,0.0
0.0,-0.0012977400329,0.0
6.11,5.4444437027,5.2
8.12,9.03863239288,8.73
0.0,-0.00036438042298,0.0
19.62,21.6270503998,21.31
8.2,9.5629529953,9.07
0.05,0.0830783620477,0.06
6.12,6.06151580811,5.9
11.1,11.434094429,11.3
0.0,0.000672249880154,0.0
0.0,-0.00036438042298,0.0
15.91,16.9984493256,16.7
22.37,22.9551181793,24.14
0.0,-0.000311068841256,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00423959875479,0.0
23.82,21.0555725098,21.05
0.15,0.171695321798,0.13
2.13,2.51279997826,2.38
6.79,8.17255210876,7.74
0.0,-0.00135105161462,0.0
17.56,18.7052173615,16.97
0.0,-0.000311068841256,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00423959875479,0.0
0.0,0.0236625112593,0.0
0.97,0.905130684376,0.88
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
0.0,-0.000311068841256,0.0
0.0,0.00609975680709,0.0
22.87,23.3318424225,22.09
0.0,-0.0012977400329,0.0
0.0,0.00118449970614,0.0
20.68,19.9313354492,20.21
0.0,-0.00704716751352,0.0
15.87,16.4260025024,16.72
0.0,-0.000311068841256,0.0
0.0,-0.00036438042298,0.0
9.31,8.43120956421,8.24
23.61,23.3173027039,25.4
12.66,11.9158916473,12.13
0.0,-0.011146793142,0.0
18.97,19.570230484,18.07
0.0,-0.00036438042298,0.0
18.94,20.8345088959,18.32
6.59,6.05610561371,6.35
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
16.91,17.3709068298,17.35
0.0,-0.00135105161462,0.0
23.36,23.0807723999,25.32
17.97,19.4595584869,19.91
0.0,-0.000311068841256,0.0
0.0,-0.00036438042298,0.0
21.02,20.951921463,20.7
10.79,10.8676767349,10.68
0.0,-0.000311068841256,0.0
22.07,21.2089004517,19.3
0.0,0.00118449970614,0.0
19.83,20.0665740967,21.59
8.89,8.20134735107,7.73
22.98,23.6887779236,25.27
0.0,-0.00036438042298,0.0
0.0,0.0129420375451,0.0
17.17,16.2590999603,14.88
20.48,18.6974697113,18.12
0.0,-0.00135105161462,0.0
19.91,19.3981552124,17.9
22.16,21.9115047455,23.24
11.4,10.4911928177,10.97
20.9,21.7512607574,22.47
0.0,-0.0012977400329,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00036438042298,0.0
15.66,16.2194004059,17.97
0.0,-0.0012977400329,0.0
21.49,19.8786678314,18.44
0.0,0.0310086235404,0.0
2.49,2.58928012848,2.61
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
20.15,19.6041145325,21.55
20.65,19.2353515625,20.77
19.67,20.4290275574,21.37
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
0.0,-0.0012977400329,0.0
0.0,0.00595340551808,0.0
15.98,16.1036453247,15.8
19.84,18.9797534943,18.77
0.0,-0.00423959875479,0.0
0.0,-0.00803384184837,0.0
21.05,20.2177429199,17.94
0.0,-0.0012977400329,0.0
1.46,1.35087239742,1.27
11.49,10.7443733215,10.35
0.0,-0.00135105161462,0.0
12.78,14.0574111938,14.41
0.0,-0.000311068841256,0.0
12.41,12.2636795044,11.4
23.04,22.9183197021,25.47
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
16.89,17.8194103241,18.79
0.0,-0.00036438042298,0.0
0.0,0.00118449970614,0.0
0.0,0.0273540206254,0.0
6.76,8.10433959961,7.59
0.0,0.0367232561111,0.0
0.0,-0.00135105161462,0.0
0.0,-0.000311068841256,0.0
0.0,0.00118449970614,0.0
9.25,8.85175609589,8.11
4.25,4.69774103165,4.65
0.0,0.0442337095737,0.0
21.82,21.5759391785,22.92
16.03,16.5804958344,14.43
18.85,19.321182251,21.2
0.0,-0.00036438042298,0.0
0.0,0.00165892043151,0.0
0.0,-0.00325292907655,0.0
0.0,0.00511308573186,0.0
19.98,21.0156860352,21.3
17.16,18.3979187012,18.83
8.97,9.18187713623,8.85
0.0,-0.00325292907655,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00704716751352,0.0
23.19,23.5523414612,21.73
0.0,-0.00135105161462,0.0
0.0,0.0319846719503,0.0
0.0,-0.00803384184837,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00036438042298,0.0
6.26,6.15890312195,6.4
22.06,21.8367519379,19.14
23.32,24.0198078156,24.51
0.0,0.000197828951059,0.0
20.42,21.1900043488,22.86
0.0,-0.000311068841256,0.0
5.67,6.24851465225,6.36
0.0,-0.00704716751352,0.0
24.24,22.9598770142,23.29
12.16,11.3839235306,11.79
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
10.78,11.8825235367,11.57
5.63,5.94615983963,5.97
2.52,2.52758979797,2.39
0.0,-0.0012977400329,0.0
1.28,1.31555640697,1.33
8.62,9.02303409576,9.13
0.0,0.0273705758154,0.0
0.0,-0.00325292907655,0.0
0.0,-0.00135105161462,0.0
17.36,17.3886051178,17.21
0.0,-0.00803384184837,0.0
0.0,-0.00036438042298,0.0
0.17,0.185765504837,0.19
23.52,22.9458045959,21.29
0.0,-0.00325292907655,0.0
0.0,-0.00036438042298,0.0
7.12,7.93251132965,7.8
15.96,17.0050430298,15.51
23.89,23.3173389435,21.32
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00325292907655,0.0
0.0,-0.00423959875479,0.0
15.76,15.299539566,13.51
10.5,11.4398069382,11.96
10.14,10.7640562057,11.54
14.65,16.0964126587,16.69
0.0,-0.00135105161462,0.0
0.0,-0.000311068841256,0.0
5.6,5.64574050903,5.46
0.0,-0.00704716751352,0.0
0.0,0.00165892043151,0.0
1.72,1.70389425755,1.6
0.0,-0.00803384184837,0.0
0.0,0.00118449970614,0.0
0.0,-0.0012977400329,0.0
0.0,0.000197828951059,0.0
16.65,17.330368042,16.73
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
5.71,5.04844236374,5.01
0.0,-0.000311068841256,0.0
0.0,-0.00704716751352,0.0
0.0,0.00165892043151,0.0
22.3,21.1943626404,19.0
0.0,-0.000311068841256,0.0
18.38,19.2192192078,17.35
0.0,0.00118449970614,0.0
0.03,0.050330851227,0.03
22.02,21.0122890472,21.8
20.71,19.0210475922,19.78
9.98,9.04909324646,8.53
25.75,24.2973556519,24.78
22.04,19.8580417633,18.85
0.0,-0.0065697892569,0.0
0.97,0.882201075554,0.9
16.74,18.0833950043,17.73
2.97,3.07388234138,3.1
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.17,0.199909076095,0.19
18.61,18.1322631836,16.61
19.51,19.3089828491,20.57
0.0,-0.00704716751352,0.0
0.0,0.00165892043151,0.0
5.69,5.76318454742,5.93
22.15,21.3668842316,21.15
18.28,18.1619338989,17.32
0.0,-0.0925665721297,0.0
0.0,0.000197828951059,0.0
20.67,20.2411632538,20.37
0.0,-0.0012977400329,0.0
0.0,-0.000311068841256,0.0
18.49,19.3391952515,21.07
0.0,-0.00704716751352,0.0
21.62,21.3826065063,21.6
0.0,0.000672249880154,0.0
22.25,22.3157539368,20.09
0.0,-0.00036438042298,0.0
17.85,17.2244358063,16.26
20.01,19.4637947083,18.2
19.57,20.4962329865,22.18
22.9,22.5228023529,22.32
2.19,1.94070708752,1.88
10.58,9.85276412964,9.21
0.0,0.0149688720703,0.0
0.0,0.000197828951059,0.0
23.82,21.9600563049,23.58
21.03,21.2279949188,20.91
15.62,15.4859762192,16.59
21.3,20.0591583252,18.47
0.0,-0.00325292907655,0.0
0.0,-0.00135105161462,0.0
21.39,20.951593399,21.64
24.76,23.8937129974,23.66
0.0,0.0324364602566,0.0
0.0,-0.00135105161462,0.0
22.18,23.1242446899,25.31
17.68,17.2837944031,18.46
0.0,0.000842840352561,0.0
0.0,-0.00036438042298,0.0
9.12,9.74612998962,10.43
0.0,-0.00423959875479,0.0
0.0,-0.000311068841256,0.0
15.72,16.2537002563,15.7
20.53,20.5194530487,22.6
0.0,-0.00803384184837,0.0
17.03,15.7375192642,15.81
16.02,13.8013391495,13.88
9.2,9.30760097504,9.37
9.44,10.4987430573,9.93
23.24,24.2076721191,25.69
20.92,19.1639499664,18.29
18.44,16.6023578644,17.16
21.47,20.5100307465,21.55
0.0,0.000197828951059,0.0
0.0,-0.011146793142,0.0
0.0,-0.00704716751352,0.0
12.39,11.8289775848,11.45
0.0,-0.00036438042298,0.0
2.01,2.37655115128,2.23
0.0,-0.00803384184837,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00803384184837,0.0
0.0,-0.000311068841256,0.0
17.64,16.4090480804,15.29
12.14,13.3041725159,12.68
0.0,-0.0012977400329,0.0
10.25,10.9730110168,11.18
15.26,15.08618927,15.39
0.0,0.00165892043151,0.0
0.0,-0.00135105161462,0.0
13.18,13.6659660339,14.01
18.23,17.0084018707,16.91
0.0,-0.00325292907655,0.0
0.0,-0.00036438042298,0.0
4.79,5.49036598206,5.48
20.34,20.8406448364,19.78
6.72,6.80631637573,6.71
0.0,0.00806478224695,0.0
0.0,-0.011146793142,0.0
0.0,-0.00036438042298,0.0
8.46,8.58055114746,8.86
16.98,18.160692215,17.16
0.0,-0.0012977400329,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00704716751352,0.0
17.85,17.4485321045,18.9
20.39,20.3520030975,20.05
16.81,17.0414123535,16.62
1.0,1.11079251766,1.09
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
22.2,22.8340396881,25.15
9.85,8.56667041779,8.47
0.0,0.0149688720703,0.0
0.0,-0.0012977400329,0.0
15.71,15.017414093,14.9
0.0,0.0324364602566,0.0
0.0,0.0303124375641,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00135105161462,0.0
0.0,0.000842840352561,0.0
15.53,16.5583152771,17.0
0.0,0.00254437490366,0.0
13.56,14.57421875,14.13
0.0,-0.00135105161462,0.0
21.05,21.3451328278,23.75
21.06,22.1533241272,23.03
24.6,25.0883522034,28.04
0.0,0.0411587618291,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00036438042298,0.0
14.31,15.0240097046,14.7
21.41,20.590265274,19.8
20.29,20.7494735718,22.5
4.07,4.54996871948,4.23
0.0,0.00165892043151,0.0
0.0,-0.00135105161462,0.0
5.28,6.02627086639,5.68
22.92,22.1850700378,23.4
2.37,1.98180019855,2.03
21.02,20.9908599854,19.07
0.0,-0.00704716751352,0.0
0.24,0.286184549332,0.27
2.5,2.56958961487,2.62
3.63,4.11511135101,4.05
0.0,-0.00036438042298,0.0
0.0,-0.00803384184837,0.0
0.0,-0.00135105161462,0.0
0.0,-0.000311068841256,0.0
0.0,0.0276196673512,0.0
20.37,19.4931411743,18.85
0.0,-0.00704716751352,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00325292907655,0.0
0.0,0.000672249880154,0.0
19.05,18.5345478058,16.4
22.09,22.2002868652,19.24
2.67,2.65243506432,2.51
16.32,15.8898544312,15.24
0.0,-0.000311068841256,0.0
12.51,13.3512706757,12.72
21.31,20.9320812225,19.19
0.0,-0.000311068841256,0.0
11.08,11.0447273254,10.88
0.0,-0.00135105161462,0.0
16.56,17.1663970947,15.97
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
13.26,12.2040319443,11.64
0.0,-0.00135105161462,0.0
17.57,17.7391529083,15.28
0.0,-0.00036438042298,0.0
0.0,-0.00704716751352,0.0
17.53,16.0310459137,15.45
0.0,-0.00135105161462,0.0
0.0,0.00511308573186,0.0
4.97,5.60663986206,5.42
0.0,0.00609975680709,0.0
8.66,9.45171451569,8.92
0.2,0.219858676195,0.19
6.98,7.95314359665,7.95
7.98,8.37445259094,8.42
0.0,-0.00135105161462,0.0
0.0,0.00165892043151,0.0
0.0,-0.00036438042298,0.0
0.0,-0.0012977400329,0.0
0.07,0.106559716165,0.07
11.94,13.2436923981,13.52
3.94,3.97197556496,3.95
0.0,-0.00423959875479,0.0
0.0,-0.00135105161462,0.0
0.64,0.634348511696,0.6
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
0.0,0.00609975680709,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00423959875479,0.0
21.57,21.8901386261,24.16
8.55,8.5808839798,8.23
22.65,22.3498497009,22.45
8.52,7.70235204697,7.24
12.37,13.2482690811,12.5
0.0,-0.00036438042298,0.0
7.14,6.43365526199,6.63
0.0,-0.00036438042298,0.0
23.14,22.7341918945,23.09
0.0,-0.00135105161462,0.0
14.46,15.1790752411,15.35
7.78,7.60778236389,7.17
0.0,-0.0012977400329,0.0
0.0,-0.00704716751352,0.0
4.53,5.56918144226,5.21
0.0,-0.00036438042298,0.0
0.0,-0.00803384184837,0.0
19.4,19.5730495453,20.41
0.0,-0.00423959875479,0.0
22.77,22.928730011,19.7
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
0.0,0.0226624682546,0.0
17.11,17.2749214172,18.63
17.28,15.7975645065,15.57
0.0,-0.00135105161462,0.0
0.0,-0.00803384184837,0.0
16.98,17.1575317383,16.84
10.16,9.48239707947,8.83
15.01,16.35729599,16.86
10.78,12.1467781067,11.63
0.0,-0.0012977400329,0.0
12.8,12.5678691864,12.78
0.0,-0.00036438042298,0.0
8.78,9.86645317078,9.91
11.16,10.803393364,9.62
0.0,-0.00803384184837,0.0
0.0,0.000672249880154,0.0
12.81,13.5065069199,12.64
23.33,24.2857227325,22.41
0.0,-0.00704716751352,0.0
0.0,0.0347683131695,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00325292907655,0.0
5.19,5.07102251053,4.91
5.93,5.61606740952,5.76
0.0,-0.000311068841256,0.0
12.22,13.5098323822,12.99
0.0,-0.00036438042298,0.0
15.27,16.3809947968,15.23
20.01,20.4693222046,22.99
0.0,0.0302425697446,0.0
12.39,12.5901508331,12.32
16.48,17.330160141,16.3
9.69,8.74940395355,9.32
0.0,0.000672249880154,0.0
16.91,15.7188749313,15.71
0.0,-0.00704716751352,0.0
0.0,-0.000311068841256,0.0
22.86,23.0908126831,26.26
1.92,2.17697286606,2.14
21.53,20.9892101288,19.87
0.0,-0.000311068841256,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00423959875479,0.0
8.35,9.06418418884,8.82
0.0,-0.000311068841256,0.0
0.0,-0.000311068841256,0.0
2.53,2.76999425888,2.66
0.0,-0.0012977400329,0.0
6.71,6.20435237885,6.2
8.4,9.33916568756,9.33
0.0,-0.000311068841256,0.0
0.0,-0.00036438042298,0.0
14.05,14.7077169418,14.81
0.0,-0.000311068841256,0.0
0.0,-0.00803384184837,0.0
17.45,17.121553421,15.82
9.62,10.4475879669,10.51
0.0,-0.000311068841256,0.0
0.0,-0.00803384184837,0.0
14.65,14.2675771713,13.96
19.34,18.7368621826,16.78
0.0,-0.00036438042298,0.0
0.0,-0.00803384184837,0.0
0.0,-0.00803384184837,0.0
0.0,0.00118449970614,0.0
0.0,-0.000311068841256,0.0
25.07,24.0926551819,23.62
17.1,16.0772171021,16.18
0.0,0.00118449970614,0.0
8.6,9.16565895081,8.57
0.0,0.000672249880154,0.0
0.0,0.0424490049481,0.0
20.83,20.3876399994,20.69
0.0,0.00118449970614,0.0
0.0,-0.000311068841256,0.0
3.57,4.07746458054,4.06
4.86,4.56081199646,4.46
22.28,20.6292228699,21.7
2.77,3.01758241653,2.94
22.88,23.4851856232,25.26
11.23,10.7461547852,10.67
8.17,8.66047859192,9.25
0.0,-0.00036438042298,0.0
17.03,16.4877281189,17.2
15.67,16.2426433563,16.48
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
1.86,1.74236404896,1.85
21.85,20.1166057587,20.54
0.0,-0.00803384184837,0.0
0.0,0.0338971763849,0.0
0.0,-0.00803384184837,0.0
0.0,-0.0012977400329,0.0
6.38,6.02043294907,5.65
12.77,11.9311342239,13.19
0.0,-0.00135105161462,0.0
25.08,24.8062095642,28.07
0.0,-0.000311068841256,0.0
0.0,0.00419568829238,0.0
20.07,19.5537185669,17.44
0.0,-0.00325292907655,0.0
0.0,-0.00325292907655,0.0
0.0,-0.00704716751352,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00803384184837,0.0
3.87,3.63084959984,3.64
12.25,10.9788103104,10.45
15.68,15.9754915237,15.53
0.0,0.000672249880154,0.0
0.0,-0.00135105161462,0.0
14.39,14.7486028671,14.37
0.0,-0.0065697892569,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00704716751352,0.0
0.0,0.0442870184779,0.0
0.0,-0.000311068841256,0.0
0.65,0.600925147533,0.56
5.4,5.74320936203,5.84
10.03,11.5260848999,10.98
0.0,-0.000311068841256,0.0
15.88,14.4807415009,13.8
0.0,-0.00135105161462,0.0
18.76,19.324136734,19.8
24.89,23.9592609406,24.68
0.0,-0.0012977400329,0.0
4.22,3.96171784401,3.91
0.0,0.00928742624819,0.0
23.78,22.7097244263,22.4
6.58,7.62733745575,7.18
0.0,0.00118449970614,0.0
2.63,2.42478942871,2.31
12.77,13.0277194977,12.58
0.0,0.0165177639574,0.0
21.65,22.6350440979,21.92
10.69,9.93845176697,9.11
23.44,24.2632904053,24.75
21.81,20.124080658,18.84
0.0,0.0339504852891,0.0
0.0,-0.00423959875479,0.0
13.95,13.9682064056,14.55
0.0,-0.00423959875479,0.0
14.46,14.6899185181,13.83
12.33,11.7069816589,12.39
0.0,0.0300831794739,0.0
0.0,-0.00036438042298,0.0
23.67,23.4533405304,23.37
21.21,23.0143985748,23.02
0.0,-0.00803384184837,0.0
0.0,-0.00325292907655,0.0
0.0,-0.00036438042298,0.0
8.78,8.45469760895,8.33
0.0,-0.00704716751352,0.0
9.2,9.04854488373,8.95
0.0,-0.000311068841256,0.0
16.8,17.221622467,16.24
22.38,22.3154163361,25.62
0.0,-0.00803384184837,0.0
0.0,-0.000311068841256,0.0
17.01,17.0136699677,17.39
0.0,-0.000311068841256,0.0
0.0,0.00165892043151,0.0
17.04,16.3788280487,15.99
0.0,0.00165892043151,0.0
21.58,21.6194477081,22.33
16.49,18.0121192932,17.88
15.57,16.895275116,17.32
22.12,22.6698532104,23.58
22.03,20.634935379,20.05
0.0,-0.00135105161462,0.0
14.92,14.0803165436,14.34
23.28,23.8577747345,25.24
0.0,-0.000311068841256,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00423959875479,0.0
0.0,-0.00135105161462,0.0
0.0,0.0129420375451,0.0
10.58,10.5037088394,10.11
3.72,3.1843957901,3.27
0.0,-0.00036438042298,0.0
0.0,-0.00803384184837,0.0
0.0,-0.00704716751352,0.0
0.0,-0.0065697892569,0.0
8.07,7.72116518021,7.48
0.19,0.200383499265,0.18
0.0,-0.0012977400329,0.0
0.0,-0.00036438042298,0.0
12.09,12.7525205612,12.86
0.0,0.00811809394509,0.0
0.0,-0.0012977400329,0.0
