day,demand_act,demand_pred,hour,hourofday,price_act,price_pred,solar_act,solar_pred
357,20.26,19.29,8552,8,3.5,3.02,6.68,7.58
357,33.36,29.06,8553,9,3.13,3.35,16.02,13.88
357,43.44,38.38,8554,10,2.75,2.63,19.97,16.99
357,56.29,58.11,8555,11,2.97,2.83,21.59,24.03
357,28.5,26.36,8556,12,2.81,2.72,21.85,18.97
357,39.07,43.84,8557,13,3.34,3.47,23.16,20.55
357,41.45,47.18,8558,14,1.48,1.42,23.78,24.16
357,35.58,35.02,8559,15,1.91,2.07,22.92,22.91
357,87.76,76.51,8560,16,2.76,2.37,18.72,17.94
357,48.01,41.76,8561,17,2.58,2.61,10.1,10.72
357,63.65,67.07,8562,18,2.61,2.25,0.08,0.08
357,202.23,219.11,8563,19,3.09,3.08,0.0,0.0
357,191.6,171.21,8564,20,2.6,2.57,0.0,0.0
357,46.95,46.35,8565,21,2.57,2.19,0.0,0.0
357,189.25,201.47,8566,22,3.27,3.11,0.0,0.0
357,88.99,93.13,8567,23,2.18,2.23,0.0,0.0
357,26.38,26.0,8568,24,1.36,1.21,0.0,0.0
358,21.12,18.37,8569,1,1.8,1.57,0.0,0.0
358,25.01,24.7,8570,2,1.7,1.95,0.0,0.0
358,21.15,23.53,8571,3,1.59,1.63,0.0,0.0
358,56.4,48.15,8572,4,1.38,1.4,0.0,0.0
358,21.2,22.32,8573,5,1.78,1.58,0.0,0.0
358,19.5,21.24,8574,6,2.07,2.37,0.0,0.0
358,96.25,82.86,8575,7,2.28,2.13,0.0,0.0
358,107.16,108.21,8576,8,2.84,3.11,3.48,3.92
358,119.48,125.07,8577,9,3.17,3.06,9.79,9.66
358,112.08,126.35,8578,10,3.28,3.16,10.96,10.93
358,81.68,91.76,8579,11,3.04,3.25,11.7,11.15
358,88.18,81.38,8580,12,3.03,2.79,10.03,10.5
358,72.62,69.57,8581,13,2.92,3.1,13.93,14.49
358,21.09,19.55,8582,14,2.22,2.42,15.07,14.17
358,23.95,27.08,8583,15,2.4,2.67,14.81,16.81
358,20.09,19.31,8584,16,2.27,2.45,8.81,9.54
358,31.34,30.44,8585,17,2.54,2.22,2.01,1.73
358,26.47,27.75,8586,18,2.69,3.07,0.0,0.0
358,24.17,23.05,8587,19,2.83,2.82,0.0,0.0
358,46.38,45.15,8588,20,2.66,3.04,0.0,0.0
358,112.86,109.27,8589,21,2.89,2.83,0.0,0.0
358,81.15,73.29,8590,22,2.6,2.62,0.0,0.0
358,95.45,95.86,8591,23,1.9,2.12,0.0,0.0
358,42.13,45.38,8592,24,1.81,1.62,0.0,0.0
359,29.09,25.41,8593,1,1.74,1.55,0.0,0.0
359,22.17,21.83,8594,2,1.64,1.62,0.0,0.0
359,24.14,23.75,8595,3,1.46,1.27,0.0,0.0
359,61.06,60.64,8596,4,1.4,1.5,0.0,0.0
359,20.69,20.48,8597,5,1.61,1.7,0.0,0.0
359,23.1,21.85,8598,6,1.92,2.15,0.0,0.0
359,34.97,34.63,8599,7,2.72,3.12,0.0,0.0
359,83.77,92.62,8600,8,2.78,3.04,0.81,0.77
359,82.81,82.78,8601,9,2.84,2.73,3.84,3.66
359,88.34,90.28,8602,10,2.91,2.67,5.14,4.44
359,68.9,75.46,8603,11,2.64,2.34,6.89,7.66
359,24.23,22.03,8604,12,2.42,2.09,8.45,8.6
359,19.33,17.06,8605,13,2.04,1.93,8.59,9.4
359,20.59,21.1,8606,14,1.77,1.83,11.13,11.95
359,131.98,133.92,8607,15,1.31,1.5,12.6,12.26
359,228.63,236.02,8608,16,0.81,0.89,9.35,8.81
359,180.52,196.81,8609,17,2.03,2.25,5.3,4.62
359,188.67,160.71,8610,18,2.04,2.2,0.05,0.04
359,98.8,93.4,8611,19,1.95,2.09,0.0,0.0
359,92.34,97.21,8612,20,1.96,1.79,0.0,0.0
359,35.12,35.57,8613,21,1.78,1.86,0.0,0.0
359,74.17,63.22,8614,22,1.5,1.56,0.0,0.0
359,107.89,94.4,8615,23,1.36,1.32,0.0,0.0
359,48.67,50.22,8616,24,1.33,1.29,0.0,0.0
360,84.37,91.53,8617,1,1.34,1.42,0.0,0.0
360,64.02,61.62,8618,2,1.37,1.29,0.0,0.0
360,67.5,77.52,8619,3,1.34,1.53,0.0,0.0
360,63.8,72.11,8620,4,1.34,1.19,0.0,0.0
360,67.02,66.06,8621,5,1.45,1.57,0.0,0.0
360,66.74,61.65,8622,6,1.57,1.74,0.0,0.0
360,64.17,72.18,8623,7,2.75,3.01,0.0,0.0
360,61.3,52.38,8624,8,3.64,3.74,7.05,6.57
360,22.54,25.32,8625,9,3.59,3.77,16.97,15.96
360,92.26,92.88,8626,10,3.66,3.41,20.48,17.91
360,28.53,27.14,8627,11,2.8,2.82,20.34,17.92
360,73.82,74.66,8628,12,2.48,2.21,17.93,16.65
360,141.47,135.77,8629,13,2.52,2.63,18.27,20.25
360,104.59,113.55,8630,14,2.57,2.64,17.54,15.3
360,111.03,100.27,8631,15,2.59,2.56,13.84,12.97
360,125.59,132.09,8632,16,2.13,2.42,11.3,11.67
360,70.28,72.61,8633,17,2.32,2.54,6.16,6.57
360,27.4,24.22,8634,18,2.37,2.26,0.05,0.05
360,63.88,72.06,8635,19,2.68,2.73,0.0,0.0
360,174.72,198.72,8636,20,2.62,3.01,0.0,0.0
360,125.8,139.1,8637,21,2.55,2.3,0.0,0.0
360,107.99,110.21,8638,22,2.43,2.16,0.0,0.0
360,179.62,205.46,8639,23,2.14,2.1,0.0,0.0
360,128.24,117.44,8640,24,1.84,1.99,0.0,0.0
361,45.66,49.52,8641,1,1.88,1.81,0.0,0.0
361,23.95,27.01,8642,2,1.74,1.68,0.0,0.0
361,26.05,25.49,8643,3,1.72,1.53,0.0,0.0
361,27.5,25.45,8644,4,1.72,1.65,0.0,0.0
361,22.31,24.54,8645,5,1.81,1.54,0.0,0.0
361,26.09,27.41,8646,6,1.98,1.9,0.0,0.0
361,25.13,26.18,8647,7,3.35,3.43,0.0,0.0
361,76.0,79.41,8648,8,3.57,3.89,1.82,1.59
361,55.17,52.11,8649,9,3.51,3.35,6.58,7.28
361,149.28,167.58,8650,10,2.65,2.63,10.4,9.69
361,129.18,121.21,8651,11,2.3,2.58,13.86,15.0
361,119.35,106.49,8652,12,2.95,2.91,15.68,17.42
361,117.21,116.64,8653,13,2.98,3.17,16.5,14.99
361,158.55,178.95,8654,14,2.96,2.81,15.5,14.66
361,134.89,138.71,8655,15,3.0,3.29,13.84,13.33
361,64.41,67.04,8656,16,1.19,1.22,11.72,10.5
361,44.54,39.41,8657,17,1.64,1.64,7.25,6.92
361,47.76,54.24,8658,18,2.56,2.57,0.09,0.09
361,119.49,115.6,8659,19,2.77,3.13,0.0,0.0
361,115.07,128.32,8660,20,2.88,3.27,0.0,0.0
361,46.88,41.26,8661,21,2.94,2.85,0.0,0.0
361,100.68,100.84,8662,22,2.66,2.52,0.0,0.0
361,48.91,45.18,8663,23,2.37,2.44,0.0,0.0
361,23.21,24.68,8664,24,1.89,1.8,0.0,0.0
362,25.28,22.31,8665,1,1.93,1.82,0.0,0.0
362,28.58,25.98,8666,2,1.78,1.79,0.0,0.0
362,26.07,25.82,8667,3,1.69,1.63,0.0,0.0
362,20.85,22.34,8668,4,1.69,1.44,0.0,0.0
362,22.34,22.99,8669,5,1.92,2.16,0.0,0.0
362,27.74,25.36,8670,6,2.18,2.44,0.0,0.0
362,47.77,46.99,8671,7,2.53,2.28,0.0,0.0
362,48.15,43.05,8672,8,2.88,2.73,6.76,7.37
362,33.98,35.18,8673,9,3.61,3.2,16.94,18.26
362,94.54,104.78,8674,10,2.9,2.52,19.73,20.03
362,136.28,119.75,8675,11,2.54,2.36,18.12,15.59
362,73.16,71.31,8676,12,2.71,3.1,13.95,14.66
362,103.28,106.68,8677,13,3.25,3.33,15.56,13.82
362,97.26,93.15,8678,14,2.97,2.86,15.66,16.09
362,87.92,89.53,8679,15,2.99,2.54,14.62,13.34
362,104.69,89.55,8680,16,2.05,2.3,17.18,15.73
362,235.82,225.41,8681,17,1.9,2.07,12.46,12.97
362,85.58,91.58,8682,18,2.57,2.63,0.14,0.15
362,108.89,113.21,8683,19,2.81,3.23,0.0,0.0
362,102.13,95.09,8684,20,2.79,3.15,0.0,0.0
362,98.54,84.24,8685,21,2.79,2.86,0.0,0.0
362,96.78,83.81,8686,22,2.51,2.49,0.0,0.0
362,94.27,81.48,8687,23,2.56,2.74,0.0,0.0
362,109.23,102.62,8688,24,2.16,1.98,0.0,0.0
363,105.58,113.52,8689,1,2.15,1.95,0.0,0.0
363,129.7,124.8,8690,2,1.87,1.85,0.0,0.0
363,102.7,115.58,8691,3,1.87,1.91,0.0,0.0
363,42.49,38.83,8692,4,1.83,2.04,0.0,0.0
363,43.09,45.84,8693,5,2.03,2.24,0.0,0.0
363,21.93,24.54,8694,6,2.25,2.12,0.0,0.0
363,14.87,12.95,8695,7,2.62,2.34,0.0,0.0
363,19.41,18.5,8696,8,3.05,2.83,6.08,6.8
363,32.34,32.88,8697,9,3.74,4.02,14.4,14.13
363,35.83,32.69,8698,10,3.56,3.17,18.48,18.47
363,78.48,86.75,8699,11,3.06,3.51,18.72,20.46
363,79.62,87.65,8700,12,3.02,3.18,18.29,17.45
363,36.54,34.28,8701,13,3.1,2.75,18.44,17.21
363,38.49,41.39,8702,14,2.95,2.92,17.68,19.06
363,123.67,109.94,8703,15,3.02,2.74,13.93,13.2
363,125.24,120.03,8704,16,2.77,2.6,11.88,10.41
363,71.22,70.7,8705,17,2.9,3.31,7.43,6.32
363,61.51,54.41,8706,18,2.81,3.0,0.09,0.09
363,58.28,56.99,8707,19,2.78,3.15,0.0,0.0
363,57.36,60.23,8708,20,2.7,2.66,0.0,0.0
363,62.99,65.93,8709,21,2.99,3.01,0.0,0.0
363,64.58,57.37,8710,22,2.61,2.26,0.0,0.0
363,159.28,144.12,8711,23,2.51,2.7,0.0,0.0
363,45.73,45.52,8712,24,2.17,2.28,0.0,0.0
364,18.67,17.06,8713,1,2.34,2.62,0.0,0.0
364,20.91,20.23,8714,2,1.81,1.71,0.0,0.0
364,15.1,14.2,8715,3,1.75,1.83,0.0,0.0
364,17.59,15.38,8716,4,1.78,1.82,0.0,0.0
364,21.12,20.03,8717,5,1.91,2.07,0.0,0.0
364,13.83,15.6,8718,6,2.09,2.11,0.0,0.0
364,19.35,18.43,8719,7,2.42,2.4,0.0,0.0
364,19.25,19.42,8720,8,2.96,3.0,6.94,7.05
364,63.83,71.56,8721,9,3.15,3.09,17.5,17.8
364,29.44,31.92,8722,10,3.13,3.52,22.1,21.67
364,136.3,119.36,8723,11,3.02,2.96,22.72,20.82
364,145.5,157.45,8724,12,2.84,2.83,21.54,20.11
364,105.31,121.06,8725,13,2.77,2.37,20.71,19.61
364,73.84,70.25,8726,14,2.79,2.74,18.55,19.83
364,109.75,103.1,8727,15,2.59,2.29,14.69,15.66
364,83.09,92.46,8728,16,2.25,2.15,14.69,16.06
364,89.39,85.87,8729,17,2.56,2.58,8.52,8.58
364,88.59,96.53,8730,18,2.52,2.29,0.12,0.11
364,50.83,50.31,8731,19,2.67,2.65,0.0,0.0
364,31.61,27.41,8732,20,2.27,2.37,0.0,0.0
364,64.77,74.08,8733,21,2.81,2.92,0.0,0.0
364,97.39,84.6,8734,22,2.69,2.74,0.0,0.0
364,156.81,149.83,8735,23,2.3,2.24,0.0,0.0
364,51.92,53.98,8736,24,1.79,1.74,0.0,0.0
365,22.73,20.32,8737,1,1.92,1.73,0.0,0.0
365,18.98,17.45,8738,2,1.58,1.8,0.0,0.0
365,16.7,15.23,8739,3,1.35,1.5,0.0,0.0
365,18.57,17.61,8740,4,1.35,1.53,0.0,0.0
365,13.09,14.34,8741,5,1.35,1.2,0.0,0.0
365,19.75,19.59,8742,6,2.75,2.82,0.0,0.0
365,43.98,40.93,8743,7,4.8,4.52,0.0,0.0
365,110.35,95.44,8744,8,4.8,4.78,6.82,7.58
365,79.61,76.7,8745,9,4.8,4.68,16.61,17.68
365,71.46,78.82,8746,10,4.96,5.25,21.61,22.95
365,17.48,19.16,8747,11,3.89,4.44,23.5,22.76
365,17.28,17.53,8748,12,3.34,3.27,23.83,20.44
365,16.64,16.48,8749,13,2.71,2.47,23.46,22.18
365,19.24,20.77,8750,14,2.04,1.85,22.1,21.52
365,78.98,88.39,8751,15,2.0,2.21,19.46,19.22
365,199.65,192.8,8752,16,2.25,1.94,17.67,16.86
365,180.5,195.77,8753,17,2.66,2.43,10.42,10.38
365,132.92,127.95,8754,18,2.86,2.8,0.15,0.14
365,41.83,47.41,8755,19,3.05,3.0,0.0,0.0
365,33.12,30.23,8756,20,2.56,2.64,0.0,0.0
365,81.03,76.45,8757,21,2.66,2.7,0.0,0.0
365,59.61,62.41,8758,22,2.14,2.44,0.0,0.0
365,106.98,91.76,8759,23,1.94,1.82,0.0,0.0
365,76.43,73.69,8760,24,1.76,1.65,0.0,0.0
366,30.23,28.62,8761,1,1.55,1.34,0.0,0.0
366,19.64,17.16,8762,2,1.35,1.28,0.0,0.0
366,51.36,51.98,8763,3,1.35,1.34,0.0,0.0
366,19.83,17.19,8764,4,1.35,1.43,0.0,0.0
366,16.12,15.41,8765,5,1.35,1.28,0.0,0.0
366,17.58,18.24,8766,6,1.35,1.47,0.0,0.0
366,79.66,83.0,8767,7,2.56,2.54,0.0,0.0
366,110.0,123.64,8768,8,4.32,4.16,6.0,5.12
366,91.66,101.47,8769,9,4.43,4.4,16.9,16.25
366,81.4,85.78,8770,10,4.45,4.86,21.03,19.17
366,143.18,126.6,8771,11,4.11,4.34,20.76,19.72
366,84.62,83.62,8772,12,3.37,3.73,21.39,21.64
366,19.39,19.0,8773,13,2.63,2.95,21.48,20.59
366,51.76,54.55,8774,14,2.52,2.61,22.18,25.05
366,56.09,63.35,8775,15,2.55,2.75,20.16,19.94
366,89.06,81.65,8776,16,2.81,3.01,16.61,14.36
366,68.79,58.55,8777,17,2.97,2.58,8.29,8.19
366,120.77,134.66,8778,18,3.09,3.07,0.13,0.14
366,43.02,41.48,8779,19,3.35,3.7,0.0,0.0
366,78.33,71.45,8780,20,3.37,3.35,0.0,0.0
366,131.81,121.0,8781,21,3.27,2.8,0.0,0.0
366,90.6,86.55,8782,22,2.4,2.26,0.0,0.0
366,35.7,31.34,8783,23,2.22,2.09,0.0,0.0
366,53.68,56.24,8784,24,1.35,1.52,0.0,0.0
367,22.38,23.04,8785,1,1.55,1.69,0.0,0.0
367,17.49,16.69,8786,2,1.35,1.27,0.0,0.0
367,18.82,20.26,8787,3,1.27,1.37,0.0,0.0
367,55.05,59.52,8788,4,0.93,0.98,0.0,0.0
367,19.57,21.39,8789,5,0.97,0.97,0.0,0.0
367,16.13,15.48,8790,6,3.0,2.75,0.0,0.0
367,33.57,29.78,8791,7,4.64,4.51,0.0,0.0
367,107.75,110.22,8792,8,5.11,5.87,5.87,6.08
367,63.59,66.02,8793,9,5.41,4.64,15.32,16.62
367,18.63,20.45,8794,10,7.0,6.11,19.57,19.39
367,55.16,51.12,8795,11,6.13,5.74,21.57,19.19
367,21.49,23.57,8796,12,4.24,4.83,22.59,25.3
367,87.74,97.72,8797,13,4.19,4.08,23.09,23.57
367,140.64,147.33,8798,14,4.2,3.82,22.95,26.05
367,202.14,220.37,8799,15,3.98,3.53,20.68,20.3
367,85.43,73.34,8800,16,2.12,1.86,16.29,17.22
367,28.36,31.5,8801,17,2.42,2.56,9.43,9.36
367,39.43,39.13,8802,18,2.84,2.97,0.13,0.14
367,74.51,83.2,8803,19,3.33,3.31,0.0,0.0
367,64.47,63.25,8804,20,2.43,2.43,0.0,0.0
367,139.32,151.95,8805,21,2.68,2.36,0.0,0.0
367,200.5,188.81,8806,22,2.29,2.25,0.0,0.0
367,114.59,131.45,8807,23,1.89,1.91,0.0,0.0
367,24.36,25.92,8808,24,1.01,0.91,0.0,0.0
368,17.79,17.5,8809,1,1.95,2.17,0.0,0.0
368,48.2,41.75,8810,2,1.98,2.05,0.0,0.0
368,16.43,14.73,8811,3,1.93,2.13,0.0,0.0
368,19.75,19.09,8812,4,1.91,1.96,0.0,0.0
368,13.37,13.71,8813,5,2.5,2.37,0.0,0.0
368,20.95,22.11,8814,6,2.8,2.42,0.0,0.0
368,14.11,14.09,8815,7,4.61,4.7,0.0,0.0
368,49.54,55.22,8816,8,6.0,5.37,5.85,5.92
368,117.52,114.37,8817,9,6.05,5.6,15.64,14.64
368,131.1,144.51,8818,10,6.25,7.0,19.37,20.06
368,99.95,91.34,8819,11,4.86,4.59,20.38,20.72
368,56.78,57.84,8820,12,4.09,4.14,18.13,16.53
368,32.1,32.75,8821,13,3.4,3.47,17.63,18.38
368,92.43,96.43,8822,14,3.5,3.56,16.74,19.18
368,54.65,53.55,8823,15,3.49,3.86,14.72,16.72
368,24.7,28.21,8824,16,3.79,3.3,15.49,13.76
368,29.2,28.96,8825,17,3.5,3.49,10.32,11.06
368,30.95,26.43,8826,18,3.83,4.39,0.17,0.17
368,49.58,50.41,8827,19,3.8,4.25,0.0,0.0
368,105.81,97.94,8828,20,3.15,3.55,0.0,0.0
368,110.26,121.19,8829,21,3.16,3.32,0.0,0.0
368,148.2,154.67,8830,22,2.9,2.54,0.0,0.0
368,173.66,173.96,8831,23,2.31,2.01,0.0,0.0
368,200.43,172.24,8832,24,1.28,1.15,0.0,0.0
369,63.73,68.54,8833,1,2.27,2.45,0.0,0.0
369,84.57,92.97,8834,2,2.27,2.04,0.0,0.0
369,89.61,100.31,8835,3,2.27,2.01,0.0,0.0
369,18.43,16.3,8836,4,2.27,1.97,0.0,0.0
369,20.26,18.67,8837,5,2.27,2.39,0.0,0.0
369,15.11,16.83,8838,6,1.96,1.98,0.0,0.0
369,14.11,12.73,8839,7,4.64,4.9,0.0,0.0
369,21.03,20.43,8840,8,5.21,5.97,6.25,5.49
369,33.37,30.08,8841,9,6.01,6.34,15.95,18.31
369,36.68,38.89,8842,10,5.41,5.85,20.65,19.7
369,99.07,94.97,8843,11,4.52,5.14,20.67,18.81
369,115.44,104.01,8844,12,4.34,4.48,17.34,16.96
369,107.7,106.7,8845,13,4.29,3.87,18.25,18.51
369,78.69,77.32,8846,14,3.4,3.49,21.21,23.67
369,22.62,22.39,8847,15,3.53,3.79,20.68,19.47
369,16.22,14.1,8848,16,3.52,3.91,16.89,18.79
369,16.97,18.76,8849,17,3.4,3.33,10.96,10.49
369,50.71,54.95,8850,18,3.23,3.13,0.18,0.19
369,46.13,46.59,8851,19,3.45,3.32,0.0,0.0
369,105.94,118.33,8852,20,3.01,2.59,0.0,0.0
369,253.84,284.27,8853,21,3.1,3.38,0.0,0.0
369,267.99,229.08,8854,22,2.9,2.67,0.0,0.0
369,172.77,173.19,8855,23,2.17,2.21,0.0,0.0
369,52.97,53.12,8856,24,1.53,1.66,0.0,0.0
370,16.74,14.44,8857,1,2.3,2.38,0.0,0.0
370,15.61,15.47,8858,2,2.3,2.29,0.0,0.0
370,61.16,68.45,8859,3,2.3,2.21,0.0,0.0
370,15.95,15.97,8860,4,2.29,1.99,0.0,0.0
370,16.08,17.63,8861,5,2.28,2.31,0.0,0.0
370,13.28,14.77,8862,6,2.75,2.38,0.0,0.0
370,40.29,45.94,8863,7,4.48,3.99,0.0,0.0
370,108.22,101.93,8864,8,5.25,5.45,4.7,4.69
370,76.89,65.96,8865,9,5.25,5.1,12.41,12.59
370,62.58,58.39,8866,10,6.01,5.77,16.05,14.63
370,59.13,66.08,8867,11,4.47,4.24,17.96,20.4
370,140.74,128.31,8868,12,3.91,4.07,18.22,19.61
370,232.59,200.11,8869,13,3.88,3.59,19.44,17.36
370,117.53,120.11,8870,14,3.61,3.58,18.16,20.33
370,80.43,78.08,8871,15,3.9,3.45,14.56,15.23
370,79.78,76.51,8872,16,4.13,4.36,11.66,12.63
370,56.67,57.69,8873,17,3.96,4.16,7.96,6.87
370,15.4,16.74,8874,18,3.43,3.62,0.14,0.12
370,15.57,15.83,8875,19,3.8,3.65,0.0,0.0
370,66.79,59.9,8876,20,3.49,3.97,0.0,0.0
370,80.56,82.18,8877,21,3.25,3.64,0.0,0.0
370,116.13,115.42,8878,22,2.4,2.56,0.0,0.0
370,67.1,76.02,8879,23,2.45,2.23,0.0,0.0
370,26.12,28.18,8880,24,1.64,1.67,0.0,0.0
371,20.08,21.25,8881,1,1.98,2.1,0.0,0.0
371,12.61,11.87,8882,2,1.98,2.19,0.0,0.0
371,13.42,12.79,8883,3,1.85,2.08,0.0,0.0
371,16.62,15.25,8884,4,1.85,1.85,0.0,0.0
371,29.59,32.52,8885,5,1.55,1.68,0.0,0.0
371,38.24,42.25,8886,6,2.47,2.14,0.0,0.0
371,45.51,48.93,8887,7,5.25,5.5,0.0,0.0
371,100.51,87.18,8888,8,7.0,6.64,1.19,1.19
371,94.88,88.08,8889,9,7.05,6.13,6.5,7.47
371,82.22,84.3,8890,10,7.11,7.1,9.38,8.23
371,83.87,86.44,8891,11,7.0,6.92,11.58,11.37
371,77.34,74.04,8892,12,4.29,3.86,12.55,14.24
371,20.92,20.65,8893,13,4.78,5.03,14.46,12.91
371,19.39,17.69,8894,14,4.16,3.85,15.24,15.09
371,19.82,19.28,8895,15,4.73,5.16,13.86,14.25
371,43.09,39.76,8896,16,4.01,3.91,11.29,10.58
371,47.86,48.55,8897,17,3.85,3.37,6.42,7.07
371,16.56,18.97,8898,18,3.99,3.53,0.11,0.12
371,22.45,20.76,8899,19,4.75,4.09,0.0,0.0
371,55.33,62.51,8900,20,3.75,3.91,0.0,0.0
371,78.18,67.01,8901,21,3.08,3.22,0.0,0.0
371,136.31,119.63,8902,22,3.03,3.45,0.0,0.0
371,133.53,114.86,8903,23,2.22,2.23,0.0,0.0
371,115.8,101.24,8904,24,1.83,1.9,0.0,0.0
372,16.85,16.27,8905,1,2.22,2.05,0.0,0.0
372,13.83,15.77,8906,2,2.3,2.42,0.0,0.0
372,17.67,20.19,8907,3,2.3,2.17,0.0,0.0
372,14.13,13.64,8908,4,2.3,2.53,0.0,0.0
372,12.91,12.54,8909,5,2.3,2.16,0.0,0.0
372,19.1,16.94,8910,6,2.4,2.65,0.0,0.0
372,90.59,86.02,8911,7,4.59,4.1,0.0,0.0
372,109.74,106.23,8912,8,5.88,6.27,5.9,6.03
372,94.94,96.77,8913,9,6.25,7.06,16.97,19.09
372,94.16,87.08,8914,10,7.0,7.19,21.05,22.9
372,162.52,186.28,8915,11,4.48,3.95,22.19,19.57
372,97.96,104.74,8916,12,3.65,3.26,22.08,21.7
372,81.57,90.0,8917,13,3.68,3.51,22.93,22.23
372,82.5,77.22,8918,14,3.65,3.91,23.26,23.09
372,81.09,93.0,8919,15,3.96,3.62,22.31,24.88
372,79.02,70.33,8920,16,3.9,3.83,18.56,17.07
372,85.81,93.13,8921,17,3.84,4.0,12.62,11.94
372,80.78,77.89,8922,18,4.33,4.71,0.2,0.18
372,73.15,75.95,8923,19,4.48,4.2,0.0,0.0
372,14.74,13.48,8924,20,3.75,4.06,0.0,0.0
372,27.16,26.4,8925,21,3.61,3.44,0.0,0.0
372,40.83,41.06,8926,22,3.08,3.33,0.0,0.0
372,41.46,40.25,8927,23,2.6,2.67,0.0,0.0
372,52.4,44.85,8928,24,1.95,2.18,0.0,0.0
373,16.25,15.49,8929,1,2.07,2.07,0.0,0.0
373,15.53,14.77,8930,2,2.18,2.1,0.0,0.0
373,17.48,16.29,8931,3,2.1,1.95,0.0,0.0
373,27.24,28.61,8932,4,2.1,2.4,0.0,0.0
373,59.15,61.43,8933,5,2.1,2.23,0.0,0.0
373,12.79,13.05,8934,6,2.3,2.47,0.0,0.0
373,19.19,18.42,8935,7,4.36,4.4,0.0,0.0
373,33.24,34.19,8936,8,5.51,6.24,6.13,5.49
373,89.29,83.71,8937,9,6.33,5.77,17.0,16.53
373,82.88,94.84,8938,10,4.6,4.15,19.53,17.83
373,81.9,90.9,8939,11,4.45,4.96,18.76,20.46
373,30.62,30.58,8940,12,3.59,3.29,13.0,13.06
373,55.84,48.73,8941,13,3.58,3.53,16.51,16.2
373,64.35,71.49,8942,14,3.9,3.93,18.25,17.97
373,72.5,68.4,8943,15,4.44,3.8,18.36,16.93
373,86.04,83.08,8944,16,3.74,3.65,17.01,17.39
373,76.96,68.81,8945,17,3.6,3.09,9.97,10.76
373,95.49,105.31,8946,18,4.14,3.8,0.2,0.22
373,127.31,119.22,8947,19,4.31,4.7,0.0,0.0
373,110.63,113.17,8948,20,3.83,4.11,0.0,0.0
373,65.29,68.29,8949,21,3.65,3.4,0.0,0.0
373,134.35,136.81,8950,22,3.3,3.02,0.0,0.0
373,113.05,119.3,8951,23,2.55,2.22,0.0,0.0
373,92.81,95.06,8952,24,1.9,1.79,0.0,0.0
374,45.36,49.78,8953,1,2.05,1.86,0.0,0.0
374,43.14,42.05,8954,2,1.91,2.05,0.0,0.0
374,35.28,31.26,8955,3,1.82,1.75,0.0,0.0
374,38.09,40.3,8956,4,1.73,1.74,0.0,0.0
374,31.05,28.81,8957,5,1.83,2.02,0.0,0.0
374,52.2,57.33,8958,6,2.05,2.16,0.0,0.0
374,16.59,18.49,8959,7,3.25,3.06,0.0,0.0
374,17.93,18.94,8960,8,4.01,4.43,5.59,5.1
374,38.22,39.55,8961,9,4.07,4.21,14.96,16.81
374,52.9,55.65,8962,10,4.0,4.56,19.57,16.7
374,44.21,48.62,8963,11,3.85,4.08,19.87,20.35
374,104.56,106.7,8964,12,3.43,3.63,20.62,19.33
374,141.99,148.35,8965,13,3.43,3.41,21.95,24.0
374,147.25,128.28,8966,14,3.43,3.19,20.52,18.91
374,133.84,146.21,8967,15,3.43,3.11,18.14,18.29
374,36.5,31.74,8968,16,3.53,3.95,17.7,15.09
374,133.25,153.21,8969,17,3.5,3.99,11.95,12.86
374,48.32,44.82,8970,18,3.32,3.7,0.25,0.27
374,121.72,115.14,8971,19,3.98,4.16,0.0,0.0
374,187.78,162.09,8972,20,3.33,3.71,0.0,0.0
374,170.88,150.96,8973,21,3.31,3.66,0.0,0.0
374,138.6,152.87,8974,22,3.25,3.21,0.0,0.0
374,238.69,232.92,8975,23,2.48,2.45,0.0,0.0
374,30.15,27.82,8976,24,2.08,2.34,0.0,0.0
375,19.77,17.98,8977,1,1.99,1.76,0.0,0.0
375,21.15,18.54,8978,2,1.99,2.19,0.0,0.0
375,17.22,16.79,8979,3,1.99,1.91,0.0,0.0
375,19.81,21.95,8980,4,1.99,1.75,0.0,0.0
375,18.58,17.14,8981,5,1.99,2.02,0.0,0.0
375,16.71,18.33,8982,6,2.81,2.78,0.0,0.0
375,55.61,53.51,8983,7,4.18,3.79,0.0,0.0
375,101.7,104.63,8984,8,4.86,4.41,6.0,6.36
375,97.67,108.09,8985,9,5.21,4.57,15.82,16.63
375,88.76,77.7,8986,10,5.21,5.47,20.2,22.77
375,97.37,93.96,8987,11,4.47,5.07,23.01,24.34
375,100.18,107.23,8988,12,3.68,3.46,21.61,21.85
375,45.26,43.24,8989,13,3.59,3.72,23.04,25.47
375,40.25,42.77,8990,14,3.6,3.93,23.22,26.33
375,31.81,35.6,8991,15,3.71,3.22,23.06,25.54
375,27.23,28.36,8992,16,3.83,3.29,19.2,19.59
375,28.0,25.8,8993,17,4.01,4.18,12.67,12.06
375,24.84,22.07,8994,18,3.84,3.84,0.3,0.27
375,29.42,32.07,8995,19,4.9,4.39,0.0,0.0
375,34.92,37.21,8996,20,3.58,3.17,0.0,0.0
375,48.86,49.71,8997,21,3.31,3.2,0.0,0.0
375,104.75,92.84,8998,22,3.19,3.38,0.0,0.0
375,164.73,184.42,8999,23,2.47,2.59,0.0,0.0
375,55.12,51.83,9000,24,2.15,1.88,0.0,0.0
376,19.36,21.93,9001,1,2.0,2.21,0.0,0.0
