hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24,row_sum,exp_ma
0,0,0,0,0,0,0.03,10.0,15.87,25.62,26.62,26.23,25.77,24.02,19.77,17.26,10.07,0.02,0,0,0,0,0,0,201.28,141.42027484
0,0,0,0,0,0,0.04,11.42,16.23,24.01,27.71,24.11,26.89,23.4,22.61,14.43,7.13,0.0,0,0,0,0,0,0,197.98,143.346906714
0,0,0,0,0,0,0.02,8.54,20.27,21.87,19.87,20.34,17.08,21.27,20.51,18.99,9.33,0.02,0,0,0,0,0,0,178.11,144.531065289
0,0,0,0,0,0,0.02,10.84,19.11,23.0,21.06,18.64,17.03,17.76,17.53,14.25,7.81,0.02,0,0,0,0,0,0,167.07,145.298824147
0,0,0,0,0,0,0.01,9.1,16.94,22.29,20.65,20.69,16.01,16.39,15.64,9.31,4.7,0.0,0,0,0,0,0,0,151.73,145.517893606
0,0,0,0,0,0,0.01,8.04,14.91,16.91,19.61,20.16,18.97,20.75,21.76,16.33,8.32,0.03,0,0,0,0,0,0,165.8,146.208776607
0,0,0,0,0,0,0.01,8.95,14.9,21.55,21.07,19.42,18.75,20.61,19.49,11.39,5.95,0.0,0,0,0,0,0,0,162.09,146.749749377
0,0,0,0,0,0,0.0,8.34,15.85,19.61,24.76,25.53,19.72,18.45,9.83,6.2,1.37,0.0,0,0,0,0,0,0,149.66,146.848883197
0,0,0,0,0,0,0.0,2.07,7.28,8.19,9.86,8.87,9.5,9.92,11.07,6.55,1.4,0.0,0,0,0,0,0,0,74.71,144.391568008
0,0,0,0,0,0,0.0,1.57,6.33,6.75,9.35,9.11,9.49,7.44,6.39,3.47,1.2,0.0,0,0,0,0,0,0,61.1,141.554351432
0,0,0,0,0,0,0.0,1.91,6.76,8.98,9.84,8.37,8.58,6.41,5.77,4.47,1.86,0.0,0,0,0,0,0,0,62.95,138.87679866
0,0,0,0,0,0,0.0,4.45,13.79,19.29,19.78,22.64,21.47,13.52,9.44,12.94,6.81,0.05,0,0,0,0,0,0,144.18,139.057445166
0,0,0,0,0,0,0.0,7.38,18.64,20.78,22.99,20.73,21.52,19.45,20.88,12.83,6.66,0.0,0,0,0,0,0,0,171.86,140.174820604
0,0,0,0,0,0,0.0,5.76,14.31,17.84,20.54,20.14,20.43,22.65,16.52,19.02,10.2,0.06,0,0,0,0,0,0,167.47,141.104594617
0,0,0,0,0,0,0.0,7.39,14.51,16.9,20.75,23.24,22.03,24.96,18.82,14.04,6.91,0.02,0,0,0,0,0,0,169.57,142.074230823
0,0,0,0,0,0,0.0,5.86,7.74,12.7,17.98,20.45,23.1,23.69,24.15,18.29,11.46,0.09,0,0,0,0,0,0,165.51,142.872539156
0,0,0,0,0,0,0.0,3.66,9.7,10.71,15.29,14.36,16.44,18.81,19.92,12.9,8.4,0.05,0,0,0,0,0,0,130.24,142.442228497
0,0,0,0,0,0,0.0,1.33,3.33,5.25,7.85,7.66,8.17,7.03,5.79,3.79,1.29,0.0,0,0,0,0,0,0,51.49,139.344061702
0,0,0,0,0,0,0.0,0.91,3.08,5.08,6.93,9.26,9.12,9.76,9.62,7.32,2.51,0.0,0,0,0,0,0,0,63.59,136.763600262
0,0,0,0,0,0,0.0,7.58,13.88,16.99,24.03,18.97,20.55,24.16,22.91,17.94,10.72,0.08,0,0,0,0,0,0,177.81,138.161791321
0,0,0,0,0,0,0.0,3.92,9.66,10.93,11.15,10.5,14.49,14.17,16.81,9.54,1.73,0.0,0,0,0,0,0,0,102.9,136.96064526
0,0,0,0,0,0,0.0,0.77,3.66,4.44,7.66,8.6,9.4,11.95,12.26,8.81,4.62,0.04,0,0,0,0,0,0,72.21,134.755000578
0,0,0,0,0,0,0.0,6.57,15.96,17.91,17.92,16.65,20.25,15.3,12.97,11.67,6.57,0.05,0,0,0,0,0,0,141.82,134.995660394
0,0,0,0,0,0,0.0,1.59,7.28,9.69,15.0,17.42,14.99,14.66,13.33,10.5,6.92,0.09,0,0,0,0,0,0,111.47,134.194290037
0,0,0,0,0,0,0.0,7.37,18.26,20.03,15.59,14.66,13.82,16.09,13.34,15.73,12.97,0.15,0,0,0,0,0,0,148.01,134.664903837
0,0,0,0,0,0,0.0,6.8,14.13,18.47,20.46,17.45,17.21,19.06,13.2,10.41,6.32,0.09,0,0,0,0,0,0,143.6,134.969266013
0,0,0,0,0,0,0.0,7.05,17.8,21.67,20.82,20.11,19.61,19.83,15.66,16.06,8.58,0.11,0,0,0,0,0,0,167.3,136.070569502
0,0,0,0,0,0,0.0,7.58,17.68,22.95,22.76,20.44,22.18,21.52,19.22,16.86,10.38,0.14,0,0,0,0,0,0,181.71,137.62521605
0,0,0,0,0,0,0.0,5.12,16.25,19.17,19.72,21.64,20.59,25.05,19.94,14.36,8.19,0.14,0,0,0,0,0,0,170.17,138.733810866
0,0,0,0,0,0,0.0,6.08,16.62,19.39,19.19,25.3,23.57,26.05,20.3,17.22,9.36,0.14,0,0,0,0,0,0,183.22,140.24917378
0,0,0,0,0,0,0.0,5.92,14.64,20.06,20.72,16.53,18.38,19.18,16.72,13.76,11.06,0.17,0,0,0,0,0,0,157.14,140.824537328
0,0,0,0,0,0,0.0,5.49,18.31,19.7,18.81,16.96,18.51,23.67,19.47,18.79,10.49,0.19,0,0,0,0,0,0,170.39,141.831645524
0,0,0,0,0,0,0.0,4.69,12.59,14.63,20.4,19.61,17.36,20.33,15.23,12.63,6.87,0.12,0,0,0,0,0,0,144.46,141.921176926
0,0,0,0,0,0,0.0,1.19,7.47,8.23,11.37,14.24,12.91,15.09,14.25,10.58,7.07,0.12,0,0,0,0,0,0,102.52,140.579028196
0,0,0,0,0,0,0.0,6.03,19.09,22.9,19.57,21.7,22.23,23.09,24.88,17.07,11.94,0.18,0,0,0,0,0,0,188.68,142.217523878
0,0,0,0,0,0,0.0,5.49,16.53,17.83,20.46,13.06,16.2,17.97,16.93,17.39,10.76,0.22,0,0,0,0,0,0,152.84,142.57936441
0,0,0,0,0,0,0.0,5.1,16.81,16.7,20.35,19.33,24.0,18.91,18.29,15.09,12.86,0.27,0,0,0,0,0,0,167.71,143.435406115
0,0,0,0,0,0,0.0,6.36,16.63,22.77,24.34,21.85,25.47,26.33,25.54,19.59,12.06,0.27,0,0,0,0,0,0,201.21,145.403420877
0,0,0,0,0,0,0.0,5.35,17.75,25.04,21.44,17.76,20.21,23.63,25.0,19.06,11.45,0.33,0,0,0,0,0,0,187.02,146.82103434
0,0,0,0,0,0,0.0,6.8,14.52,22.16,23.16,22.28,22.46,24.63,20.07,22.84,15.04,0.43,0,0,0,0,0,0,194.39,148.44140794
0,0,0,0,0,0,0.0,2.93,9.55,15.08,21.07,22.03,24.31,23.29,25.42,16.63,8.16,0.17,0,0,0,0,0,0,168.64,149.129446136
0,0,0,0,0,0,0.0,0.48,2.55,4.99,7.09,7.67,10.51,11.3,11.45,8.22,4.02,0.14,0,0,0,0,0,0,68.42,146.38018611
0,0,0,0,0,0,0.0,5.12,16.45,21.17,26.18,18.71,19.6,25.07,17.99,16.34,10.8,0.59,0,0,0,0,0,0,178.02,147.457954323
0,0,0,0,0,0,0.0,6.36,16.11,21.08,22.48,24.72,24.16,22.33,22.82,18.27,14.98,0.62,0,0,0,0,0,0,193.93,149.040962801
0,0,0,0,0,0,0.0,6.86,18.09,22.83,20.92,23.27,21.38,24.57,16.45,20.9,15.31,0.59,0,0,0,0,0,0,191.17,150.476032467
0,0,0,0,0,0,0.0,5.15,16.31,19.97,22.09,26.49,25.17,22.36,20.72,19.26,12.35,0.57,0,0,0,0,0,0,190.44,151.837351912
0,0,0,0,0,0,0.0,6.15,17.31,17.69,19.76,20.75,22.93,25.07,26.34,23.42,14.91,0.77,0,0,0,0,0,0,195.1,153.311036526
0,0,0,0,0,0,0.0,5.83,15.87,18.39,22.74,21.26,26.03,24.07,18.76,17.27,10.06,0.6,0,0,0,0,0,0,180.88,154.25013663
0,0,0,0,0,0,0.0,0.61,2.81,4.51,6.63,7.14,10.06,10.49,9.65,8.93,5.09,0.24,0,0,0,0,0,0,66.16,151.249463191
0,0,0,0,0,0,0.0,4.52,10.82,18.72,19.64,16.16,20.72,18.59,15.37,11.66,5.13,0.24,0,0,0,0,0,0,141.57,150.91974514
0,0,0,0,0,0,0.0,1.91,4.8,12.64,16.86,17.08,18.79,19.6,14.15,14.59,7.63,0.52,0,0,0,0,0,0,128.57,150.158430773
0,0,0,0,0,0,0.0,4.58,11.34,17.33,17.33,20.2,21.43,19.73,15.89,7.76,2.86,0.11,0,0,0,0,0,0,138.56,149.763345643
0,0,0,0,0,0,0.0,5.26,13.16,18.17,19.85,17.9,20.75,19.83,17.98,12.02,8.02,0.64,0,0,0,0,0,0,153.58,149.893354901
0,0,0,0,0,0,0.0,6.55,16.7,18.45,26.0,22.43,21.64,24.05,19.8,17.48,12.75,1.63,0,0,0,0,0,0,187.48,151.173694017
0,0,0,0,0,0,0.0,6.04,18.75,18.76,25.84,21.74,22.52,26.58,24.69,22.33,14.97,2.12,0,0,0,0,0,0,204.34,152.984733576
0,0,0,0,0,0,0.0,6.31,16.51,22.13,24.62,25.6,21.83,23.72,18.97,19.24,12.16,2.36,0,0,0,0,0,0,193.45,154.363129101
0,0,0,0,0,0,0.0,5.38,19.16,25.26,25.45,23.02,22.41,26.41,19.82,19.44,13.56,1.55,0,0,0,0,0,0,201.46,155.96742142
0,0,0,0,0,0,0.0,6.42,18.46,23.18,22.1,22.95,22.37,25.57,21.75,22.92,12.94,3.55,0,0,0,0,0,0,202.21,157.542613407
0,0,0,0,0,0,0.0,6.33,18.27,20.11,19.96,22.5,21.32,26.31,26.04,18.47,14.19,3.38,0,0,0,0,0,0,196.88,158.882589205
0,0,0,0,0,0,0.0,5.01,16.37,23.07,22.06,18.7,22.5,21.46,26.44,22.04,14.83,2.54,0,0,0,0,0,0,195.02,160.113562079
0,0,0,0,0,0,0.0,4.83,15.02,19.29,19.41,16.6,21.73,21.11,19.32,16.41,10.6,1.07,0,0,0,0,0,0,165.39,160.293296925
0,0,0,0,0,0,0.0,3.27,9.11,14.59,22.26,22.97,19.5,23.01,23.64,17.72,13.87,2.45,0,0,0,0,0,0,172.39,160.70535504
0,0,0,0,0,0,0.0,5.11,15.74,19.92,19.65,19.19,19.93,20.83,23.19,18.76,13.42,3.93,0,0,0,0,0,0,179.67,161.351360468
0,0,0,0,0,0,0.0,5.45,18.02,19.81,21.41,24.52,21.89,22.06,18.81,17.43,16.29,3.69,0,0,0,0,0,0,189.38,162.306118826
0,0,0,0,0,0,0.0,6.65,15.48,22.53,21.06,23.91,23.36,23.29,24.95,23.11,14.24,3.26,0,0,0,0,0,0,201.84,163.65278795
0,0,0,0,0,0,0.0,5.29,14.89,16.94,23.45,22.62,24.31,19.13,14.06,12.03,6.41,0.52,0,0,0,0,0,0,159.65,163.516438298
0,0,0,0,0,0,0.0,3.5,13.79,18.7,21.84,21.25,26.11,25.78,22.15,19.03,14.26,4.29,0,0,0,0,0,0,190.7,164.442410203
0,0,0,0,0,0,0.0,6.51,16.27,19.62,21.77,16.92,17.95,18.12,17.24,16.84,7.03,0.55,0,0,0,0,0,0,158.82,164.250890271
0,0,0,0,0,0,0.0,5.56,16.85,22.94,19.9,21.44,25.71,18.76,21.14,17.95,12.26,2.55,0,0,0,0,0,0,185.06,164.95972494
0,0,0,0,0,0,0.0,5.11,13.02,20.38,19.8,19.15,18.59,19.18,19.11,18.89,12.53,2.36,0,0,0,0,0,0,168.12,165.06737551
0,0,0,0,0,0,0.0,5.5,11.09,18.66,21.27,20.29,23.86,22.45,21.11,16.45,12.26,3.86,0,0,0,0,0,0,176.8,165.467031772
0,0,0,0,0,0,0.0,6.46,15.05,21.49,21.6,20.55,19.99,22.08,19.33,18.41,16.59,4.76,0,0,0,0,0,0,186.31,166.177019786
0,0,0,0,0,0,0.0,7.01,16.18,18.2,21.62,16.6,16.56,21.31,16.12,12.54,11.12,1.96,0,0,0,0,0,0,159.22,165.940038152
0,0,0,0,0,0,0.0,5.94,16.94,19.54,21.08,20.92,21.76,25.51,21.75,24.24,16.9,4.84,0,0,0,0,0,0,199.42,167.08048856
0,0,0,0,0,0,0.0,7.44,14.58,24.67,24.71,21.49,26.35,26.3,22.94,23.86,15.0,3.76,0,0,0,0,0,0,211.1,168.579954718
0,0,0,0,0,0,0.0,5.2,17.57,21.87,21.62,24.09,25.24,24.52,24.97,24.95,15.73,5.22,0,0,0,0,0,0,210.98,170.024255915
0,0,0,0,0,0,0.0,5.9,16.72,19.36,20.23,20.58,21.86,22.63,21.71,19.43,14.07,4.23,0,0,0,0,0,0,186.72,170.592974249
0,0,0,0,0,0,0.0,5.69,14.99,23.77,25.93,23.4,19.8,25.19,18.93,18.52,13.92,2.94,0,0,0,0,0,0,193.08,171.358964898
0,0,0,0,0,0,0.0,6.42,14.05,19.2,21.5,24.1,25.88,24.86,25.86,22.92,17.14,4.86,0,0,0,0,0,0,206.79,172.565876024
0,0,0,0,0,0,0.0,5.86,16.1,23.13,25.35,22.56,26.46,23.96,21.63,22.8,17.59,5.03,0,0,0,0,0,0,210.47,173.857029635
0,0,0,0,0,0,0.0,6.2,16.02,20.59,23.88,21.04,20.91,23.87,20.84,19.33,13.63,5.61,0,0,0,0,0,0,191.92,174.472320716
0,0,0,0,0,0,0.0,6.16,13.41,21.42,18.88,18.95,24.07,25.65,24.29,19.32,16.2,5.42,0,0,0,0,0,0,193.77,175.129670516
0,0,0,0,0,0,0.0,6.55,16.6,17.51,18.51,19.29,26.48,28.8,20.88,21.36,14.72,4.82,0,0,0,0,0,0,195.52,175.824239993
0,0,0,0,0,0,0.0,7.6,19.69,19.64,23.63,24.04,22.16,25.63,27.25,21.89,19.82,5.74,0,0,0,0,0,0,217.09,177.229903268
0,0,0,0,0,0,0.0,7.57,18.64,23.86,23.03,25.32,22.81,24.09,23.63,18.51,17.17,4.88,0,0,0,0,0,0,209.51,178.329481865
0,0,0,0,0,0,0.0,7.83,18.46,24.3,18.33,18.07,26.43,21.36,18.67,18.44,17.85,5.66,0,0,0,0,0,0,195.4,178.91096638
0,0,0,0,0,0,0.0,8.87,15.3,18.37,23.66,24.79,20.2,23.21,24.36,22.18,17.44,4.54,0,0,0,0,0,0,202.92,179.728802204
0,0,0,0,0,0,0.0,8.69,20.57,25.42,20.27,22.23,19.63,16.23,12.5,10.36,5.67,0.82,0,0,0,0,0,0,162.39,179.138178949
0,0,0,0,0,0,0.0,7.47,18.89,23.58,21.3,23.95,20.75,23.89,24.05,24.97,19.24,5.74,0,0,0,0,0,0,213.83,180.31990973
0,0,0,0,0,0,0.0,6.55,7.14,9.43,12.51,14.58,14.61,19.66,15.03,18.93,14.79,4.43,0,0,0,0,0,0,137.66,178.866756597
0,0,0,0,0,0,0.0,8.16,18.77,22.38,24.59,21.71,21.31,17.36,12.6,10.97,7.81,1.76,0,0,0,0,0,0,167.42,178.476838046
0,0,0,0,0,0,0.0,8.83,15.91,20.83,21.2,20.23,27.17,20.5,26.7,22.94,14.33,5.24,0,0,0,0,0,0,203.88,179.342162999
0,0,0,0,0,0,0.0,8.2,15.96,20.34,27.61,24.57,24.35,22.92,20.86,20.51,16.8,5.6,0,0,0,0,0,0,207.72,180.308816304
0,0,0,0,0,0,0.0,8.58,19.89,20.74,23.95,21.29,24.06,20.48,23.91,21.65,16.69,4.72,0,0,0,0,0,0,205.96,181.182589788
0,0,0,0,0,0,0.0,10.34,17.59,18.46,17.77,20.63,19.01,25.96,18.52,19.49,16.4,5.42,0,0,0,0,0,0,189.59,181.468977044
0,0,0,0,0,0,0.0,9.46,19.1,23.41,24.57,21.66,24.35,25.52,23.1,18.02,15.78,4.71,0,0,0,0,0,0,209.68,182.429948051
0,0,0,0,0,0,0.0,9.48,21.15,18.89,22.14,20.61,22.38,19.75,21.26,19.59,17.49,4.68,0,0,0,0,0,0,197.42,182.94056425
0,0,0,0,0,0,0.0,9.15,16.03,24.08,20.6,22.94,22.65,25.88,23.24,19.98,14.39,3.98,0,0,0,0,0,0,202.92,183.621137178
0,0,0,0,0,0,0.02,8.96,15.32,18.95,18.8,14.82,20.09,20.49,19.5,17.97,16.92,5.85,0,0,0,0,0,0,177.69,183.419100872
0,0,0,0,0,0,0.03,9.4,15.25,22.65,19.45,16.3,16.54,14.66,11.2,9.92,5.78,0.97,0,0,0,0,0,0,142.15,182.013323794
0,0,0,0,0,0,0.02,6.01,11.01,15.15,21.7,24.47,26.83,22.2,23.9,18.33,18.0,5.6,0,0,0,0,0,0,193.22,182.395064326
0,0,0,0,0,0,0.04,8.24,16.61,19.62,25.05,21.33,25.11,23.88,23.3,25.06,15.52,5.75,0,0,0,0,0,0,209.51,183.318698576
0,0,0,0,0,0,0.04,9.01,21.66,20.32,25.89,19.92,20.87,24.86,21.26,20.53,20.01,4.96,0,0,0,0,0,0,209.33,184.204738992
0,0,0,0,0,0,0.06,9.59,20.58,22.3,25.12,24.27,27.05,20.62,25.41,23.66,16.67,5.67,0,0,0,0,0,0,221.0,185.45812066
0,0,0,0,0,0,0.06,8.1,18.59,18.54,20.37,21.31,22.52,21.76,24.44,22.29,19.16,5.09,0,0,0,0,0,0,202.23,186.029432441
0,0,0,0,0,0,0.09,7.96,20.11,20.79,24.3,21.27,23.54,25.15,23.5,21.46,19.96,5.97,0,0,0,0,0,0,214.1,186.985619022
0,0,0,0,0,0,0.08,8.45,17.32,22.75,24.95,28.07,22.87,20.58,23.67,23.65,18.3,5.27,0,0,0,0,0,0,215.96,187.972592805
0,0,0,0,0,0,0.1,8.18,20.86,21.58,17.2,15.17,20.45,20.35,24.11,19.48,13.37,2.67,0,0,0,0,0,0,183.52,187.820921148
0,0,0,0,0,0,0.05,8.48,16.79,24.55,23.06,23.08,25.45,24.42,22.37,19.76,18.9,5.89,0,0,0,0,0,0,212.8,188.671800274
0,0,0,0,0,0,0.1,8.82,20.38,25.66,21.06,24.89,20.68,22.9,17.16,18.54,16.83,4.96,0,0,0,0,0,0,201.98,189.125126412
0,0,0,0,0,0,0.09,9.74,16.52,21.4,21.99,26.06,21.54,20.98,25.51,19.19,19.55,5.13,0,0,0,0,0,0,207.7,189.757854796
0,0,0,0,0,0,0.08,6.02,7.01,18.56,24.84,25.71,25.42,23.11,23.67,18.57,18.54,5.55,0,0,0,0,0,0,197.08,190.007273942
0,0,0,0,0,0,0.12,7.97,18.81,21.16,20.78,13.91,19.51,19.4,24.13,15.92,11.96,1.09,0,0,0,0,0,0,174.76,189.487895818
0,0,0,0,0,0,0.11,8.71,22.5,23.42,21.34,21.05,19.97,21.68,25.06,19.49,13.44,3.62,0,0,0,0,0,0,200.39,189.859261508
0,0,0,0,0,0,0.07,10.3,16.26,19.03,19.61,20.39,20.03,15.47,20.14,14.33,10.54,3.76,0,0,0,0,0,0,169.93,189.1803977
0,0,0,0,0,0,0.13,10.01,20.58,24.39,23.43,24.12,22.07,25.83,24.87,23.67,17.86,4.67,0,0,0,0,0,0,221.63,190.285750279
0,0,0,0,0,0,0.14,8.58,17.76,23.66,23.87,19.85,26.46,22.59,22.85,23.65,18.08,6.36,0,0,0,0,0,0,213.85,191.088435131
0,0,0,0,0,0,0.17,8.46,10.86,22.02,21.57,26.51,21.43,23.58,21.77,23.0,13.93,5.07,0,0,0,0,0,0,198.37,191.336471961
0,0,0,0,0,0,0.19,9.75,16.04,19.93,26.09,28.09,24.75,21.21,22.44,24.3,17.52,5.95,0,0,0,0,0,0,216.26,192.185458822
0,0,0,0,0,0,0.21,12.26,18.96,19.72,19.25,22.2,21.87,26.99,21.89,21.82,18.67,5.7,0,0,0,0,0,0,209.54,192.776618205
0,0,0,0,0,0,0.22,11.86,17.86,19.57,27.41,21.4,25.5,21.54,20.57,18.45,12.64,2.27,0,0,0,0,0,0,199.29,192.9984879
0,0,0,0,0,0,0.18,11.13,15.2,20.12,19.79,23.22,19.67,22.8,22.38,21.22,17.06,6.06,0,0,0,0,0,0,198.83,193.19713061
0,0,0,0,0,0,0.11,5.72,13.52,15.74,15.78,15.97,20.53,17.27,18.98,16.5,8.58,2.55,0,0,0,0,0,0,151.25,191.76825735
0,0,0,0,0,0,0.15,5.29,7.39,12.27,14.07,16.0,18.6,17.08,19.67,15.14,15.34,5.37,0,0,0,0,0,0,146.37,190.221826044
0,0,0,0,0,0,0.33,13.09,17.62,25.31,25.15,18.93,25.33,27.27,20.81,21.99,11.67,2.11,0,0,0,0,0,0,209.61,190.882258425
0,0,0,0,0,0,0.34,10.96,18.95,19.7,25.26,23.3,21.14,23.48,21.48,19.33,13.99,6.09,0,0,0,0,0,0,204.02,191.329778132
0,0,0,0,0,0,0.5,11.5,19.0,19.82,21.75,18.7,26.52,23.95,24.3,24.37,15.05,5.73,0,0,0,0,0,0,211.19,192.006290198
0,0,0,0,0,0,0.39,8.7,13.41,15.41,20.55,19.05,20.39,22.66,22.76,19.92,17.14,6.2,0,0,0,0,0,0,186.58,191.821450833
0,0,0,0,0,0,0.44,7.59,7.54,15.47,23.77,26.77,23.33,21.52,24.23,20.79,17.89,5.72,0,0,0,0,0,0,195.06,191.931767707
0,0,0,0,0,0,1.25,13.32,16.11,21.16,21.12,25.01,25.35,25.8,24.06,23.62,16.48,6.72,0,0,0,0,0,0,220.0,192.887874739
0,0,0,0,0,0,0.37,9.35,14.73,19.42,20.08,24.41,25.15,26.94,20.86,22.2,18.29,5.93,0,0,0,0,0,0,207.73,193.393452012
0,0,0,0,0,0,0.85,9.71,11.55,16.05,20.71,23.34,21.57,20.4,19.07,18.24,16.5,4.82,0,0,0,0,0,0,182.81,193.032940784
0,0,0,0,0,0,0.75,10.53,21.01,19.65,18.53,19.7,18.47,23.6,25.5,20.38,15.72,5.57,0,0,0,0,0,0,199.41,193.250166832
0,0,0,0,0,0,1.33,12.58,18.0,21.69,24.17,25.94,23.39,20.09,23.23,24.88,15.4,5.08,0,0,0,0,0,0,215.78,194.017615658
0,0,0,0,0,0,1.6,12.52,19.68,22.79,21.75,21.54,25.12,21.64,18.3,21.3,18.48,5.96,0,0,0,0,0,0,210.68,194.585197638
0,0,0,0,0,0,1.44,11.79,16.27,18.07,18.08,21.97,24.55,19.66,19.04,20.09,18.01,4.59,0,0,0,0,0,0,193.56,194.550275642
0,0,0,0,0,0,0.68,8.59,13.13,15.21,16.11,18.25,15.43,17.18,11.12,10.42,6.64,0.9,0,0,0,0,0,0,133.66,192.476129321
0,0,0,0,0,0,1.82,12.74,11.08,21.07,19.98,26.57,22.39,22.91,23.45,17.98,14.56,5.19,0,0,0,0,0,0,199.74,192.723563423
0,0,0,0,0,0,1.68,11.36,17.75,22.23,22.61,18.59,19.84,20.06,15.29,18.7,16.26,5.49,0,0,0,0,0,0,189.86,192.62601994
0,0,0,0,0,0,0.64,9.48,13.9,21.5,23.2,20.3,20.68,20.06,20.21,17.14,10.77,2.53,0,0,0,0,0,0,180.41,192.209897455
0,0,0,0,0,0,1.76,11.49,14.68,21.95,25.56,23.87,23.39,18.64,20.02,22.33,16.58,5.14,0,0,0,0,0,0,205.41,192.659541406
0,0,0,0,0,0,2.5,11.67,18.09,24.09,24.19,23.98,20.5,20.72,23.99,23.08,15.24,5.95,0,0,0,0,0,0,214.0,193.386475769
0,0,0,0,0,0,2.33,12.53,18.01,19.09,22.82,20.53,19.53,26.71,23.62,21.68,17.95,6.17,0,0,0,0,0,0,210.97,193.985435154
0,0,0,0,0,0,2.63,14.53,18.17,22.29,21.61,20.4,26.85,19.24,21.37,20.08,16.35,5.53,0,0,0,0,0,0,209.05,194.498589536
0,0,0,0,0,0,1.82,6.71,9.18,14.87,19.03,20.42,22.85,23.6,22.08,18.55,14.44,6.12,0,0,0,0,0,0,179.67,193.99347334
0,0,0,0,0,0,1.16,9.58,13.05,18.39,23.6,23.11,25.27,24.43,22.37,22.1,13.72,5.42,0,0,0,0,0,0,202.2,194.273017764
0,0,0,0,0,0,1.96,12.32,18.54,19.91,20.19,21.05,22.08,20.41,20.17,19.42,13.59,5.46,0,0,0,0,0,0,195.1,194.301187815
0,0,0,0,0,0,1.88,12.13,15.42,19.94,21.85,21.21,24.27,22.77,21.16,18.32,13.96,5.39,0,0,0,0,0,0,198.3,194.437402038
0,0,0,0,0,0,2.19,12.32,20.52,25.38,21.17,22.91,22.59,26.38,21.33,22.61,17.99,5.32,0,0,0,0,0,0,220.71,195.332343174
0,0,0,0,0,0,2.62,13.51,18.21,22.38,21.14,22.32,23.53,22.62,21.67,19.91,13.08,5.64,0,0,0,0,0,0,206.63,195.71718284
0,0,0,0,0,0,2.5,14.88,17.28,22.29,26.16,20.36,27.65,20.9,25.85,24.43,16.7,5.83,0,0,0,0,0,0,224.83,196.708872267
0,0,0,0,0,0,3.11,13.01,21.78,19.64,22.9,24.72,22.13,20.9,20.0,22.3,15.23,5.27,0,0,0,0,0,0,210.99,197.195339905
0,0,0,0,0,0,0.62,6.98,11.86,16.72,20.2,24.42,24.68,25.2,22.56,16.0,11.37,3.68,0,0,0,0,0,0,184.29,196.755736651
0,0,0,0,0,0,2.04,11.25,17.77,24.43,24.17,24.63,26.75,26.34,22.98,21.81,12.18,3.01,0,0,0,0,0,0,217.36,197.457593501
0,0,0,0,0,0,3.15,11.81,17.24,26.11,23.33,21.91,23.09,25.26,24.01,19.24,13.91,6.28,0,0,0,0,0,0,215.34,198.066733914
0,0,0,0,0,0,4.01,14.4,22.58,24.49,20.29,19.86,23.45,21.14,21.59,24.03,14.82,5.21,0,0,0,0,0,0,215.87,198.673178514
0,0,0,0,0,0,3.31,13.66,17.5,22.31,23.86,26.43,19.03,23.64,22.51,19.25,16.0,5.66,0,0,0,0,0,0,213.16,199.166652836
0,0,0,0,0,0,2.02,12.09,18.07,24.08,23.15,23.09,20.68,20.91,18.81,12.94,6.56,1.0,0,0,0,0,0,0,183.4,198.62958276
0,0,0,0,0,0,0.87,7.59,13.34,18.15,21.81,25.0,20.12,19.22,18.84,21.84,15.8,4.89,0,0,0,0,0,0,187.47,198.249446403
0,0,0,0,0,0,2.55,14.04,19.2,21.9,22.28,25.51,26.92,26.59,23.53,19.26,15.78,6.31,0,0,0,0,0,0,223.87,199.122176514
0,0,0,0,0,0,3.03,11.68,19.08,24.73,23.41,24.9,23.12,20.66,24.91,19.71,18.46,6.71,0,0,0,0,0,0,220.4,199.846977294
0,0,0,0,0,0,2.75,13.04,22.14,21.64,23.74,27.69,19.7,25.97,22.9,19.48,16.35,6.36,0,0,0,0,0,0,221.76,200.593415292
0,0,0,0,0,0,2.65,11.17,18.28,20.51,20.9,19.71,21.24,24.24,18.59,18.14,15.06,6.33,0,0,0,0,0,0,196.82,200.464878915
0,0,0,0,0,0,3.2,13.29,22.56,20.04,22.42,24.93,25.94,26.54,24.44,22.35,17.12,5.49,0,0,0,0,0,0,228.32,201.413726597
0,0,0,0,0,0,4.04,12.96,18.43,19.98,21.74,21.73,23.7,20.36,26.27,18.65,17.41,5.86,0,0,0,0,0,0,211.13,201.744698538
0,0,0,0,0,0,2.89,9.16,8.75,14.47,19.31,23.57,21.9,20.12,17.42,16.19,12.85,4.95,0,0,0,0,0,0,171.58,200.717178169
0,0,0,0,0,0,3.82,13.07,20.71,23.19,18.48,20.6,18.49,18.43,17.16,12.2,7.41,1.08,0,0,0,0,0,0,174.64,199.828893749
0,0,0,0,0,0,2.58,11.86,15.45,17.21,18.85,18.64,19.87,20.82,22.95,18.44,12.54,3.84,0,0,0,0,0,0,183.05,199.257343032
0,0,0,0,0,0,2.15,10.76,12.13,13.85,22.52,19.94,18.47,19.35,16.05,13.52,9.47,3.14,0,0,0,0,0,0,161.35,197.966079767
