demand_act,pred,oracle,diff,ifpos
22.27,24.5709056854,24.82,2.30090568542,1
109.23,104.435112,102.62,-4.79488800049,0
72.13,71.145690918,69.91,-0.984309082031,0
86.73,85.1940307617,81.33,-1.53596923828,0
123.31,143.154342651,139.05,19.8443426514,1
135.85,124.283660889,121.63,-11.5663391113,0
98.52,108.600990295,107.48,10.0809902954,1
133.62,119.583694458,121.55,-14.036305542,0
117.85,131.398406982,133.96,13.5484069824,1
20.95,21.7389659882,22.11,0.788965988159,1
17.77,17.4702663422,15.92,-0.299733657837,0
39.26,41.9777565002,42.61,2.71775650024,1
85.41,84.0241012573,80.47,-1.38589874268,0
28.72,26.4805583954,26.94,-2.23944160461,0
16.45,18.5667762756,17.92,2.11677627563,1
19.24,20.5400180817,20.41,1.30001808167,1
21.13,23.580745697,24.05,2.45074569702,1
20.83,20.6604290009,19.09,-0.169570999146,0
97.9,87.2262802124,83.65,-10.6737197876,0
53.53,46.8223228455,46.89,-6.70767715454,0
157.84,161.765563965,158.66,3.92556396484,1
107.62,116.057380676,116.67,8.43738067627,1
104.76,113.179260254,113.48,8.41926025391,1
20.18,18.7216434479,17.5,-1.45835655212,0
117.84,118.314971924,117.11,0.474971923828,1
141.93,149.194000244,154.32,7.26400024414,1
77.99,73.6898422241,69.52,-4.30015777588,0
50.02,54.0122642517,53.46,3.99226425171,1
118.21,130.134475708,129.96,11.924475708,1
12.55,13.4362688065,12.38,0.886268806458,1
90.99,88.8214492798,85.23,-2.16855072021,0
68.05,72.18699646,70.22,4.13699645996,1
133.36,142.792358398,140.0,9.43235839844,1
360.83,361.881744385,391.97,1.05174438477,1
18.56,21.7768821716,21.33,3.21688217163,1
80.26,84.8794784546,85.13,4.61947845459,1
82.16,89.9447097778,89.06,7.78470977783,1
28.84,30.8293247223,30.86,1.98932472229,1
33.59,30.0404891968,30.14,-3.54951080322,0
68.3,62.1335525513,61.38,-6.16644744873,0
99.6,113.534416199,114.3,13.9344161987,1
24.23,26.7258338928,26.85,2.49583389282,1
104.05,102.101242065,99.85,-1.94875793457,0
37.51,39.284992218,38.12,1.77499221802,1
144.42,147.450317383,146.0,3.03031738281,1
191.94,186.342849731,189.8,-5.59715026855,0
29.39,27.3034267426,26.58,-2.08657325745,0
116.55,113.709152222,114.07,-2.84084777832,0
75.05,83.0590744019,79.65,8.00907440186,1
21.85,19.7182025909,19.17,-2.13179740906,0
29.32,29.1983280182,28.97,-0.121671981812,0
44.21,51.0184631348,48.62,6.80846313477,1
48.83,56.0040550232,55.33,7.17405502319,1
56.67,57.7751197815,57.69,1.10511978149,1
15.4,14.5689620972,13.3,-0.831037902832,0
38.8,44.2756080627,43.37,5.47560806274,1
27.15,23.6946125031,23.6,-3.45538749695,0
68.22,61.9957389832,61.59,-6.22426101685,0
148.7,135.263122559,132.43,-13.4368774414,0
174.47,160.326599121,157.5,-14.1434008789,0
66.48,67.8010253906,67.64,1.32102539062,1
34.61,30.8201198578,30.99,-3.78988014221,0
114.15,126.990531921,129.84,12.8405319214,1
64.04,67.165473938,67.53,3.12547393799,1
21.06,22.9419116974,22.7,1.88191169739,1
64.17,69.8843841553,67.81,5.71438415527,1
80.24,88.152015686,87.99,7.91201568604,1
17.36,19.0097351074,18.4,1.64973510742,1
13.16,15.479092598,13.47,2.31909259796,1
36.05,35.0170822144,34.46,-1.03291778564,0
18.41,21.359380722,20.49,2.94938072205,1
17.64,18.1219596863,16.55,0.481959686279,1
33.51,34.0879745483,33.36,0.57797454834,1
12.77,13.5570497513,12.12,0.787049751282,1
56.66,58.7147865295,57.0,2.05478652954,1
70.69,64.5081863403,64.48,-6.18181365967,0
138.69,145.168838501,147.14,6.47883850098,1
14.83,17.0053596497,15.18,2.17535964966,1
53.19,49.6985664368,48.62,-3.49143356323,0
72.92,80.1312866211,76.53,7.21128662109,1
21.92,19.7074718475,19.55,-2.21252815247,0
119.95,129.744369507,125.45,9.79436950684,1
76.37,73.2592773438,70.83,-3.11072265625,0
145.02,168.801437378,166.77,23.7814373779,1
89.75,83.3461227417,80.11,-6.4038772583,0
28.12,26.6790790558,26.89,-1.44092094421,0
19.04,17.7614059448,16.42,-1.27859405518,0
17.37,19.855342865,19.14,2.48534286499,1
17.71,18.0048618317,16.98,0.294861831665,1
26.44,28.5254764557,28.68,2.08547645569,1
24.08,25.5883808136,24.97,1.5083808136,1
40.88,46.3490791321,45.71,5.46907913208,1
27.6,26.3775062561,25.62,-1.2224937439,0
88.29,87.9208221436,88.05,-0.369177856445,0
25.97,29.4211406708,29.82,3.45114067078,1
244.79,254.856781006,259.67,10.0667810059,1
163.12,170.509246826,171.04,7.38924682617,1
102.77,94.1932601929,93.83,-8.57673980713,0
78.73,78.9009017944,74.78,0.170901794434,1
70.28,75.6196975708,72.61,5.3396975708,1
171.55,173.96736145,177.57,2.4173614502,1
41.4,43.1127281189,41.95,1.7127281189,1
123.4,134.015930176,136.12,10.6159301758,1
60.65,60.3222503662,60.12,-0.327749633789,0
23.87,25.8800029755,26.27,2.01000297546,1
51.11,57.2436904907,56.0,6.13369049072,1
52.36,56.915512085,56.35,4.55551208496,1
13.99,15.7475366592,13.7,1.75753665924,1
17.06,19.2164897919,18.96,2.15648979187,1
83.11,87.7427749634,90.16,4.63277496338,1
144.34,130.165237427,128.63,-14.1747625732,0
22.8,22.6173038483,22.5,-0.182696151733,0
19.51,20.5098304749,18.6,0.999830474854,1
100.51,102.143104553,103.52,1.63310455322,1
110.96,108.424560547,107.73,-2.53543945312,0
26.72,28.0215358734,28.02,1.30153587341,1
139.32,152.322998047,151.95,13.0029980469,1
11.98,14.7326812744,12.54,2.75268127441,1
158.33,175.177612305,176.31,16.8476123047,1
123.74,112.814079285,112.56,-10.9259207153,0
28.42,30.3474845886,31.16,1.92748458862,1
125.46,112.882377625,114.05,-12.5776223755,0
62.85,54.3403930664,53.74,-8.50960693359,0
44.84,41.0304870605,39.87,-3.80951293945,0
107.81,103.035011292,105.19,-4.7749887085,0
27.09,27.0344257355,27.12,-0.0555742645264,0
100.89,91.320098877,90.25,-9.56990112305,0
18.76,19.8446121216,19.51,1.08461212158,1
111.56,98.3866119385,98.48,-13.1733880615,0
81.71,87.6359176636,88.46,5.92591766357,1
23.94,23.0932388306,22.84,-0.846761169434,0
57.08,55.0295639038,52.09,-2.05043609619,0
18.17,19.4203605652,18.93,1.25036056519,1
114.07,97.9815216064,99.85,-16.0884783936,0
91.88,85.2212600708,80.07,-6.6587399292,0
31.61,28.0932102203,27.41,-3.51678977966,0
200.43,194.971542358,188.65,-5.4584576416,0
88.43,96.9564743042,100.1,8.5264743042,1
137.65,131.300216675,134.65,-6.3497833252,0
19.4,20.843120575,20.0,1.44312057495,1
231.2,239.649993896,241.39,8.44999389648,1
155.55,165.626724243,166.66,10.0767242432,1
70.39,65.6195831299,64.5,-4.77041687012,0
163.81,146.033828735,143.09,-17.7761712646,0
20.8,22.0014591217,21.3,1.2014591217,1
133.83,141.071609497,141.41,7.24160949707,1
112.62,98.3771896362,98.92,-14.2428103638,0
166.93,153.452377319,151.56,-13.4776226807,0
19.8,20.0598106384,19.43,0.259810638428,1
150.07,132.867965698,127.99,-17.2020343018,0
27.5,30.7131824493,31.09,3.21318244934,1
51.41,55.6367988586,55.45,4.22679885864,1
80.72,69.0457992554,68.63,-11.6742007446,0
196.28,183.482727051,186.15,-12.7972729492,0
56.16,58.5707244873,59.48,2.4107244873,1
35.21,35.5908737183,34.24,0.380873718262,1
21.52,24.56889534,24.35,3.04889533997,1
121.97,110.680160522,107.13,-11.2898394775,0
284.3,290.528686523,302.37,6.22868652344,1
29.77,29.4656562805,28.76,-0.304343719482,0
85.76,94.9225463867,95.29,9.16254638672,1
17.48,18.2654972076,17.31,0.785497207642,1
105.72,117.828842163,117.5,12.1088421631,1
133.64,148.554733276,152.58,14.9147332764,1
16.25,18.8775215149,17.85,2.62752151489,1
22.96,21.9165744781,21.7,-1.04342552185,0
192.64,169.449172974,168.98,-23.1908270264,0
128.58,137.996566772,138.58,9.41656677246,1
37.19,33.2969779968,32.85,-3.89302200317,0
108.34,112.107780457,112.49,3.76778045654,1
33.7,30.6209487915,31.02,-3.0790512085,0
93.97,87.1697845459,88.71,-6.8002154541,0
86.68,89.3200912476,90.82,2.64009124756,1
43.1,46.2806549072,45.75,3.18065490723,1
80.34,85.2135696411,82.97,4.87356964111,1
94.46,88.111541748,87.93,-6.34845825195,0
85.13,87.987953186,86.33,2.85795318604,1
18.74,20.4622688293,20.4,1.72226882935,1
100.51,92.5856246948,95.36,-7.92437530518,0
95.74,95.9710083008,94.65,0.231008300781,1
133.77,144.803009033,147.95,11.0330090332,1
27.8,30.1694068909,30.91,2.36940689087,1
117.3,108.023101807,109.8,-9.27689819336,0
96.91,91.3827896118,90.7,-5.52721038818,0
88.68,84.4897689819,80.94,-4.19023101807,0
114.52,107.919670105,107.29,-6.60032989502,0
19.3,20.8775730133,21.28,1.57757301331,1
200.28,176.297241211,173.88,-23.9827587891,0
109.97,106.334220886,107.28,-3.63577911377,0
18.76,20.7324676514,20.76,1.97246765137,1
16.05,15.8739442825,13.75,-0.176055717468,0
75.41,86.4459915161,85.17,11.0359915161,1
144.03,160.681503296,163.46,16.6515032959,1
87.94,81.1904449463,75.0,-6.74955505371,0
23.26,26.2995433807,25.35,3.03954338074,1
18.52,19.6267280579,19.26,1.10672805786,1
23.51,20.6121292114,20.78,-2.89787078857,0
78.8,78.4407043457,73.81,-0.359295654297,0
18.34,19.6267280579,19.62,1.28672805786,1
17.52,16.9113826752,14.92,-0.608617324829,0
132.46,138.695281982,138.2,6.23528198242,1
34.02,38.5636520386,39.02,4.54365203857,1
151.41,159.299926758,159.06,7.88992675781,1
120.16,115.660720825,111.17,-4.4992791748,0
74.09,86.4608764648,84.94,12.3708764648,1
22.56,20.8935451508,20.35,-1.66645484924,0
51.92,54.9102897644,53.98,2.9902897644,1
389.28,345.225952148,348.42,-44.0540478516,0
76.95,77.3607330322,74.63,0.410733032227,1
225.86,192.951980591,197.55,-32.9080194092,0
16.08,17.0582027435,14.6,0.97820274353,1
152.4,161.904785156,161.28,9.50478515625,1
183.19,187.723724365,189.65,4.53372436523,1
18.26,19.6801548004,18.41,1.42015480042,1
116.02,124.267295837,122.6,8.2472958374,1
86.64,84.2971954346,80.46,-2.34280456543,0
83.33,92.2944946289,93.77,8.96449462891,1
126.32,126.414924622,126.65,0.094924621582,1
89.65,87.5200195312,86.64,-2.12998046875,0
17.64,19.540512085,18.97,1.90051208496,1
43.98,41.4253196716,40.93,-2.55468032837,0
152.24,136.001434326,138.25,-16.2385656738,0
100.64,114.309211731,113.76,13.669211731,1
135.61,133.935470581,137.46,-1.67452941895,0
43.74,37.8146362305,37.39,-5.92536376953,0
30.4,26.6151542664,26.63,-3.78484573364,0
18.5,19.5347595215,18.15,1.03475952148,1
88.1,100.12714386,99.68,12.0271438599,1
89.58,103.846000671,102.19,14.2660006714,1
17.17,19.0904788971,18.83,1.92047889709,1
80.09,89.0934371948,89.21,9.00343719482,1
162.84,160.66355896,165.13,-2.17644104004,0
89.57,82.4400863647,79.12,-7.12991363525,0
67.14,80.5818710327,76.74,13.4418710327,1
87.42,95.7214508057,98.83,8.30145080566,1
24.02,24.5224685669,24.19,0.502468566895,1
72.05,68.4754562378,68.36,-3.57454376221,0
175.64,171.62272644,171.64,-4.01727355957,0
129.16,114.376327515,111.43,-14.7836724854,0
167.71,164.291397095,161.33,-3.41860290527,0
61.56,62.4320259094,61.42,0.872025909424,1
17.73,17.9509429932,16.16,0.220942993164,1
84.1,92.669921875,94.55,8.569921875,1
19.61,19.9194641113,19.98,0.309464111328,1
320.21,306.605010986,339.58,-13.6049890137,0
57.4,53.4923744202,52.64,-3.90762557983,0
127.21,112.782852173,112.2,-14.4271478271,0
112.25,122.92993927,124.84,10.67993927,1
18.43,20.4044342041,20.26,1.9744342041,1
15.52,17.8326435089,16.68,2.31264350891,1
142.58,150.689346313,153.61,8.10934631348,1
68.04,76.2225723267,72.89,8.18257232666,1
67.9,64.0500717163,63.22,-3.84992828369,0
81.25,80.4947433472,76.84,-0.755256652832,0
83.43,86.3374176025,82.52,2.90741760254,1
40.04,43.211139679,43.56,3.17113967896,1
51.49,58.7689857483,57.84,7.27898574829,1
54.38,50.860168457,49.03,-3.51983154297,0
23.57,23.0364704132,23.55,-0.533529586792,0
73.0,78.6913299561,74.5,5.69132995605,1
21.78,22.2833423615,21.59,0.50334236145,1
17.4,18.7443065643,16.36,1.34430656433,1
21.48,21.9886875153,22.19,0.508687515259,1
92.66,92.8795394897,93.5,0.219539489746,1
17.64,17.5872478485,16.03,-0.0527521514893,0
88.13,96.2509689331,94.4,8.12096893311,1
19.25,18.6790618896,17.37,-0.570938110352,0
16.54,16.6819190979,14.69,0.1419190979,1
50.8,50.3153343201,48.52,-0.484665679932,0
106.53,94.3241729736,97.79,-12.2058270264,0
24.21,25.1972446442,25.01,0.987244644165,1
18.77,20.2557144165,20.26,1.4857144165,1
16.61,17.586107254,15.59,0.976107254028,1
168.16,175.728134155,171.3,7.56813415527,1
98.15,88.759262085,91.95,-9.39073791504,0
113.74,128.111679077,124.1,14.3716790771,1
16.29,17.8421497345,16.33,1.5521497345,1
141.53,162.02192688,161.33,20.4919268799,1
18.47,17.7243881226,15.96,-0.745611877441,0
111.89,115.245635986,116.34,3.35563598633,1
187.2,188.341308594,191.55,1.14130859375,1
20.23,19.1477241516,18.78,-1.08227584839,0
112.7,106.855628967,106.96,-5.84437103271,0
124.31,116.596809387,117.59,-7.71319061279,0
169.92,183.596572876,186.56,13.676572876,1
21.17,20.7968292236,21.19,-0.373170776367,0
126.79,108.933692932,109.27,-17.8563070679,0
83.28,84.2971954346,81.07,1.01719543457,1
79.46,80.2120285034,76.81,0.752028503418,1
66.75,78.6913299561,73.83,11.9413299561,1
140.94,149.148376465,150.09,8.20837646484,1
79.8,85.4985122681,82.69,5.69851226807,1
18.15,17.8421497345,16.31,-0.307850265503,0
154.72,140.547821045,140.73,-14.1721789551,0
137.8,156.499771118,157.26,18.6997711182,1
115.6,105.275215149,105.48,-10.3247848511,0
40.53,41.7435951233,38.89,1.21359512329,1
28.36,29.5318202972,29.7,1.17182029724,1
144.28,151.768325806,147.2,7.48832580566,1
21.05,20.217502594,19.29,-0.832497406006,0
112.07,97.6610641479,98.41,-14.4089358521,0
87.83,90.014465332,89.59,2.18446533203,1
28.09,29.6490898132,30.07,1.55908981323,1
20.26,19.2069511414,18.91,-1.05304885864,0
83.61,79.7794570923,73.35,-3.83054290771,0
167.74,150.47895813,151.44,-17.2610418701,0
46.12,43.2068595886,42.24,-2.91314041138,0
227.68,222.24710083,225.81,-5.43289916992,0
20.03,23.249584198,22.88,3.219584198,1
66.43,69.967590332,69.08,3.53759033203,1
44.23,39.2526321411,38.9,-4.97736785889,0
84.91,83.9410476685,81.1,-0.968952331543,0
106.92,115.161575317,116.1,8.24157531738,1
20.19,21.8197097778,22.36,1.62970977783,1
65.29,72.0543289185,68.29,6.76432891846,1
153.93,163.289672852,164.26,9.35967285156,1
28.32,29.2385578156,29.13,0.918557815552,1
19.15,20.0793647766,19.87,0.929364776611,1
119.63,105.403594971,104.22,-14.2264050293,0
95.34,94.4128112793,94.48,-0.927188720703,0
11.12,13.2646226883,9.63,2.14462268829,1
104.71,118.672737122,119.37,13.9627371216,1
37.67,42.9415664673,41.17,5.27156646729,1
36.62,34.2708053589,33.76,-2.34919464111,0
47.74,48.6696891785,47.66,0.929689178467,1
10.85,13.1274833679,9.79,2.27748336792,1
21.05,22.5165901184,21.5,1.46659011841,1
22.01,25.947013855,24.37,3.93701385498,1
36.53,36.7593536377,36.37,0.229353637695,1
56.09,64.2510986328,63.35,8.16109863281,1
153.42,162.285873413,163.7,8.86587341309,1
21.74,22.0644874573,21.58,0.324487457275,1
135.79,135.298248291,135.89,-0.491751708984,0
20.07,19.5347595215,18.14,-0.535240478516,0
184.69,208.830917358,207.95,24.1409173584,1
101.71,87.3359146118,88.43,-14.3740853882,0
83.21,85.7364883423,87.13,2.52648834229,1
46.79,48.9419021606,46.77,2.15190216064,1
18.87,18.2654972076,17.22,-0.604502792358,0
17.46,17.8326435089,16.9,0.372643508911,1
26.03,26.5215892792,25.86,0.491589279175,1
172.77,172.762893677,173.19,-0.0071063232422,0
108.81,121.029441833,121.46,12.2194418335,1
79.28,88.4322357178,88.13,9.15223571777,1
56.81,53.2840461731,51.9,-3.5259538269,0
56.89,60.6493034363,58.96,3.75930343628,1
164.9,162.978713989,162.46,-1.92128601074,0
41.6,43.833946228,41.4,2.23394622803,1
65.59,68.724861145,69.0,3.13486114502,1
31.03,26.8193302155,26.68,-4.21066978455,0
19.12,20.8194351196,20.62,1.69943511963,1
75.99,74.5533828735,72.52,-1.43661712646,0
45.85,41.9520568848,40.9,-3.89794311523,0
43.02,44.080947876,41.48,1.06094787598,1
84.05,87.3652954102,87.86,3.31529541016,1
238.04,199.188400269,207.14,-38.8515997314,0
42.15,47.1997108459,44.4,5.04971084595,1
104.27,123.526863098,119.58,19.2568630981,1
22.78,24.8179569244,24.6,2.03795692444,1
180.99,159.301513672,158.47,-21.6884863281,0
19.76,19.2276191711,18.94,-0.532380828857,0
105.22,117.172065735,116.48,11.9520657349,1
20.92,22.5335083008,22.63,1.61350830078,1
21.43,24.3618869781,24.45,2.93188697815,1
10.32,13.0105018616,10.58,2.69050186157,1
62.42,71.6336746216,70.73,9.21367462158,1
96.15,90.5817184448,92.42,-5.56828155518,0
87.27,94.6366653442,96.5,7.36666534424,1
16.1,17.924118042,16.76,1.82411804199,1
172.01,170.031509399,170.28,-1.97849060059,0
118.46,122.151374817,125.27,3.69137481689,1
84.48,87.5551681519,87.98,3.07516815186,1
74.51,80.270401001,76.57,5.76040100098,1
90.57,81.4765777588,77.52,-9.09342224121,0
148.49,144.387802124,141.83,-4.10219787598,0
91.71,97.3084564209,98.98,5.5984564209,1
180.36,195.793365479,199.36,15.4333654785,1
48.17,41.9732398987,42.66,-6.19676010132,0
26.52,28.145357132,28.18,1.62535713196,1
40.83,41.2387733459,41.06,0.408773345947,1
18.02,20.1749706268,20.2,2.15497062683,1
86.62,84.6898498535,82.12,-1.93015014648,0
117.81,107.19127655,108.27,-10.6187234497,0
18.27,18.5748558044,17.24,0.304855804443,1
129.74,142.135162354,143.96,12.3951623535,1
87.21,93.1399612427,93.75,5.92996124268,1
163.61,140.697433472,139.9,-22.9125665283,0
281.34,253.563415527,255.73,-27.7765844727,0
28.74,32.2467460632,32.05,3.50674606323,1
82.91,85.2135696411,83.83,2.30356964111,1
45.05,48.4389839172,46.64,3.38898391724,1
18.3,20.6960086823,20.38,2.39600868225,1
63.76,65.8884124756,67.01,2.12841247559,1
166.09,175.398803711,182.58,9.30880371094,1
157.53,162.667770386,159.21,5.13777038574,1
46.89,45.6840896606,44.08,-1.20591033936,0
24.58,22.9111747742,21.2,-1.66882522583,0
25.49,22.9526405334,22.64,-2.53735946655,0
110.74,97.6021957397,98.22,-13.1378042603,0
140.16,120.421295166,120.89,-19.738704834,0
124.31,142.425247192,142.25,18.1152471924,1
100.18,105.587776184,107.23,5.40777618408,1
133.12,151.129379272,150.11,18.0093792725,1
19.98,20.2231254578,20.47,0.243125457764,1
27.86,26.8257141113,26.99,-1.03428588867,0
27.32,28.7382736206,28.33,1.41827362061,1
19.19,22.2807731628,21.7,3.09077316284,1
86.74,91.4067993164,89.49,4.66679931641,1
27.08,26.3363666534,26.68,-0.743633346558,0
196.17,217.848464966,217.37,21.6784649658,1
149.44,140.674499512,139.72,-8.76550048828,0
19.89,20.5306968689,20.03,0.640696868896,1
117.46,125.147476196,125.78,7.68747619629,1
116.06,119.749954224,119.3,3.68995422363,1
72.69,79.345703125,75.12,6.655703125,1
20.67,22.7124481201,22.7,2.04244812012,1
172.82,166.444168091,167.46,-6.37583190918,0
87.08,87.1434402466,87.06,0.063440246582,1
16.14,18.646900177,17.48,2.506900177,1
128.74,118.299377441,118.15,-10.4406225586,0
122.3,115.848709106,114.52,-6.45129089355,0
20.19,19.3440914154,18.58,-0.845908584595,0
54.2,53.0431594849,53.42,-1.15684051514,0
10.94,13.1274833679,11.07,2.18748336792,1
34.14,35.3393325806,35.05,1.19933258057,1
122.78,119.460586548,120.51,-3.31941345215,0
69.46,80.2633361816,77.07,10.8033361816,1
143.42,164.104537964,162.34,20.6845379639,1
19.27,19.1415500641,17.95,-0.128449935913,0
73.21,83.9651870728,82.76,10.7551870728,1
25.46,26.0093612671,26.18,0.54936126709,1
83.73,88.1364974976,86.5,4.40649749756,1
71.5,69.9400100708,69.76,-1.5599899292,0
17.06,18.9983501434,17.59,1.93835014343,1
102.78,94.1455154419,93.54,-8.63448455811,0
44.45,50.3487472534,49.86,5.89874725342,1
188.77,194.865005493,197.56,6.09500549316,1
17.03,18.1573734283,16.72,1.12737342834,1
126.59,134.982330322,137.59,8.39233032227,1
70.45,80.8138580322,77.37,10.3638580322,1
29.29,26.2866954803,26.14,-3.00330451965,0
17.7,19.6481571198,19.22,1.94815711975,1
49.99,50.6045150757,48.7,0.614515075684,1
76.52,70.4452285767,68.02,-6.07477142334,0
20.04,18.5667762756,18.29,-1.47322372437,0
49.43,54.7737770081,53.92,5.34377700806,1
90.62,101.167907715,101.8,10.5479077148,1
99.87,107.042732239,106.58,7.17273223877,1
18.01,17.6675014496,15.5,-0.342498550415,0
56.03,58.046962738,57.04,2.01696273804,1
121.56,122.042472839,122.55,0.482472839355,1
97.7,107.042732239,106.18,9.34273223877,1
89.12,87.8745193481,87.33,-1.24548065186,0
29.03,32.3623924255,32.06,3.33239242554,1
199.69,176.218002319,178.26,-23.4719976807,0
13.89,15.3815898895,13.03,1.49158988953,1
116.4,104.111572266,105.36,-12.2884277344,0
78.47,83.0652770996,80.81,4.59527709961,1
16.9,17.6679916382,16.1,0.767991638184,1
19.71,18.9809703827,18.05,-0.72902961731,0
16.0,17.9216041565,16.07,1.92160415649,1
64.28,62.9082450867,63.14,-1.37175491333,0
22.43,20.3216838837,19.91,-2.10831611633,0
137.7,146.207794189,146.6,8.50779418945,1
91.98,91.2061233521,92.35,-0.773876647949,0
17.71,17.1214084625,15.37,-0.588591537476,0
97.17,97.6744918823,100.29,0.504491882324,1
16.68,18.2649936676,17.09,1.5849936676,1
47.98,45.4037628174,43.67,-2.57623718262,0
42.64,41.2842674255,38.72,-1.35573257446,0
38.03,36.549747467,36.29,-1.48025253296,0
26.4,24.3054904938,24.84,-2.09450950623,0
44.05,39.5853843689,38.41,-4.4646156311,0
10.6,15.2194671631,9.09,4.61946716309,1
14.93,17.7964057922,16.68,2.86640579224,1
53.7,58.0076332092,56.68,4.30763320923,1
92.54,85.9373931885,86.37,-6.60260681152,0
34.01,38.0123176575,36.99,4.00231765747,1
115.1,103.868896484,104.93,-11.2311035156,0
181.16,161.672363281,161.88,-19.4876367187,0
35.71,35.9845504761,35.24,0.274550476074,1
48.71,52.0729560852,51.03,3.36295608521,1
55.31,55.7319831848,54.94,0.421983184814,1
188.53,177.805953979,179.63,-10.7240460205,0
78.51,81.1177597046,78.37,2.60775970459,1
24.61,28.494310379,28.08,3.88431037903,1
42.43,40.1944084167,39.06,-2.23559158325,0
27.26,29.1866645813,29.71,1.9266645813,1
22.0,23.2269477844,23.87,1.22694778442,1
58.49,63.0198135376,62.38,4.5298135376,1
154.78,175.931945801,177.12,21.1519458008,1
141.79,122.385032654,123.78,-19.4049673462,0
48.08,45.3708076477,45.27,-2.70919235229,0
18.01,18.0861358643,16.35,0.0761358642578,1
79.68,71.330947876,68.98,-8.34905212402,0
52.4,44.8727340698,44.85,-7.52726593018,0
11.25,13.7999067307,10.81,2.54990673065,1
18.56,19.9160442352,19.69,1.35604423523,1
19.44,22.4920787811,21.99,3.05207878113,1
140.32,132.605377197,129.08,-7.71462280273,0
55.71,63.5078353882,62.64,7.79783538818,1
96.61,110.119789124,108.83,13.5097891235,1
128.31,134.180969238,137.54,5.87096923828,1
271.85,268.556640625,274.62,-3.293359375,0
19.18,20.3641796112,19.92,1.18417961121,1
117.61,103.839767456,105.09,-13.7702325439,0
87.35,80.8583831787,77.7,-6.49161682129,0
34.55,37.3968162537,36.62,2.84681625366,1
21.2,23.2017726898,23.75,2.00177268982,1
17.81,17.8421497345,16.29,0.0321497344971,1
84.31,81.1084823608,78.22,-3.20151763916,0
27.25,30.068523407,29.97,2.81852340698,1
221.26,234.654388428,243.06,13.3943884277,1
107.97,115.573104858,116.91,7.6031048584,1
27.08,29.1804866791,29.15,2.10048667908,1
19.3,21.1672782898,21.29,1.86727828979,1
13.17,13.9638795853,11.93,0.793879585266,1
77.48,83.3354644775,76.9,5.85546447754,1
94.77,98.5168533325,101.42,3.74685333252,1
80.83,85.9044494629,83.36,5.07444946289,1
138.66,118.880523682,119.57,-19.7794763184,0
28.5,32.3478317261,31.78,3.84783172607,1
87.88,94.3129425049,97.15,6.43294250488,1
139.33,153.375244141,151.2,14.0452441406,1
110.59,118.627609253,115.69,8.03760925293,1
23.64,23.5272083282,23.39,-0.112791671753,0
211.07,234.96206665,241.98,23.8920666504,1
120.17,108.746932983,108.37,-11.4230670166,0
20.53,19.0311641693,18.76,-1.49883583069,0
170.33,161.166610718,159.69,-9.16338928223,0
125.15,114.076942444,112.83,-11.0730575562,0
76.5,74.4072494507,70.89,-2.09275054932,0
130.05,112.736190796,112.45,-17.3138092041,0
153.52,173.785751343,175.79,20.2657513428,1
97.91,98.7005310059,101.73,0.790531005859,1
136.32,129.387619019,129.68,-6.93238098145,0
107.45,111.565979004,113.66,4.11597900391,1
80.85,87.4390258789,84.8,6.58902587891,1
160.77,150.326797485,149.44,-10.4432025146,0
29.72,27.4209003448,26.62,-2.29909965515,0
204.05,196.827758789,202.96,-7.22224121094,0
20.32,19.6267280579,19.33,-0.693271942139,0
94.05,89.3086624146,90.12,-4.74133758545,0
53.94,51.8584861755,51.31,-2.08151382446,0
116.41,113.817230225,115.2,-2.59276977539,0
304.4,291.444946289,312.76,-12.9550537109,0
122.63,111.612663269,111.59,-11.017336731,0
136.73,150.733917236,152.41,14.0039172363,1
129.56,144.005142212,139.78,14.4451422119,1
94.52,95.0149078369,96.78,0.494907836914,1
22.62,23.4743423462,22.79,0.854342346191,1
25.92,27.396812439,27.3,1.47681243896,1
93.9,102.910949707,102.76,9.01094970703,1
87.21,86.3472747803,81.51,-0.862725219727,0
120.01,125.59929657,125.17,5.58929656982,1
8.88,13.4369573593,9.14,4.55695735931,1
20.17,22.8146209717,23.07,2.64462097168,1
14.66,16.5715236664,14.36,1.91152366638,1
278.32,238.877212524,248.14,-39.4427874756,0
77.91,87.7214355469,87.78,9.81143554688,1
18.66,18.0589389801,15.97,-0.601061019897,0
39.7,42.0196723938,40.54,2.3196723938,1
111.74,103.707633972,105.28,-8.03236602783,0
17.24,18.9078464508,18.31,1.66784645081,1
137.38,132.205932617,133.87,-5.17406738281,0
28.7,32.8585395813,32.29,4.1585395813,1
23.99,25.2658977509,25.15,1.27589775085,1
19.83,19.2851734161,18.03,-0.544826583862,0
17.12,20.0342998505,19.19,2.91429985046,1
114.83,109.583465576,109.47,-5.24653442383,0
20.48,22.1436328888,21.96,1.66363288879,1
56.07,54.1534576416,55.17,-1.9165423584,0
85.64,87.203163147,88.3,1.56316314697,1
20.56,20.403585434,20.23,-0.15641456604,0
73.61,80.0184402466,76.58,6.40844024658,1
172.52,164.486358643,164.14,-8.03364135742,0
60.19,57.0438652039,57.26,-3.14613479614,0
116.32,112.274673462,108.66,-4.04532653809,0
69.36,65.697807312,66.01,-3.66219268799,0
24.19,21.2685203552,21.28,-2.92147964478,0
56.12,58.9356918335,58.44,2.8156918335,1
94.37,91.9072036743,94.3,-2.46279632568,0
