price_act,pred,oracle,diff,diff2,ifpos
3.3,3.69909572601,3.62,0.399095726013,0.32,1
2.88,3.08022975922,2.64,0.200229759216,-0.24,1
2.32,2.91787147522,2.54,0.59787147522,0.22,1
4.03,4.12621593475,3.47,0.0962159347534,-0.56,1
3.44,4.04460382462,3.75,0.604603824615,0.31,1
2.08,2.6888127327,2.33,0.608812732697,0.25,1
6.05,6.41733026505,5.82,0.367330265045,-0.23,1
1.93,2.31807231903,2.16,0.388072319031,0.23,1
2.25,2.79084563255,2.38,0.540845632553,0.13,1
5.15,5.54980945587,5.72,0.399809455872,0.57,1
1.97,2.22989964485,1.75,0.259899644852,-0.22,1
1.36,1.76027834415,1.43,0.400278344154,0.07,1
3.99,4.27145528793,3.55,0.281455287933,-0.44,1
1.38,1.86990857124,1.53,0.489908571243,0.15,1
3.84,4.26680469513,3.63,0.426804695129,-0.21,1
2.22,2.34184217453,1.98,0.12184217453,-0.24,1
3.77,4.08053970337,3.6,0.310539703369,-0.17,1
2.46,3.2408144474,2.82,0.780814447403,0.36,1
5.26,5.68022966385,4.95,0.420229663849,-0.31,1
2.68,2.96726703644,2.36,0.287267036438,-0.32,1
1.29,1.67516028881,1.11,0.385160288811,-0.18,1
2.61,2.86735653877,2.59,0.257356538773,-0.02,1
7.0,7.16725683212,7.26,0.167256832123,0.26,1
2.37,2.57225823402,2.1,0.202258234024,-0.27,1
5.43,5.62961959839,4.99,0.199619598389,-0.44,1
5.59,5.85246229172,5.05,0.262462291718,-0.54,1
3.35,3.70544314384,3.11,0.355443143845,-0.24,1
5.58,6.34898614883,5.21,0.768986148834,-0.37,1
2.18,2.60206389427,2.32,0.422063894272,0.14,1
4.33,4.67251014709,4.42,0.342510147095,0.09,1
5.27,6.03167676926,5.77,0.761676769257,0.5,1
2.66,3.04688811302,2.89,0.386888113022,0.23,1
3.5,3.9166662693,3.05,0.416666269302,-0.45,1
2.57,2.92787408829,2.81,0.357874088287,0.24,1
2.59,3.25139832497,2.95,0.661398324966,0.36,1
1.95,2.15301036835,2.01,0.203010368347,0.06,1
2.15,2.507822752,1.97,0.357822751999,-0.18,1
5.21,5.80628633499,5.8,0.596286334991,0.59,1
2.27,2.99277830124,2.37,0.722778301239,0.1,1
1.88,2.37466311455,2.0,0.494663114548,0.12,1
4.9,5.07185602188,5.45,0.171856021881,0.55,1
3.21,3.11896371841,2.97,-0.0910362815857,-0.24,0
1.61,2.03365159035,1.76,0.423651590347,0.15,1
2.55,2.93692064285,2.28,0.386920642853,-0.27,1
3.65,3.80697727203,3.41,0.156977272034,-0.24,1
2.64,3.22592687607,3.01,0.585926876068,0.37,1
3.16,3.64079546928,3.17,0.480795469284,0.01,1
3.68,4.07049322128,3.82,0.390493221283,0.14,1
1.72,2.16433978081,1.79,0.444339780807,0.07,1
4.35,4.88636398315,4.95,0.536363983154,0.6,1
4.63,5.1670794487,5.14,0.5370794487,0.51,1
3.51,3.54686331749,3.12,0.0368633174896,-0.39,1
1.48,1.74353265762,1.4,0.263532657623,-0.08,1
2.45,2.51400113106,2.1,0.0640011310577,-0.35,1
2.79,3.11760687828,2.75,0.327606878281,-0.04,1
2.15,2.73847293854,2.46,0.588472938538,0.31,1
3.71,4.09158182144,3.79,0.381581821442,0.08,1
1.69,2.23713684082,1.92,0.54713684082,0.23,1
4.5,4.88965320587,4.84,0.389653205872,0.34,1
2.27,2.52766561508,1.97,0.257665615082,-0.3,1
5.38,5.18633937836,4.84,-0.193660621643,-0.54,0
2.51,3.36517190933,2.73,0.855171909332,0.22,1
4.66,4.84013319016,4.35,0.180133190155,-0.31,1
3.54,3.88270831108,3.75,0.342708311081,0.21,1
2.0,2.30135464668,1.87,0.301354646683,-0.13,1
2.49,2.93051934242,2.34,0.440519342422,-0.15,1
3.22,3.44689941406,3.15,0.226899414062,-0.07,1
1.7,1.95532178879,1.77,0.255321788788,0.07,1
3.1,3.57903409004,2.92,0.479034090042,-0.18,1
3.05,3.32096576691,3.16,0.270965766907,0.11,1
3.43,3.79322123528,3.49,0.363221235275,0.06,1
4.46,5.29108715057,4.94,0.831087150574,0.48,1
2.45,2.60343790054,2.31,0.153437900543,-0.14,1
1.87,2.24531292915,2.01,0.375312929153,0.14,1
3.83,4.22619438171,3.58,0.396194381714,-0.25,1
3.01,3.65266394615,3.42,0.642663946152,0.41,1
2.66,2.80537581444,2.42,0.145375814438,-0.24,1
7.2,7.67797231674,7.77,0.477972316742,0.57,1
3.98,4.32747459412,4.15,0.347474594116,0.17,1
6.32,6.57417631149,5.99,0.254176311493,-0.33,1
2.38,2.74582767487,2.27,0.365827674866,-0.11,1
4.33,4.78361558914,4.66,0.453615589142,0.33,1
2.0,2.16294384003,1.76,0.162943840027,-0.24,1
1.16,1.46994686127,1.02,0.309946861267,-0.14,1
1.78,2.09556865692,1.77,0.315568656921,-0.01,1
3.58,4.27380418777,4.11,0.693804187775,0.53,1
2.56,2.93745803833,2.64,0.37745803833,0.08,1
5.21,5.56597709656,4.66,0.355977096558,-0.55,1
2.59,3.00903773308,2.71,0.419037733078,0.12,1
0.92,1.44990921021,1.03,0.529909210205,0.11,1
2.35,2.64002466202,2.22,0.290024662018,-0.13,1
2.7,3.0684440136,2.43,0.368444013596,-0.27,1
2.09,2.32536053658,2.05,0.235360536575,-0.04,1
3.65,4.38450527191,4.18,0.734505271912,0.53,1
4.01,4.30322694778,3.98,0.293226947784,-0.03,1
4.02,4.6532125473,4.12,0.633212547302,0.1,1
3.01,3.54748010635,2.74,0.537480106354,-0.27,1
3.84,4.39491653442,3.82,0.554916534424,-0.02,1
4.56,5.0457777977,4.31,0.485777797699,-0.25,1
2.12,2.60046982765,1.91,0.480469827652,-0.21,1
2.9,3.25044631958,3.09,0.35044631958,0.19,1
1.61,1.9840310812,1.8,0.3740310812,0.19,1
2.11,2.51268792152,2.29,0.402687921524,0.18,1
4.52,4.73927688599,3.9,0.219276885986,-0.62,1
2.5,3.00993680954,2.79,0.50993680954,0.29,1
2.02,2.57055020332,2.2,0.550550203323,0.18,1
3.5,3.43592572212,3.05,-0.0640742778778,-0.45,0
3.22,3.75934743881,3.27,0.539347438812,0.05,1
1.53,1.93679690361,1.46,0.40679690361,-0.07,1
1.79,2.29409146309,1.74,0.504091463089,-0.05,1
2.64,3.06821918488,2.81,0.428219184875,0.17,1
2.29,2.50133442879,2.25,0.211334428787,-0.04,1
2.2,2.81059789658,2.23,0.610597896576,0.03,1
1.26,1.58330523968,1.2,0.323305239677,-0.06,1
3.25,3.42906069756,3.2,0.179060697556,-0.05,1
2.8,3.39526462555,3.03,0.595264625549,0.23,1
2.16,2.59205412865,2.17,0.432054128647,0.01,1
2.08,2.45014858246,1.78,0.370148582458,-0.3,1
2.59,3.09561085701,2.96,0.50561085701,0.37,1
4.25,4.39456033707,4.05,0.144560337067,-0.2,1
2.63,3.51222372055,3.01,0.882223720551,0.38,1
3.59,4.33251190186,3.64,0.742511901855,0.05,1
0.63,1.03376686573,0.57,0.40376686573,-0.06,1
4.8,4.96512126923,4.52,0.165121269226,-0.28,1
4.36,4.84659147263,4.61,0.486591472626,0.25,1
3.84,4.0235285759,4.12,0.183528575897,0.28,1
2.83,3.23350548744,2.76,0.403505487442,-0.07,1
2.75,3.0359556675,2.91,0.285955667496,0.16,1
3.66,4.16902256012,4.11,0.50902256012,0.45,1
2.52,3.07857346535,2.35,0.558573465347,-0.17,1
2.94,3.40946435928,2.89,0.469464359283,-0.05,1
2.96,3.25656223297,3.01,0.296562232971,0.05,1
1.19,1.64585280418,1.16,0.455852804184,-0.03,1
1.95,2.32120370865,1.96,0.371203708649,0.01,1
3.3,3.79450178146,3.37,0.494501781464,0.07,1
3.23,3.50275444984,3.17,0.272754449844,-0.06,1
2.75,3.42030334473,2.9,0.670303344727,0.15,1
1.84,2.05263280869,1.64,0.212632808685,-0.2,1
1.34,1.81999349594,1.14,0.479993495941,-0.2,1
2.29,2.62151861191,2.3,0.331518611908,0.01,1
3.82,4.40427732468,3.84,0.584277324677,0.02,1
4.72,5.21448707581,5.27,0.494487075806,0.55,1
3.3,3.64841747284,3.26,0.348417472839,-0.04,1
3.23,3.30772852898,2.91,0.0777285289764,-0.32,1
1.65,1.98569691181,1.5,0.335696911812,-0.15,1
7.0,6.63739156723,6.03,-0.36260843277,-0.97,0
2.34,2.90774464607,2.69,0.567744646072,0.35,1
2.91,3.48744344711,3.33,0.577443447113,0.42,1
3.48,3.8529176712,3.49,0.372917671204,0.01,1
2.72,3.260160923,2.73,0.540160923004,0.01,1
1.92,2.42988538742,1.9,0.509885387421,-0.02,1
1.35,1.71202671528,1.31,0.362026715279,-0.04,1
2.5,3.07875561714,2.79,0.578755617142,0.29,1
5.46,5.9500875473,4.91,0.490087547302,-0.55,1
2.29,2.8702507019,2.62,0.580250701904,0.33,1
4.58,5.21746206284,5.09,0.637462062836,0.51,1
2.2,2.7039937973,2.18,0.503993797302,-0.02,1
5.41,5.64846897125,4.95,0.238468971252,-0.46,1
1.53,2.00402116776,1.7,0.474021167755,0.17,1
1.65,2.16932225227,1.83,0.519322252274,0.18,1
2.46,2.97221708298,2.36,0.512217082977,-0.1,1
1.16,1.64643895626,1.22,0.486438956261,0.06,1
3.66,3.74723339081,3.32,0.0872333908081,-0.34,1
1.69,2.01791739464,1.78,0.327917394638,0.09,1
2.56,2.90835666656,2.59,0.348356666565,0.03,1
4.55,4.93650531769,4.47,0.386505317688,-0.08,1
4.89,5.36555957794,4.45,0.475559577942,-0.44,1
2.81,2.98435306549,2.78,0.174353065491,-0.03,1
3.66,4.00860452652,4.06,0.34860452652,0.4,1
2.79,3.26373434067,3.01,0.473734340668,0.22,1
0.5,0.894499540329,0.51,0.394499540329,0.01,1
1.65,2.09528040886,1.85,0.445280408859,0.2,1
3.51,3.70139861107,3.19,0.191398611069,-0.32,1
4.51,4.9649720192,4.46,0.454972019196,-0.05,1
2.33,2.5843975544,2.17,0.254397554398,-0.16,1
1.65,2.04982948303,1.79,0.399829483032,0.14,1
4.01,4.60669708252,4.34,0.59669708252,0.33,1
4.15,4.375395298,4.12,0.225395298004,-0.03,1
3.5,4.00273227692,3.98,0.502732276917,0.48,1
1.41,1.79250264168,1.47,0.382502641678,0.06,1
3.31,3.75822639465,3.45,0.448226394653,0.14,1
4.14,4.03734779358,3.58,-0.102652206421,-0.56,0
5.38,6.08229589462,6.07,0.702295894623,0.69,1
3.5,3.7020816803,3.18,0.202081680298,-0.32,1
1.83,2.3353805542,1.78,0.505380554199,-0.05,1
7.11,7.40992927551,6.49,0.299929275513,-0.62,1
3.01,3.07982158661,2.72,0.0698215866089,-0.29,1
2.65,2.9885058403,2.63,0.338505840302,-0.02,1
1.36,1.82234072685,1.52,0.462340726852,0.16,1
2.75,3.2547955513,2.85,0.5047955513,0.1,1
3.28,3.43912601471,3.3,0.159126014709,0.02,1
5.25,5.4933052063,4.58,0.243305206299,-0.67,1
1.94,2.52528119087,1.97,0.585281190872,0.03,1
3.15,3.2731282711,2.81,0.123128271103,-0.34,1
3.34,3.46489882469,3.04,0.124898824692,-0.3,1
1.33,1.69137656689,1.21,0.361376566887,-0.12,1
2.57,3.05187368393,2.64,0.481873683929,0.07,1
4.19,4.52918767929,4.27,0.339187679291,0.08,1
2.92,3.487159729,3.11,0.567159729004,0.19,1
3.88,4.08692502975,3.57,0.206925029755,-0.31,1
1.58,2.14030814171,1.78,0.560308141708,0.2,1
3.44,4.07233190536,3.66,0.632331905365,0.22,1
1.92,2.20979070663,1.67,0.289790706635,-0.25,1
2.52,2.8172750473,2.28,0.297275047302,-0.24,1
4.72,5.06962585449,4.29,0.349625854492,-0.43,1
5.46,5.48151016235,4.75,0.0215101623535,-0.71,1
2.15,2.72293400764,2.07,0.572934007645,-0.08,1
3.53,3.87244439125,3.28,0.342444391251,-0.25,1
2.63,3.01278686523,2.64,0.382786865234,0.01,1
2.04,2.63055348396,2.11,0.590553483963,0.07,1
3.0,3.26693153381,2.77,0.266931533813,-0.23,1
1.34,2.04987740517,1.54,0.709877405167,0.2,1
1.59,1.93065059185,1.4,0.34065059185,-0.19,1
3.54,4.1241774559,3.62,0.584177455902,0.08,1
4.0,4.72407817841,4.49,0.724078178406,0.49,1
4.48,4.85386753082,4.98,0.373867530823,0.5,1
2.08,2.57064723969,2.17,0.490647239685,0.09,1
3.65,3.94217944145,3.4,0.292179441452,-0.25,1
4.45,4.69064569473,4.43,0.240645694733,-0.02,1
1.3,1.66489708424,1.27,0.364897084236,-0.03,1
1.91,2.34730243683,2.16,0.437302436829,0.25,1
1.9,2.37023496628,1.86,0.470234966278,-0.04,1
1.31,1.71544528008,1.46,0.405445280075,0.15,1
2.75,3.17738199234,2.74,0.42738199234,-0.01,1
2.58,3.18281698227,2.75,0.602816982269,0.17,1
2.1,2.47890543938,1.87,0.378905439377,-0.23,1
4.99,5.34489297867,5.53,0.354892978668,0.54,1
3.43,3.73745751381,2.96,0.307457513809,-0.47,1
2.63,3.24984884262,2.64,0.619848842621,0.01,1
2.19,2.7691757679,2.44,0.579175767899,0.25,1
2.58,3.08460640907,2.89,0.504606409073,0.31,1
1.34,1.77834880352,1.28,0.43834880352,-0.06,1
2.55,3.05630707741,2.75,0.506307077408,0.2,1
2.13,2.51944470406,2.08,0.389444704056,-0.05,1
1.34,1.72732019424,1.19,0.387320194244,-0.15,1
2.55,2.59077429771,2.44,0.0407742977142,-0.11,1
2.85,3.35383462906,2.99,0.503834629059,0.14,1
2.48,2.98994755745,2.66,0.509947557449,0.18,1
4.15,4.30772161484,3.76,0.157721614838,-0.39,1
1.85,2.41374993324,2.11,0.563749933243,0.26,1
2.86,3.08548498154,2.64,0.225484981537,-0.22,1
1.81,2.17371606827,1.61,0.363716068268,-0.2,1
1.31,1.74926042557,1.23,0.439260425568,-0.08,1
2.08,2.45449662209,1.82,0.374496622086,-0.26,1
2.17,2.62106657028,2.21,0.451066570282,0.04,1
2.31,2.55424141884,2.04,0.244241418839,-0.27,1
4.32,4.73025465012,4.38,0.410254650116,0.06,1
4.49,4.57851028442,4.24,0.0885102844238,-0.25,1
1.81,2.33725547791,1.92,0.527255477905,0.11,1
3.31,3.54339241982,3.22,0.233392419815,-0.09,1
2.48,2.90660142899,2.52,0.426601428986,0.04,1
2.7,3.25828075409,2.79,0.558280754089,0.09,1
2.06,2.32587575912,1.94,0.265875759125,-0.12,1
2.91,3.46591687202,3.31,0.555916872025,0.4,1
2.49,2.57442116737,2.13,0.0844211673737,-0.36,1
2.7,3.28293776512,3.01,0.582937765121,0.31,1
3.35,3.85687947273,3.7,0.506879472733,0.35,1
3.96,4.35420274734,3.98,0.394202747345,0.02,1
2.69,3.04732680321,2.61,0.357326803207,-0.08,1
2.66,2.92508482933,2.36,0.26508482933,-0.3,1
3.38,3.85644245148,2.95,0.476442451477,-0.43,1
3.01,3.23810887337,2.6,0.228108873367,-0.41,1
1.81,1.99592769146,1.55,0.18592769146,-0.26,1
2.94,3.4600520134,3.09,0.520052013397,0.15,1
3.0,3.31768393517,2.79,0.317683935165,-0.21,1
3.22,3.4245557785,3.22,0.204555778503,0.0,1
2.87,3.42481565475,2.85,0.554815654755,-0.02,1
1.34,1.77808511257,1.23,0.438085112572,-0.11,1
3.34,3.85380911827,3.78,0.513809118271,0.44,1
3.41,3.77796149254,3.22,0.367961492538,-0.19,1
2.86,3.11943721771,2.45,0.259437217712,-0.41,1
0.52,0.886510431767,0.51,0.366510431767,-0.01,1
5.49,6.21687507629,5.97,0.726875076294,0.48,1
2.42,3.10520148277,2.62,0.685201482773,0.2,1
2.47,2.80410408974,2.24,0.334104089737,-0.23,1
2.59,3.08978772163,2.76,0.499787721634,0.17,1
3.17,3.89097237587,3.56,0.72097237587,0.39,1
2.22,2.93801927567,2.36,0.718019275665,0.14,1
2.3,2.50133872032,2.16,0.201338720322,-0.14,1
3.46,3.92637872696,3.53,0.466378726959,0.07,1
4.88,5.60727119446,4.63,0.727271194458,-0.25,1
3.74,4.0173869133,3.34,0.2773869133,-0.4,1
3.08,3.67321038246,3.33,0.593210382462,0.25,1
2.12,2.74330258369,2.29,0.623302583694,0.17,1
3.61,4.16066598892,3.81,0.550665988922,0.2,1
2.01,2.4871160984,2.15,0.477116098404,0.14,1
3.87,4.16419410706,3.97,0.294194107056,0.1,1
2.1,2.68259620667,2.12,0.582596206665,0.02,1
2.72,3.07837319374,2.73,0.358373193741,0.01,1
3.86,4.09082126617,3.42,0.230821266174,-0.44,1
3.15,3.60704565048,2.81,0.457045650482,-0.34,1
1.9,2.21550893784,1.9,0.315508937836,0.0,1
2.9,3.41956400871,2.98,0.519564008713,0.08,1
2.16,2.50510191917,1.94,0.345101919174,-0.22,1
2.77,2.87678599358,2.49,0.106785993576,-0.28,1
1.97,2.31821298599,2.11,0.348212985992,0.14,1
2.99,3.26134371758,3.02,0.271343717575,0.03,1
2.63,3.12366843224,2.84,0.493668432236,0.21,1
1.92,2.28142142296,1.74,0.361421422958,-0.18,1
3.22,3.60002446175,3.3,0.380024461746,0.08,1
0.84,1.2946177721,0.93,0.454617772102,0.09,1
2.33,2.95117402077,2.66,0.621174020767,0.33,1
4.61,4.7826385498,4.52,0.172638549805,-0.09,1
4.08,4.63622999191,4.57,0.556229991913,0.49,1
3.68,4.18104028702,3.46,0.501040287018,-0.22,1
3.58,4.13390684128,3.65,0.553906841278,0.07,1
2.21,2.54690766335,2.07,0.336907663345,-0.14,1
1.73,2.3415043354,1.82,0.611504335403,0.09,1
2.08,2.63193178177,2.22,0.551931781769,0.14,1
3.4,3.68946695328,3.16,0.289466953278,-0.24,1
2.83,3.29205131531,2.81,0.462051315308,-0.02,1
1.43,1.7894295454,1.24,0.359429545403,-0.19,1
2.38,2.78626942635,2.46,0.406269426346,0.08,1
2.52,2.83019161224,2.2,0.310191612244,-0.32,1
4.57,4.95051288605,4.9,0.380512886047,0.33,1
3.68,4.33950948715,3.86,0.659509487152,0.18,1
2.71,3.09246730804,3.06,0.382467308044,0.35,1
5.0,5.49230861664,5.63,0.492308616638,0.63,1
1.67,2.12388324738,1.75,0.453883247375,0.08,1
3.37,3.60866880417,3.34,0.238668804169,-0.03,1
3.06,3.36518454552,3.23,0.305184545517,0.17,1
1.9,2.21537351608,1.7,0.315373516083,-0.2,1
2.75,3.21724200249,2.86,0.467242002487,0.11,1
3.6,3.82387423515,3.08,0.223874235153,-0.52,1
2.31,3.06741380692,2.55,0.757413806915,0.24,1
2.36,2.62528967857,2.3,0.265289678574,-0.06,1
2.36,2.61601018906,2.24,0.256010189056,-0.12,1
2.5,2.9136428833,2.47,0.413642883301,-0.03,1
3.2,3.8985247612,3.59,0.6985247612,0.39,1
1.93,2.1668035984,1.87,0.236803598404,-0.06,1
2.61,2.96518731117,2.23,0.355187311172,-0.38,1
3.43,3.83377122879,3.17,0.40377122879,-0.26,1
3.34,3.71944332123,2.96,0.379443321228,-0.38,1
1.72,1.86578500271,1.48,0.145785002708,-0.24,1
3.87,4.2186050415,4.03,0.348605041504,0.16,1
4.95,5.20298814774,4.35,0.252988147736,-0.6,1
2.0,2.15942502022,1.78,0.159425020218,-0.22,1
2.75,3.00478434563,2.55,0.254784345627,-0.2,1
3.15,3.21247696877,2.87,0.0624769687653,-0.28,1
5.08,5.06880474091,4.46,-0.0111952590942,-0.62,0
1.86,2.30429506302,1.67,0.444295063019,-0.19,1
2.74,3.09792947769,2.36,0.357929477692,-0.38,1
3.35,3.68045115471,3.69,0.330451154709,0.34,1
2.07,2.41314744949,1.9,0.343147449493,-0.17,1
1.9,2.12626719475,1.84,0.226267194748,-0.06,1
1.65,2.00935721397,1.57,0.359357213974,-0.08,1
6.1,6.29780912399,6.11,0.197809123993,0.01,1
1.74,2.14279937744,1.63,0.402799377441,-0.11,1
2.44,2.82825756073,2.3,0.38825756073,-0.14,1
4.67,4.27358484268,4.11,-0.396415157318,-0.56,0
2.08,2.45793819427,2.32,0.377938194275,0.24,1
2.9,3.44619131088,3.33,0.546191310883,0.43,1
2.7,3.23233222961,2.96,0.532332229614,0.26,1
4.3,4.87516021729,4.94,0.575160217285,0.64,1
2.45,2.77561855316,2.77,0.325618553162,0.32,1
5.25,6.02539253235,5.43,0.775392532349,0.18,1
2.94,3.47292137146,2.88,0.53292137146,-0.06,1
3.33,3.66699337959,3.29,0.336993379593,-0.04,1
3.58,3.90088677406,3.96,0.320886774063,0.38,1
3.33,3.42070221901,2.94,0.0907022190094,-0.39,1
3.98,4.39940881729,4.49,0.419408817291,0.51,1
1.27,1.59408020973,1.15,0.324080209732,-0.12,1
3.55,3.89655828476,3.18,0.34655828476,-0.37,1
4.8,5.11474323273,4.9,0.314743232727,0.1,1
2.19,3.09669613838,2.47,0.906696138382,0.28,1
1.81,2.28111433983,1.98,0.471114339828,0.17,1
3.32,3.8505692482,3.4,0.530569248199,0.08,1
4.16,4.27960205078,4.07,0.119602050781,-0.09,1
1.16,1.62679827213,1.12,0.466798272133,-0.04,1
2.4,2.91159009933,2.09,0.511590099335,-0.31,1
2.4,2.902780056,2.6,0.502780056,0.2,1
3.57,3.98302221298,3.04,0.413022212982,-0.53,1
3.88,4.27064275742,3.63,0.390642757416,-0.25,1
4.96,5.25069856644,4.47,0.290698566437,-0.49,1
2.34,2.40443658829,2.06,0.0644365882874,-0.28,1
2.63,3.09055352211,3.01,0.46055352211,0.38,1
1.83,2.20226192474,1.94,0.372261924744,0.11,1
1.33,1.64836347103,1.35,0.318363471031,0.02,1
1.47,1.90697050095,1.66,0.436970500946,0.19,1
3.62,4.06251478195,3.79,0.442514781952,0.17,1
5.41,5.62203359604,5.19,0.212033596039,-0.22,1
3.43,3.89907383919,3.24,0.469073839188,-0.19,1
5.49,5.84568166733,4.68,0.355681667328,-0.81,1
4.01,4.11855173111,3.45,0.10855173111,-0.56,1
3.05,3.51110482216,3.03,0.461104822159,-0.02,1
3.2,3.87651443481,3.59,0.676514434814,0.39,1
2.74,3.08262944221,2.38,0.342629442215,-0.36,1
5.05,5.22097253799,5.4,0.170972537994,0.35,1
2.2,2.67184734344,2.4,0.471847343445,0.2,1
3.75,4.19831180573,4.06,0.448311805725,0.31,1
1.99,2.49931764603,2.06,0.509317646027,0.07,1
1.18,1.59541296959,1.14,0.415412969589,-0.04,1
3.02,2.95714473724,2.59,-0.0628552627563,-0.43,0
2.04,2.62147212029,2.23,0.581472120285,0.19,1
4.44,4.83627557755,4.88,0.396275577545,0.44,1
2.1,2.5426671505,2.31,0.442667150497,0.21,1
2.06,2.42349243164,1.95,0.363492431641,-0.11,1
2.76,3.05413484573,2.6,0.294134845734,-0.16,1
1.95,2.46693468094,2.18,0.516934680939,0.23,1
5.41,5.38042211533,4.87,-0.0295778846741,-0.54,0
2.32,2.65236663818,2.02,0.332366638184,-0.3,1
3.85,4.18453550339,3.65,0.334535503387,-0.2,1
2.92,3.37493920326,3.16,0.454939203262,0.24,1
2.51,2.8279504776,2.38,0.3179504776,-0.13,1
2.9,2.98315000534,2.7,0.0831500053406,-0.2,1
3.34,3.32143974304,2.85,-0.018560256958,-0.49,0
2.62,3.04166054726,2.5,0.421660547256,-0.12,1
2.47,2.87699747086,2.58,0.406997470856,0.11,1
2.75,3.23806524277,3.04,0.488065242767,0.29,1
3.79,4.31808805466,4.22,0.528088054657,0.43,1
3.63,4.3849029541,3.93,0.754902954102,0.3,1
2.34,3.08235478401,2.6,0.742354784012,0.26,1
2.0,2.42092251778,2.19,0.420922517776,0.19,1
1.79,2.14846086502,2.01,0.358460865021,0.22,1
3.26,3.64520001411,3.11,0.385200014114,-0.15,1
3.72,3.99632191658,3.32,0.27632191658,-0.4,1
2.48,3.13565850258,2.83,0.655658502579,0.35,1
2.06,2.36470913887,1.91,0.30470913887,-0.15,1
1.55,1.89254248142,1.62,0.342542481422,0.07,1
2.06,2.62749266624,2.23,0.567492666245,0.17,1
2.64,2.73617339134,2.3,0.0961733913422,-0.34,1
2.76,3.13881373405,2.65,0.378813734055,-0.11,1
3.96,4.1793680191,3.5,0.219368019104,-0.46,1
4.06,4.57937574387,4.62,0.519375743866,0.56,1
4.08,4.34063482285,4.08,0.260634822845,0.0,1
2.61,2.95714449883,2.57,0.347144498825,-0.04,1
3.3,3.88838529587,2.91,0.588385295868,-0.39,1
2.32,2.62916588783,2.18,0.309165887833,-0.14,1
2.57,2.70827460289,2.44,0.13827460289,-0.13,1
4.46,4.89209032059,4.99,0.432090320587,0.53,1
2.14,2.7325899601,2.43,0.592589960098,0.29,1
1.69,2.04256081581,1.73,0.352560815811,0.04,1
2.62,2.96072888374,2.42,0.340728883743,-0.2,1
2.88,3.40727543831,3.06,0.527275438309,0.18,1
2.72,3.35072016716,2.85,0.63072016716,0.13,1
4.26,4.76842975616,4.45,0.508429756165,0.19,1
3.08,3.57537603378,2.74,0.495376033783,-0.34,1
2.03,2.22791671753,1.77,0.197916717529,-0.26,1
3.4,3.76271677017,3.13,0.362716770172,-0.27,1
1.31,1.75534772873,1.38,0.445347728729,0.07,1
3.1,3.5663151741,3.34,0.466315174103,0.24,1
3.73,4.14009714127,4.14,0.410097141266,0.41,1
6.85,7.31887388229,7.68,0.468873882294,0.83,1
2.43,2.91243076324,2.21,0.482430763245,-0.22,1
1.4,1.84729552269,1.48,0.44729552269,0.08,1
1.24,1.68732941151,1.27,0.447329411507,0.03,1
3.37,3.66187977791,3.15,0.291879777908,-0.22,1
2.71,3.26908993721,3.08,0.55908993721,0.37,1
3.37,3.89440846443,3.57,0.524408464432,0.2,1
3.9,4.35360717773,4.16,0.453607177734,0.26,1
2.31,2.62312984467,2.44,0.313129844666,0.13,1
2.0,2.41908431053,1.91,0.419084310532,-0.09,1
2.3,2.65134167671,2.18,0.351341676712,-0.12,1
1.78,1.85383558273,1.55,0.0738355827332,-0.23,1
1.28,1.82921886444,1.42,0.549218864441,0.14,1
1.54,1.83175742626,1.51,0.291757426262,-0.03,1
3.43,3.69559383392,3.43,0.265593833923,0.0,1
1.98,2.35832285881,2.01,0.37832285881,0.03,1
3.71,4.13112163544,3.84,0.421121635437,0.13,1
2.61,3.06504821777,2.82,0.455048217773,0.21,1
5.18,5.66276502609,5.52,0.482765026093,0.34,1
3.1,3.17700600624,2.77,0.0770060062408,-0.33,1
3.73,4.20417499542,4.09,0.474174995422,0.36,1
1.86,2.21735239029,1.74,0.357352390289,-0.12,1
4.38,4.99500894547,5.03,0.615008945465,0.65,1
2.93,2.94486093521,2.52,0.0148609352112,-0.41,1
1.93,2.38545846939,2.05,0.455458469391,0.12,1
2.0,2.38121342659,2.05,0.38121342659,0.05,1
3.5,4.00947713852,3.4,0.509477138519,-0.1,1
4.15,4.67650794983,4.33,0.526507949829,0.18,1
1.38,1.99696266651,1.55,0.616962666512,0.17,1
3.5,3.93639945984,3.71,0.436399459839,0.21,1
3.57,3.63180613518,3.05,0.0618061351776,-0.52,1
2.65,3.07832717896,2.89,0.428327178955,0.24,1
1.93,2.29312157631,1.69,0.363121576309,-0.24,1
1.46,1.78748357296,1.27,0.32748357296,-0.19,1
2.84,3.21233177185,3.0,0.372331771851,0.16,1
3.48,4.15040969849,3.3,0.670409698486,-0.18,1
3.53,4.19700050354,4.01,0.66700050354,0.48,1
2.76,3.07391405106,2.42,0.313914051056,-0.34,1
2.72,3.39286541939,2.91,0.672865419388,0.19,1
2.85,3.06921839714,2.52,0.219218397141,-0.33,1
4.18,4.20679283142,3.7,0.0267928314209,-0.48,1
3.27,3.67138743401,3.59,0.401387434006,0.32,1
2.52,2.88326525688,2.65,0.363265256882,0.13,1
5.01,5.58141374588,5.34,0.57141374588,0.33,1
5.16,5.56668901443,5.02,0.406689014435,-0.14,1
2.18,2.322453022,1.87,0.142453022003,-0.31,1
1.83,2.23117399216,1.59,0.401173992157,-0.24,1
